"First","Last","Player","Season","Team","Min","Pos","Passes","PassPct","xPassPct","Score","Per100","Distance","Vertical","Touch%","Comp ($K)","Passes/96","PassPct/96","xPassPct/96","Score/96","Per100/96","Distance/96","Vertical/96","Touch%/96","extreme1","extreme2","plotnames"
"Diego","Palacios","Diego Palacios",2019,"LAFC",98,"FB/WB",80,0.8,0.798,0.168572716414932,0.210715895518665,17.0428626369511,-1.06015625,0.107008911722472,NA,78.3673469387755,0.8,0.797892841044813,0.16513245689626,0.210715895518665,17.0428626369511,-1.06015625,0.107008911722472,308,307,"Palacios"
"Tajon","Buchanan","Tajon Buchanan",2019,"NER",427,"Wing",70,0.657,0.655,0.16278059780598,0.232543711151401,15.1144878510775,-1.4775,0.0741759776606693,126,15.7377049180328,0.657142857142857,0.654817420031343,0.0365970430664499,0.232543711151401,15.1144878510775,-1.4775,0.0741759776606693,12,44,"Buchanan"
"Derrick","Etienne","Derrick Etienne",2019,"NYRB,CIN",736,"Wing",233,0.717,0.716,0.122457208111888,0.0525567416789219,16.1565949223946,-0.857335329341317,0.0847457435453148,82.063,30.3913043478261,0.716738197424893,0.716212630008104,0.0159726793189419,0.0525567416789219,16.1565949223946,-0.857335329341317,0.0847457435453148,51,112,"Etienne"
"Francis","Atuahene","Francis Atuahene",2019,"FCD",31,"sub",3,1,0.965,0.104302048683167,3.47673495610555,10.9401191553093,-6.93833333333334,0.0765986549640944,179,9.29032258064516,1,0.965232650438944,0.322999892696258,3.47673495610555,10.9401191553093,-6.93833333333334,0.0765986549640944,568,568,"Atuahene"
"Alfonso","Ocampo-Chavez","Alfonso Ocampo-Chavez",2019,"SEA",99,"F",15,0.867,0.861,0.0842394828796394,0.56159655253093,11.4312427621715,-5.21038461538462,0.0563469303914944,85.75,14.5454545454545,0.866666666666667,0.861050701141357,0.0816867712772261,0.56159655253093,11.4312427621715,-5.21038461538462,0.0563469303914944,532,493,"Ocampo-Chavez"
"Diego","Fagundez","Diego Fagundez",2019,"NER",1248,"Wing",542,0.79,0.79,0.0544596873223473,0.010047912790101,17.5286986062964,2.44482476635514,0.0945267148638556,205,41.6923076923077,0.789667896678967,0.789567417551066,0.00418920671710364,0.010047912790101,17.5286986062964,2.44482476635514,0.0945267148638556,277,274,"Fagundez"
"Michee","Ngalina","Michee Ngalina",2019,"PHI",12,"sub",1,1,0.952,0.0484416484832764,4.84416484832764,9.45141391538854,-9.315,0.00984009840098401,56.25,8,1,0.951558351516724,0.387533187866211,4.84416484832764,9.45141391538854,-9.315,0.00984009840098401,567,566,"Ngalina"
"Foster","Langsdorf","Foster Langsdorf",2019,"POR",30,"sub",5,0.6,0.592,0.0398630648851395,0.797261297702789,8.96429906465877,0.843333333333334,0.0426666666666667,57.225,16,0.6,0.592027387022972,0.127561807632446,0.797261297702789,8.96429906465877,0.843333333333334,0.0426666666666667,4,15,"Langsdorf"
"Shandon","Hopeau","Shandon Hopeau",2019,"SEA",39,"sub",13,0.846,0.844,0.0319551825523369,0.245809096556437,14.9106700796249,-8.21727272727273,0.0537453812562983,NA,32,0.846153846153846,0.843695755188282,0.07865891089806,0.245809096556437,14.9106700796249,-8.21727272727273,0.0537453812562983,497,445,"Hopeau"
"Jose","Bizama","Jose Bizama",2019,"HOU",380,"FB/WB",184,0.75,0.75,0.0163642317056718,0.00889360418786511,17.5178922894793,-0.400833333333333,0.115841269885296,NA,46.4842105263158,0.75,0.749911063958121,0.00413412169406446,0.00889360418786511,17.5178922894793,-0.400833333333333,0.115841269885296,128,180,"Bizama"
"Cristian","Martinez","Cristian Martinez",2019,"CHI",71,"Wing",41,0.732,0.732,-0.0262564830482028,-0.0640402025565923,18.6682361840056,2.03933333333333,0.129409797551842,88.407,55.4366197183099,0.731707317073171,0.732347719098737,-0.0355017235581334,-0.0640402025565923,18.6682361840056,2.03933333333333,0.129409797551842,77,143,"Martinez"
"Sam","Nicholson","Sam Nicholson",2019,"COL",1933,"Wing",508,0.679,0.679,-0.0486404187977199,-0.00957488559010233,15.6287026817542,-1.083,0.082103574035511,313,25.229177444387,0.679133858267717,0.679229607123618,-0.00241566487562396,-0.00957488559010233,15.6287026817542,-1.083,0.082103574035511,21,71,"Nicholson"
"Ricardo","Pepi","Ricardo Pepi",2019,"FCD",94,"sub",20,0.75,0.753,-0.0575954467058182,-0.287977233529091,11.9828066994552,-0.0460000000000006,0.0533595314645771,NA,20.4255319148936,0.75,0.752879772335291,-0.0588208817421122,-0.287977233529091,11.9828066994552,-0.0460000000000006,0.0533595314645771,137,181,"Pepi"
"Peter-Lee","Vassell","Peter-Lee Vassell",2019,"LAFC",206,"CM",107,0.832,0.833,-0.106109168380501,-0.0991674470845805,15.4258839497354,1.12157303370787,0.0941647295597618,72.75,49.8640776699029,0.831775700934579,0.832767375405425,-0.0494489328375151,-0.0991674470845805,15.4258839497354,1.12157303370787,0.0941647295597618,444,392,"Vassell"
"Kofi","Opare","Kofi Opare",2019,"COL",290,"CB",109,0.835,0.836,-0.156772434711452,-0.143827921753625,18.4426109012122,3.65093406593407,0.0702405960280277,70.25,36.0827586206897,0.834862385321101,0.836300664538637,-0.051897081835515,-0.143827921753625,18.4426109012122,3.65093406593407,0.0702405960280277,460,402,"Opare"
"Josue","Colman","Josue Colman",2019,"ORL",189,"Wing",99,0.778,0.78,-0.226447355002169,-0.228734702022393,21.9926063666126,3.32155844155844,0.113743657375595,450,50.2857142857143,0.777777777777778,0.780065124798002,-0.11502087873126,-0.228734702022393,21.9926063666126,3.32155844155844,0.113743657375595,239,245,"Colman"
"Derrick","Jones","Derrick Jones",2019,"PHI",64,"CDM",14,0.857,0.876,-0.261827409267427,-1.87019578048162,12.4663354933002,3.0475,0.0705936761877854,80.9,21,0.857142857142857,0.875844814947673,-0.39274111390114,-1.87019578048162,12.4663354933002,3.0475,0.0705936761877854,550,471,"Jones"
"Jimmy","Medranda","Jimmy Medranda",2019,"SKC",219,"FB/WB",79,0.747,0.75,-0.266112308949235,-0.336851023986373,18.2215067451264,-0.00194915254237183,0.0995316576513154,155.004,34.6301369863014,0.746835443037975,0.750203953277838,-0.11665197104624,-0.336851023986373,18.2215067451264,-0.00194915254237183,0.0995316576513154,129,173,"Medranda"
"Mohamed","El-Munir","Mohamed El-Munir",2019,"LAFC",658,"FB/WB",455,0.791,0.792,-0.367794752121007,-0.0808340114551664,16.5649185973236,2.86509722222222,0.12670356692622,202.833,66.3829787234042,0.791208791208791,0.792017131323343,-0.0536600246255573,-0.0808340114551664,16.5649185973236,2.86509722222222,0.12670356692622,288,280,"El-Munir"
"Clement","Bayiha","Clement Bayiha",2019,"MTL",510,"Wing",179,0.76,0.762,-0.398461632430554,-0.222604263927684,12.9749270944513,-1.95415441176471,0.0941685281722436,67.125,33.6941176470588,0.759776536312849,0.762002578952126,-0.0750045425751631,-0.222604263927684,12.9749270944513,-1.95415441176471,0.0941685281722436,174,207,"Bayiha"
"Cristian","Higuita","Cristian Higuita",2019,"ORL",686,"CM",431,0.863,0.864,-0.401803724467734,-0.0932259221502862,17.708214777553,0.19135752688172,0.126390812458774,611.663,60.3148688046647,0.863109048723898,0.864041307945401,-0.056229092636884,-0.0932259221502862,17.708214777553,0.19135752688172,0.126390812458774,535,481,"Higuita"
"Dillon","Powers","Dillon Powers",2019,"ORL",673,"CM",336,0.836,0.838,-0.434583887457821,-0.12934044269578,18.567377967138,2.06386120996441,0.101034966386901,200,47.9286775631501,0.836309523809524,0.837602928236482,-0.0619911637384113,-0.12934044269578,18.567377967138,2.06386120996441,0.101034966386901,468,409,"Powers"
"Alex","Roldan","Alex Roldan",2019,"SEA",487,"Wing",149,0.832,0.835,-0.470250681042663,-0.31560448392125,17.7462028488676,-2.11915322580645,0.0829017641237243,57.225,29.3716632443532,0.832214765100671,0.835370809939884,-0.0926982862014284,-0.31560448392125,17.7462028488676,-2.11915322580645,0.0829017641237243,456,395,"Roldan"
"Bojan","Bojan","Bojan",2019,"MTL",637,"CAM",229,0.808,0.81,-0.507141370326286,-0.221459113679601,16.6228154217916,1.25691891891892,0.0821228232443139,NA,34.5117739403454,0.807860262008734,0.81007485314553,-0.0764294686833963,-0.221459113679601,16.6228154217916,1.25691891891892,0.0821228232443139,351,322,"Bojan"
"Luke","Mulholland","Luke Mulholland",2019,"RSL",24,"CM",12,0.667,0.712,-0.543479219079018,-4.52899349232515,21.0078419322595,12.73625,0.118466898954704,NA,48,0.666666666666667,0.711956601589918,-2.17391687631607,-4.52899349232515,21.0078419322595,12.73625,0.118466898954704,47,59,"Mulholland"
"Georges","Mukumbilwa","Georges Mukumbilwa",2019,"VAN",11,"sub",3,0.333,0.515,-0.545688986778259,-18.1896328926086,11.0302323184963,-10.925,0.0578923563998191,NA,26.1818181818182,0.333333333333333,0.51522966225942,-4.76237661188299,-18.1896328926086,11.0302323184963,-10.925,0.0578923563998191,1,3,"Mukumbilwa"
"Johan","Blomberg","Johan Blomberg",2019,"COL",96,"CM",35,0.743,0.759,-0.565288498997689,-1.61510999713625,14.2035198545869,0.751923076923078,0.0914425726199361,250.962,35,0.742857142857143,0.759008242828505,-0.565288498997689,-1.61510999713625,14.2035198545869,0.751923076923078,0.0914425726199361,159,163,"Blomberg"
"Brian","Wright","Brian Wright",2019,"NER",21,"F",3,0.333,0.528,-0.582573652267456,-19.4191217422485,9.89462606670915,-9.08500000000001,0.0460567406449759,70.875,13.7142857142857,0.333333333333333,0.527524550755819,-2.66319383893694,-19.4191217422485,9.89462606670915,-9.08500000000001,0.0460567406449759,2,2,"Wright"
"Mark-Anthony","Kaye","Mark-Anthony Kaye",2019,"LAFC",2676,"CM",1899,0.837,0.838,-0.593586631119299,-0.0312578531395102,18.1151623058288,3.97249056603774,0.124287649296472,177.811,68.1255605381166,0.837282780410742,0.837595358942138,-0.0212945876634726,-0.0312578531395102,18.1151623058288,3.97249056603774,0.124287649296472,467,414,"Kaye"
"Emil","Cuello","Emil Cuello",2019,"LAG",233,"Wing",62,0.758,0.768,-0.62645694613457,-1.01041442924931,17.4056508172042,0.504042553191489,0.0839392597595098,70.25,25.5450643776824,0.758064516129032,0.768168660421525,-0.258111016433128,-1.01041442924931,17.4056508172042,0.504042553191489,0.0839392597595098,188,202,"Cuello"
"Julian","Araujo","Julian Araujo",2019,"LAG",964,"FB/WB",432,0.727,0.728,-0.632838610559714,-0.146490419111045,16.9749113336634,0.988487261146496,0.10396050616651,86.25,43.0207468879668,0.726851851851852,0.728316756042962,-0.0630212724208844,-0.146490419111045,16.9749113336634,0.988487261146496,0.10396050616651,67,135,"Araujo"
"Ethan","Zubak","Ethan Zubak",2019,"LAG",51,"sub",8,0.625,0.705,-0.639572471380234,-7.99465589225292,14.5797612618023,4.34699999999999,0.0689711624228931,78.125,15.0588235294118,0.625,0.704946558922529,-1.20390112259809,-7.99465589225292,14.5797612618023,4.34699999999999,0.0689711624228931,37,24,"Zubak"
"Michaell","Chirinos","Michaell Chirinos",2019,"VAN",431,"Wing",150,0.84,0.844,-0.67008897662163,-0.44672598441442,17.008422663823,-4.01496031746032,0.0799620387102852,NA,33.4106728538283,0.84,0.844467259844144,-0.149254157205746,-0.44672598441442,17.008422663823,-4.01496031746032,0.0799620387102852,501,424,"Chirinos"
"Andy","Rose","Andy Rose",2019,"VAN",2005,"CM",899,0.815,0.816,-0.67509200423952,-0.0750936600933838,20.0131992740577,3.43650750341064,0.0927888357457594,192.5,43.0443890274314,0.815350389321468,0.816101325922402,-0.0323236071855331,-0.0750936600933838,20.0131992740577,3.43650750341064,0.0927888357457594,374,349,"Rose"
"Joseph-Claude","Gyau","Joseph-Claude Gyau",2019,"CIN",497,"Wing",147,0.837,0.841,-0.688081186264753,-0.468082439635886,13.9780834381035,-2.99373983739837,0.0905736687689167,NA,28.3943661971831,0.836734693877551,0.84141551827391,-0.132909042014922,-0.468082439635886,13.9780834381035,-2.99373983739837,0.0905736687689167,485,410,"Gyau"
"Kevin","Partida","Kevin Partida",2019,"SJE",3,"FB/WB",3,0.667,0.907,-0.721717059612274,-24.0572353204091,33.8577525473316,-32.9475,0.203303684879288,57.225,96,0.666666666666667,0.907239019870758,-23.0949459075928,-24.0572353204091,33.8577525473316,-32.9475,0.203303684879288,564,56,"Partida"
"Zachary","Brault-Guillard","Zachary Brault-Guillard",2019,"MTL",933,"FB/WB",522,0.743,0.745,-0.739027560688505,-0.141576161051438,17.7986725783494,0.831378865979381,0.117403564014047,81,53.7106109324759,0.743295019157088,0.744710780767603,-0.0760414210354732,-0.141576161051438,17.7986725783494,0.831378865979381,0.117403564014047,111,164,"Brault-Guillard"
"Romain","Alessandrini","Romain Alessandrini",2019,"LAG",285,"Wing",194,0.706,0.71,-0.780420983210199,-0.402278857324845,15.9011267776688,-0.425583941605839,0.123981334186899,1869.996,65.3473684210526,0.706185567010309,0.710208355583558,-0.262878646976067,-0.402278857324845,15.9011267776688,-0.425583941605839,0.123981334186899,45,94,"Alessandrini"
"Thomas","Roberts","Thomas Roberts",2019,"FCD",256,"CAM",94,0.787,0.796,-0.843555144965645,-0.897399090388984,18.2324401654897,0.722635135135134,0.0868601425168595,138,35.25,0.787234042553192,0.796208033457081,-0.316333179362117,-0.897399090388984,18.2324401654897,0.722635135135134,0.0868601425168595,301,270,"Roberts"
"Griffin","Dorsey","Griffin Dorsey",2019,"TOR",9,"sub",1,0,0.935,-0.934891045093536,-93.4891045093536,NA,NA,0.0182648401826484,134,10.6666666666667,0,0.934891045093536,-9.97217114766439,-93.4891045093536,NA,NA,0.0182648401826484,566,1,"Dorsey"
"Wilfried","Moimbe","Wilfried Moimbe",2019,"MIN",347,"FB/WB",122,0.664,0.672,-0.942132756114009,-0.772239964027877,18.4667771653043,4.3983950617284,0.0965323006437668,NA,33.7521613832853,0.663934426229508,0.671656825869787,-0.260647678924913,-0.772239964027877,18.4667771653043,4.3983950617284,0.0965323006437668,16,49,"Moimbe"
"Ema","Twumasi","Ema Twumasi",2019,"FCD",38,"Wing",15,0.733,0.8,-1.00678509473801,-6.71190063158672,14.7834310988896,-8.32181818181818,0.0882498568016009,196.9,37.8947368421053,0.733333333333333,0.8004523396492,-2.54345708144339,-6.71190063158672,14.7834310988896,-8.32181818181818,0.0882498568016009,314,146,"Twumasi"
"Griffin","Yow","Griffin Yow",2019,"DCU",66,"Wing",8,0.75,0.876,-1.00696873664856,-12.587109208107,17.0149985849479,-10.0816666666667,0.0564804017517949,76.368,11.6363636363636,0.75,0.87587109208107,-1.46468179876154,-12.587109208107,17.0149985849479,-10.0816666666667,0.0564804017517949,551,185,"Yow"
"Adrien","Perez","Adrien Perez",2019,"LAFC",255,"Wing",98,0.735,0.745,-1.03972103446721,-1.06093983108899,15.6960529171944,-2.65458333333333,0.0796144157189803,56.25,36.8941176470588,0.73469387755102,0.74530327586191,-0.39142438944648,-1.06093983108899,15.6960529171944,-2.65458333333333,0.0796144157189803,113,148,"Perez"
"Ricardo","Clark","Ricardo Clark",2019,"CLB",379,"CDM",192,0.818,0.823,-1.06454637646674,-0.554451237743092,18.1283028772923,3.78108280254777,0.116687399174414,160,48.6332453825857,0.817708333333333,0.823252845710764,-0.269647630978382,-0.554451237743092,18.1283028772923,3.78108280254777,0.116687399174414,404,355,"Clark"
"Ayo","Akinola","Ayo Akinola",2019,"TOR",283,"F",62,0.855,0.873,-1.12018638849258,-1.80675223950416,14.2288319699526,-4.37867924528302,0.0542267656884774,124.256,21.0318021201413,0.854838709677419,0.872906232072461,-0.379992555813737,-1.80675223950416,14.2288319699526,-4.37867924528302,0.0542267656884774,546,464,"Akinola"
"Forrest","Lasso","Forrest Lasso",2019,"CIN",420,"CB",198,0.732,0.738,-1.14314810931681,-0.577347529957983,23.0300261790129,6.26551724137931,0.106073967953785,77.583,45.2571428571429,0.732323232323232,0.738096707622812,-0.26129099641527,-0.577347529957983,23.0300261790129,6.26551724137931,0.106073967953785,92,144,"Lasso"
"Mohammed","Adams","Mohammed Adams",2019,"CHI,ATL",627,"CDM",286,0.836,0.84,-1.20897309109569,-0.422717864019473,16.5132413598462,2.00889121338912,0.106294727332711,135,43.7894736842105,0.835664335664336,0.83989151430453,-0.185105927823264,-0.422717864019473,16.5132413598462,2.00889121338912,0.106294727332711,479,405,"Adams"
"Rodolfo","Zelaya","Rodolfo Zelaya",2019,"LAFC",130,"Wing",27,0.667,0.712,-1.21978982537985,-4.51774009399945,18.0336560201194,-1.57805555555556,0.0648522126326702,185.833,19.9384615384615,0.666666666666667,0.711844067606661,-0.900767871049736,-4.51774009399945,18.0336560201194,-1.57805555555556,0.0648522126326702,46,58,"Zelaya"
"Fabian","Herbers","Fabian Herbers",2019,"CHI",849,"Wing",330,0.806,0.81,-1.27652396634222,-0.386825444346128,15.571466689681,-0.531334586466165,0.083098563850113,135,37.3144876325088,0.806060606060606,0.809928860504067,-0.144341932589933,-0.386825444346128,15.571466689681,-0.531334586466165,0.083098563850113,350,320,"Herbers"
"Gilbert","Fuentes","Gilbert Fuentes",2019,"SJE",6,"sub",4,0.5,0.83,-1.3202503323555,-33.0062583088875,15.163897443078,-3.1625,0.121982210927573,92,64,0.5,0.830062583088875,-21.124005317688,-33.0062583088875,15.163897443078,-3.1625,0.121982210927573,431,5,"Fuentes"
"Nazmi","Albadawi","Nazmi Albadawi",2019,"CIN",13,"sub",6,0.667,0.887,-1.32244026660919,-22.0406711101532,15.3619212014284,-11.18375,0.136247516321317,70.25,44.3076923076923,0.666666666666667,0.887073377768199,-9.76571273803711,-22.0406711101532,15.3619212014284,-11.18375,0.136247516321317,559,54,"Albadawi"
"Henry","Wingo","Henry Wingo",2019,"SEA",223,"Wing",76,0.776,0.795,-1.38215516507626,-1.8186252172056,15.5717528578363,-1.92771186440678,0.0793217764782656,70.25,32.7174887892377,0.776315789473684,0.79450204164574,-0.595008501557493,-1.8186252172056,15.5717528578363,-1.92771186440678,0.0793217764782656,299,240,"Wingo"
"Andrew","Carleton","Andrew Carleton",2019,"ATL",71,"Wing",35,0.629,0.674,-1.59867227822542,-4.56763508064406,20.1141988174792,0.810227272727273,0.100332954092416,97.4,47.3239436619718,0.628571428571429,0.674247779377869,-2.16158505224846,-4.56763508064406,20.1141988174792,0.810227272727273,0.100332954092416,19,28,"Carleton"
"Miguel","Ibarra","Miguel Ibarra",2019,"MIN",1621,"Wing",617,0.784,0.787,-1.64447678625586,-0.266527842180853,16.4396016872878,-0.627747933884297,0.0806259057299339,342.318,36.5404071560765,0.784440842787682,0.787106121209491,-0.0973903587171885,-0.266527842180853,16.4396016872878,-0.627747933884297,0.0806259057299339,268,266,"Ibarra"
"Ballou","Tabla","Ballou Tabla",2019,"MTL",144,"Wing",59,0.763,0.792,-1.72608406841755,-2.92556621765686,13.3361531300601,-1.52311111111111,0.091876311597903,NA,39.3333333333333,0.76271186440678,0.791967526583348,-1.15072271227837,-2.92556621765686,13.3361531300601,-1.52311111111111,0.091876311597903,287,217,"Tabla"
"Jeff","Larentowicz","Jeff Larentowicz",2019,"ATL",1603,"CDM",768,0.841,0.843,-1.75229668617243,-0.228163631012035,18.7413450039728,1.29348297213622,0.0836023889470356,210,45.9937616968185,0.841145833333333,0.843427469643454,-0.104941036726484,-0.228163631012035,18.7413450039728,1.29348297213622,0.0836023889470356,495,427,"Larentowicz"
"Robin","Lod","Robin Lod",2019,"MIN",622,"Wing",202,0.817,0.826,-1.75244623795152,-0.867547642550259,16.7008795785938,0.554090909090909,0.0780727968377744,NA,31.1768488745981,0.816831683168317,0.825507159593819,-0.270474017433033,-0.867547642550259,16.7008795785938,0.554090909090909,0.0780727968377744,417,353,"Lod"
"Carlos","Fierro","Carlos Fierro",2019,"SJE",255,"Wing",87,0.701,0.721,-1.75632503628731,-2.01876440952564,15.7861874702289,1.08024590163934,0.0774590356368623,NA,32.7529411764706,0.701149425287356,0.721337069382613,-0.661204719543457,-2.01876440952564,15.7861874702289,1.08024590163934,0.0774590356368623,55,87,"Fierro"
"Harry","Shipp","Harry Shipp",2019,"SEA",1503,"Wing",742,0.814,0.817,-1.85588482022287,-0.250119248008474,16.4695219558998,1.22082781456954,0.0926526765491219,235,47.3932135728543,0.814016172506739,0.816517364986823,-0.118539549395473,-0.250119248008474,16.4695219558998,1.22082781456954,0.0926526765491219,375,342,"Shipp"
"Luis","Argudo","Luis Argudo",2019,"CLB",1161,"Wing",421,0.819,0.824,-1.88389600068333,-0.447481235316705,16.4895905708644,-0.798,0.0993781194321856,57.225,34.8113695090439,0.819477434679335,0.823952247032502,-0.155774346309732,-0.447481235316705,16.4895905708644,-0.798,0.0993781194321856,407,363,"Argudo"
"Fatai","Alashe","Fatai Alashe",2019,"CIN",481,"CM",137,0.818,0.832,-1.98319837450982,-1.44759005438673,15.5115036835144,1.30915178571429,0.0850743066434356,190,27.3430353430353,0.817518248175182,0.83199414871905,-0.395815060193227,-1.44759005438673,15.5115036835144,1.30915178571429,0.0850743066434356,436,354,"Alashe"
"Mathieu","Choiniere","Mathieu Choiniere",2019,"MTL",742,"Wing",234,0.821,0.829,-2.00967746973039,-0.858836525525808,14.6033786195412,-1.25661458333333,0.0771145317719475,86.39,30.2749326145553,0.82051282051282,0.829101185768079,-0.260012179372126,-0.858836525525808,14.6033786195412,-1.25661458333333,0.0771145317719475,429,365,"Choiniere"
"Brett","Levis","Brett Levis",2019,"VAN",369,"FB/WB",143,0.755,0.769,-2.02644386701286,-1.41709361329571,16.4177257814365,-0.322638888888889,0.111370071055287,74.163,37.2032520325203,0.755244755244755,0.769415691377712,-0.52720490849115,-1.41709361329571,16.4177257814365,-0.322638888888889,0.111370071055287,195,194,"Levis"
"Danny","Leyva","Danny Leyva",2019,"SEA",463,"CDM",258,0.853,0.861,-2.05129462480545,-0.795075435971104,19.4072404099949,3.48502272727273,0.0939914198742469,89.872,53.4946004319654,0.852713178294574,0.860663932654285,-0.42532242760545,-0.795075435971104,19.4072404099949,3.48502272727273,0.0939914198742469,531,460,"Leyva"
"Lawrence","Olum","Lawrence Olum",2019,"MIN",606,"CDM",283,0.816,0.824,-2.29188077151774,-0.809851862727118,17.7796341794595,3.54010822510823,0.102707122531065,70.25,44.8316831683168,0.816254416961131,0.824352935588402,-0.363070221230534,-0.809851862727118,17.7796341794595,3.54010822510823,0.102707122531065,411,352,"Olum"
"Niki","Jackson","Niki Jackson",2019,"COL",47,"sub",12,0.583,0.777,-2.3205389380455,-19.3378244837125,16.0573242871154,-7.06428571428571,0.064380338688817,57.225,24.5106382978723,0.583333333333333,0.776711578170458,-4.73982421388017,-19.3378244837125,16.0573242871154,-7.06428571428571,0.064380338688817,221,9,"Jackson"
"Fabinho","Fabinho","Fabinho",2019,"PHI",98,"FB/WB",41,0.707,0.764,-2.330278262496,-5.68360551828292,12.9896096409737,0.23396551724138,0.102286697811655,120,40.1632653061224,0.707317073170732,0.764153128353561,-2.28272156326138,-5.68360551828292,12.9896096409737,0.23396551724138,0.102286697811655,179,98,"Fabinho"
"David","Guzman","David Guzman",2019,"POR,CLB",1596,"CDM",875,0.819,0.822,-2.36822678148753,-0.27065448931286,21.2814940893319,2.89761506276151,0.116667248935031,320,52.6315789473684,0.819428571428571,0.8221351163217,-0.142449731217295,-0.27065448931286,21.2814940893319,2.89761506276151,0.116667248935031,398,362,"Guzman"
"Juan","Cabezas","Juan Cabezas",2019,"HOU",597,"CDM",249,0.815,0.825,-2.37654873728752,-0.954437243890571,19.2692064534881,2.94411330049261,0.101615525505457,292.008,40.0402010050251,0.815261044176707,0.824805416615613,-0.382158590920607,-0.954437243890571,19.2692064534881,2.94411330049261,0.101615525505457,413,348,"Cabezas"
"Emanuel","Cecchini","Emanuel Cecchini",2019,"SEA",174,"CDM",87,0.862,0.89,-2.45473949611188,-2.82153965070331,18.4817233277317,1.3938,0.110058678591613,NA,48,0.862068965517241,0.890284362024274,-1.35433903233759,-2.82153965070331,18.4817233277317,1.3938,0.110058678591613,561,478,"Cecchini"
"Cristian","Pavon","Cristian Pavon",2019,"LAG",1032,"Wing",460,0.728,0.734,-2.65810785442592,-0.577849533570851,16.3858917532479,0.661507462686567,0.100734744514111,NA,42.7906976744186,0.728260869565217,0.734039364900926,-0.247265846923341,-0.577849533570851,16.3858917532479,0.661507462686567,0.100734744514111,84,137,"Pavon"
"Mauricio","Pereyra","Mauricio Pereyra",2019,"ORL",422,"CM",252,0.758,0.769,-2.75245149433613,-1.09224265648259,18.5580533289931,3.7998167539267,0.117039175275477,NA,57.3270142180095,0.757936507936508,0.768858934501334,-0.626150102976938,-1.09224265648259,18.5580533289931,3.7998167539267,0.117039175275477,194,200,"Pereyra"
"Youness","Mokhtar","Youness Mokhtar",2019,"CLB",472,"Wing",184,0.707,0.722,-2.79483024775981,-1.51892948247816,20.7282588745123,3.01388461538461,0.0896359397886503,NA,37.4237288135593,0.706521739130435,0.721711033955216,-0.568440050391827,-1.51892948247816,20.7282588745123,3.01388461538461,0.0896359397886503,56,95,"Mokhtar"
"Aaron","Long","Aaron Long",2019,"NYRB",2300,"CB",887,0.648,0.651,-2.79873963259158,-0.315528707169288,20.0135580550584,9.2864,0.0854758817536748,800,37.0226086956522,0.648252536640361,0.651407823712054,-0.116816958577736,-0.315528707169288,20.0135580550584,9.2864,0.0854758817536748,10,39,"Long"
"Marco","Farfan","Marco Farfan",2019,"POR",207,"FB/WB",81,0.716,0.751,-2.79971061716788,-3.45643286070109,17.4159060909981,1.86775862068965,0.100665562776381,80.25,37.5652173913044,0.716049382716049,0.75061371132306,-1.29841651810684,-3.45643286070109,17.4159060909981,1.86775862068965,0.100665562776381,130,108,"Farfan"
"Saphir","Taider","Saphir Taider",2019,"MTL",2918,"CM",1878,0.814,0.816,-2.81903484836221,-0.150108351882972,21.3223355807325,0.286935905820798,0.124250220568183,1400,61.7847840986977,0.814164004259851,0.815665087778681,-0.0927441211250074,-0.150108351882972,21.3223355807325,0.286935905820798,0.124250220568183,371,343,"Taider"
"Abdul","Rwatubyaye","Abdul Rwatubyaye",2019,"SKC",176,"CB",115,0.809,0.833,-2.83629569411278,-2.4663440818372,20.8710085343038,5.17747311827957,0.112126925959209,62.625,62.7272727272727,0.808695652173913,0.833359092992285,-1.54707037860697,-2.4663440818372,20.8710085343038,5.17747311827957,0.112126925959209,446,326,"Rwatubyaye"
"Scott","Caldwell","Scott Caldwell",2019,"NER",1161,"CM",533,0.818,0.823,-2.8640460930765,-0.537344482753566,19.8473358196079,4.87167431192661,0.100188721747849,153.209,44.0723514211886,0.818011257035647,0.823384701863183,-0.23682034878152,-0.537344482753566,19.8473358196079,4.87167431192661,0.100188721747849,406,357,"Caldwell"
"Eric","Calvillo","Eric Calvillo",2019,"SJE",83,"Wing",45,0.778,0.844,-2.96703551709652,-6.59341226021448,15.9758592585558,-4.61971428571429,0.0790846589185125,135,52.0481927710843,0.777777777777778,0.843711900379923,-3.43175192338874,-6.59341226021448,15.9758592585558,-4.61971428571429,0.0790846589185125,498,246,"Calvillo"
"Niko","Hamalainen","Niko Hamalainen",2019,"LAFC",109,"FB/WB",67,0.761,0.806,-3.01524785906077,-4.50036993889666,15.6027949953016,-0.854607843137255,0.110946470906243,56.25,59.0091743119266,0.761194029850746,0.806197729239713,-2.65563114192508,-4.50036993889666,15.6027949953016,-0.854607843137255,0.110946470906243,333,211,"Hamalainen"
"Diego","Campos","Diego Campos",2019,"CHI",471,"FB/WB",250,0.692,0.704,-3.02284085005522,-1.20913634002209,17.9766053168232,-0.348323699421965,0.100680424054031,72.825,50.9554140127389,0.692,0.704091363400221,-0.616120428036733,-1.20913634002209,17.9766053168232,-0.348323699421965,0.100680424054031,35,80,"Campos"
