"","Squad","League","#Pl","Poss","MP","Starts","Min","Gls","Ast","PK","PKatt","xG","npxG","xA","GA","SoTA","Saves","Save%","W","D","L","CS","CS%","PKA","PKsv","PKm","FK","CK","OG","PSxG","PSxG/SoT","PSxG+/-","GKLongPassCmp","GKLongPassAtt","GKLongPassCmp%","GKPassAtt","GKPassThr","GKPassLaunch%","GKPassAvgLen","GKickAtt","GKickLaunch%","GKickAvgLen","GKCrossOpp","GKCrossStp","GKCrossStp%","#OPA","AvgDist","Sh","SoT","SoT%","G/Sh","G/SoT","npxG/Sh","G-xG","np:G-xG","PassCmp","PassAtt","PassCmp%","PassTotDist","PassPrgDist","SPassCmp","SPassAtt","SPassCmp%","MPassCmp","MPassAtt","MPassCmp%","LPassCmp","LPassAtt","LPassCmp%","A-xA","KP","PassF3","PPA","CrsPA","ProgPasses","Att","PassLive","PassDead","PassFK","PassTB","PassPress","PassSw","PassCrs","PassCK","CKIn","CKOut","CKStr","PassGround","PassLow","PassHigh","PassLeft","PassRight","PassHead","PassTI","PassOther","PassOff","PassOut","PassInt","PassBlocks","SCA","SCAPassLive","SCAPassDead","SCADrib","SCASh","SCAFld","GCA","GCAPassLive","GCAPassDead","GCADrib","GCASh","GCAFld","GCAOG","TklTkl","TklTklW","TklDef3rd","TklMid3rd","TklAtt3rd","vDribTkl","vDribAtt","vDribTkl%","vDribPast","Press","PressSucc","Press%","PressDef3rd","PressMid3rd","PressAtt3rd","Blocks","BlockSh","BlockShSv","BlockPass","Int","Clr","Err","Touches","TouchesDefPen","TouchesDef3rd","TouchesMid3rd","TouchesAtt3rd","TouchesAttPen","TouchesLive","DribSucc","DribAtt","DribSucc%","Drib#Pl","DribMegs","Carries","CarryTotDist","CarryPrgDist","Targ","Rec","Rec%","Miscon","Dispos","Mn/MP","Min%","Subs","Mn/Sub","unSub","PPM","onG","onGA","+/-","onxG","onxGA","xG+/-","2CrdY","Fls","Fld","Off","Crs","TklW","PKwon","PKcon","Recov","AerWon","AerLost","AerWon%"
"101","Leicester City","Premier-League",0.710526315789474,47.9,38,418,3420,1.39473684210526,1,0.131578947368421,0.157894736842105,1.24473684210526,1.12368421052632,0.805263157894737,1.57894736842105,4.23684210526316,2.76315789473684,0.64,0.315789473684211,0.289473684210526,0.394736842105263,0.236842105263158,23.7,0.0526315789473684,0.0526315789473684,0,0.0789473684210526,0.263157894736842,0.0526315789473684,1.33157894736842,0.31,-0.194736842105263,7.42105263157895,19.8684210526316,37.4,21.7894736842105,2.60526315789474,64.9,1.30263157894737,5.97368421052632,96,1.88684210526316,10.1315789473684,0.868421052631579,8.6,0.842105263157895,0.415789473684211,11.0526315789474,3.60526315789474,32.6,0.11,0.35,0.1,0.15,0.139473684210526,312.605263157895,434.236842105263,72,6350.97368421053,2325.26315789474,7.10526315789474,18.8421052631579,37.7,8465,10381,81.5,82.7368421052632,142.210526315789,58.2,0.194736842105263,7.39473684210526,27.1315789473684,6.18421052631579,1.86842105263158,36.2105263157895,434.236842105263,391.921052631579,42.3157894736842,8.57894736842105,0.447368421052632,76.0789473684211,16.3421052631579,19.6052631578947,5.15789473684211,0.815789473684211,0.157894736842105,0.0526315789473684,252.894736842105,48.2368421052632,133.105263157895,114.736842105263,245.815789473684,37.9473684210526,20.0789473684211,4.55263157894737,1.89473684210526,14.3157894736842,8.63157894736842,12,15.7105263157895,11.3421052631579,1.55263157894737,1,0.921052631578947,0.894736842105263,2.36842105263158,1.81578947368421,0.157894736842105,0.0789473684210526,0.105263157894737,0.210526315789474,0,16.0263157894737,9.8421052631579,9,5.5,1.52631578947368,4.34210526315789,14.6578947368421,29.6,10.3157894736842,128.236842105263,36.6052631578947,28.5,52.0263157894737,49.8684210526316,26.3421052631579,17.7368421052632,3.73684210526316,0.105263157894737,14,11.8157894736842,20,0.157894736842105,548.605263157895,57.4473684210526,188.026315789474,247.473684210526,151.368421052632,19.8421052631579,507.368421052632,8.92105263157895,15.7894736842105,56.5,10.1842105263158,0.447368421052632,322.289473684211,2214.28947368421,1138.02631578947,378.5,312.605263157895,82.6,12.2894736842105,9.86842105263158,90,100,2.81578947368421,0,4.18421052631579,0.0326315789473684,1.47368421052632,1.57894736842105,-0.105263157894737,1.24473684210526,1.28947368421053,-0.0473684210526316,0.105263157894737,9.73684210526316,9.52631578947368,2.5,19.6052631578947,9.8421052631579,0.131578947368421,0.105263157894737,105.578947368421,12.1315789473684,11.1578947368421,52.1
"111","Liverpool","Premier-League",0.710526315789474,60.5,38,418,3420,2.15789473684211,1.52631578947368,0.0526315789473684,0.0789473684210526,1.87894736842105,1.81842105263158,1.32631578947368,1,2.60526315789474,1.71052631578947,0.657,0.552631578947368,0.315789473684211,0.131578947368421,0.447368421052632,44.7,0.105263157894737,0.0526315789473684,0,0,0.157894736842105,0,0.934210526315789,0.32,-0.0657894736842105,3.13157894736842,10.3947368421053,30.1,24.7368421052632,4.47368421052632,35.3,0.921052631578947,2.94736842105263,56.3,1.27894736842105,8.13157894736842,0.710526315789474,8.7,0.657894736842105,0.410526315789474,16.7894736842105,6.02631578947368,35.9,0.13,0.35,0.11,0.278947368421053,0.286842105263158,520.578947368421,636.184210526316,81.8,10249,3159.55263157895,8.94736842105263,20.7894736842105,43,14525,16434,88.4,129.394736842105,182.921052631579,70.7,0.2,12.4736842105263,44.8157894736842,12.9210526315789,2.07894736842105,56.5789473684211,636.184210526316,600.184210526316,36,6.13157894736842,0.815789473684211,99.5526315789474,16.7894736842105,20.2894736842105,5.76315789473684,0.473684210526316,0.289473684210526,0.0526315789473684,460.763157894737,57.8157894736842,117.605263157895,164,406.868421052632,32.6578947368421,19.1842105263158,6.5,1.68421052631579,10.8684210526316,12.0789473684211,13.6842105263158,26.7368421052632,20.6315789473684,1.65789473684211,1.81578947368421,1.42105263157895,1.21052631578947,3.39473684210526,2.52631578947368,0.131578947368421,0.421052631578947,0.184210526315789,0.131578947368421,0,15.1315789473684,9.78947368421053,7.05263157894737,5.63157894736842,2.44736842105263,4.44736842105263,13,34.2,8.55263157894737,150.236842105263,48.1315789473684,32,45.6052631578947,67.2368421052632,37.3947368421053,14.0526315789474,1.97368421052632,0.0526315789473684,12.0789473684211,10.9210526315789,16.8684210526316,0.236842105263158,748.842105263158,48.3684210526316,206.684210526316,375.184210526316,221.184210526316,32.2105263157895,713.342105263158,10.3947368421053,16.6842105263158,62.3,11.5263157894737,0.421052631578947,518.657894736842,3181.10526315789,1743.18421052632,596.473684210526,520.578947368421,87.3,14.1052631578947,10.0789473684211,90,100,2.92105263157895,0,4.07894736842105,0.0518421052631579,2.21052631578947,1,1.21052631578947,1.87894736842105,0.905263157894737,0.973684210526316,0,9.18421052631579,8.10526315789474,1.94736842105263,20.2894736842105,9.78947368421053,0.0789473684210526,0.157894736842105,108.842105263158,8.57894736842105,9.26315789473684,48.1
"121","Manchester City","Premier-League",0.657894736842105,71.1,38,418,3420,2.71052631578947,2.23684210526316,0.157894736842105,0.210526315789474,2.15263157894737,1.99473684210526,1.52368421052632,0.710526315789474,2.21052631578947,1.52631578947368,0.679,0.842105263157895,0.105263157894737,0.0526315789473684,0.473684210526316,47.4,0,0.0526315789473684,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.626315789473684,0.28,-0.0578947368421053,3,5.63157894736842,53.3,23.6578947368421,3.5,18.2,0.731578947368421,2.07894736842105,63.3,1.43684210526316,5.05263157894737,0.657894736842105,13,1.31578947368421,0.5,17.5,6.76315789473684,38.6,0.15,0.38,0.12,0.557894736842105,0.557894736842105,666.736842105263,763.684210526316,87.3,12122.0263157895,3407.68421052632,11.0526315789474,23,48.1,19934,21780,91.5,131.105263157895,167.526315789474,78.3,0.686842105263158,12.9210526315789,53.8421052631579,14.7631578947368,1.89473684210526,59.2368421052632,763.684210526316,731.447368421053,32.2368421052632,6.78947368421053,0.973684210526316,104.947368421053,16.3421052631579,18.4473684210526,6.60526315789474,0.131578947368421,0.447368421052632,0.184210526315789,623.473684210526,48.2631578947368,91.9473684210526,244.552631578947,466.736842105263,25.6578947368421,15.0789473684211,5.68421052631579,1.5,10.5526315789474,12.8421052631579,14.7368421052632,28.5789473684211,22.6842105263158,1.78947368421053,1.39473684210526,1.18421052631579,1.5,4.86842105263158,3.92105263157895,0.184210526315789,0.263157894736842,0.184210526315789,0.289473684210526,0.0263157894736842,13.0526315789474,8.18421052631579,5.97368421052632,4.86842105263158,2.21052631578947,4.47368421052632,13.2105263157895,33.9,8.73684210526316,109.526315789474,36.4210526315789,33.3,31.4736842105263,43.8157894736842,34.2368421052632,12.4736842105263,1.60526315789474,0.0789473684210526,10.8684210526316,10.0789473684211,10.5789473684211,0.105263157894737,868.815789473684,47.0789473684211,203.157894736842,436.763157894737,292.947368421053,37.0526315789474,836.763157894737,9.07894736842105,14.7105263157895,61.7,10.2105263157895,0.368421052631579,635.210526315789,3774.78947368421,2123.13157894737,723.368421052632,666.736842105263,92.2,12.7368421052632,10.5,90,100,2.78947368421053,0,4.15789473684211,0.0692105263157895,2.78947368421053,0.710526315789474,2.07894736842105,2.15263157894737,0.618421052631579,1.53421052631579,0.0526315789473684,9.02631578947368,9.44736842105263,1.78947368421053,18.4473684210526,8.18421052631579,0.210526315789474,0.0526315789473684,94.6578947368421,7.21052631578947,6.21052631578947,53.7
"131","Manchester Utd","Premier-League",0.710526315789474,54.8,38,418,3420,1.76315789473684,1.39473684210526,0.0263157894736842,0.0789473684210526,1.51578947368421,1.45,1.12631578947368,0.736842105263158,3.78947368421053,3.13157894736842,0.813,0.657894736842105,0.157894736842105,0.184210526315789,0.5,50,0.0263157894736842,0,0,0.0263157894736842,0.131578947368421,0.0526315789473684,1.03157894736842,0.27,0.347368421052632,5.34210526315789,13.7894736842105,38.7,17.7631578947368,2.65789473684211,52.6,1.13157894736842,5.26315789473684,84.5,1.64736842105263,9.3421052631579,0.631578947368421,6.8,0.447368421052632,0.355263157894737,13.6315789473684,4.5,33,0.13,0.39,0.11,0.247368421052632,0.286842105263158,455.710526315789,561.394736842105,81.2,8406.36842105263,2730.86842105263,12.1842105263158,25.1052631578947,48.5,13144,14860,88.5,97.6315789473684,145.236842105263,67.2,0.268421052631579,9.97368421052632,34.8157894736842,9.76315789473684,2.15789473684211,45.2105263157895,561.394736842105,524.184210526316,37.2105263157895,7.94736842105263,0.473684210526316,80.9473684210526,14.9473684210526,20,5.44736842105263,0.315789473684211,0.368421052631579,0,404.315789473684,44.8947368421053,112.184210526316,163.210526315789,341.763157894737,26.5,16.8421052631579,5,1.97368421052632,8.68421052631579,11.3157894736842,13.5789473684211,21.5789473684211,16.8421052631579,1.23684210526316,1.36842105263158,1.05263157894737,1.07894736842105,3.02631578947368,2.15789473684211,0.157894736842105,0.210526315789474,0.289473684210526,0.210526315789474,0,13.0526315789474,8.68421052631579,6.76315789473684,4.31578947368421,1.97368421052632,4.07894736842105,13.6052631578947,30,9.52631578947368,145.605263157895,38.3157894736842,26.3,53.6052631578947,61.9473684210526,30.0526315789474,15.3421052631579,3.36842105263158,0.0526315789473684,11.9736842105263,13.1315789473684,16.6842105263158,0.289473684210526,672.394736842105,56.0526315789474,196.894736842105,316.210526315789,204.842105263158,26.2105263157895,636,10.5789473684211,16.9210526315789,62.5,11.4210526315789,0.473684210526316,453.315789473684,2783.71052631579,1525.60526315789,514.105263157895,455.710526315789,88.6,11.6315789473684,11.8947368421053,90,100,2.92105263157895,0,4.07894736842105,0.0560526315789474,1.78947368421053,0.736842105263158,1.05263157894737,1.51578947368421,1.05526315789474,0.457894736842105,0,10.6052631578947,11.2368421052632,2.39473684210526,20,8.68421052631579,0.0526315789473684,0.0263157894736842,96.7105263157895,9.3421052631579,7.63157894736842,55
"141","Newcastle Utd","Premier-League",0.710526315789474,41.7,38,418,3420,1,0.763157894736842,0,0.0263157894736842,1.11842105263158,1.1,0.710526315789474,1.23684210526316,3.73684210526316,2.65789473684211,0.697,0.315789473684211,0.210526315789474,0.473684210526316,0.236842105263158,23.7,0.105263157894737,0.0526315789473684,0,0,0.0789473684210526,0.0789473684210526,1.3,0.32,0.142105263157895,6.34210526315789,18.1052631578947,35,20.1052631578947,2.36842105263158,62.3,1.24210526315789,6.31578947368421,88.3,1.66842105263158,11.1842105263158,1.23684210526316,11.1,0.631578947368421,0.384210526315789,11.9210526315789,4.05263157894737,34,0.08,0.25,0.09,-0.118421052631579,-0.1,281.710526315789,397.973684210526,70.8,5580.23684210526,2210.21052631579,6.31578947368421,17.4473684210526,36.2,7881,9670,81.5,68,126.052631578947,53.9,0.0526315789473684,8.07894736842105,23.5526315789474,6.13157894736842,2.34210526315789,34.6052631578947,397.973684210526,357.868421052632,40.1052631578947,9.10526315789474,0.184210526315789,65,11.2368421052632,16.2894736842105,4.21052631578947,0.157894736842105,0.289473684210526,0,227.157894736842,45.2105263157895,125.605263157895,132.026315789474,197.789473684211,32.9736842105263,18.2368421052632,5.18421052631579,1.42105263157895,11.4210526315789,7.52631578947368,11.5526315789474,17.1052631578947,12.7894736842105,1.42105263157895,1.02631578947368,1.02631578947368,0.842105263157895,1.52631578947368,1,0.157894736842105,0.105263157894737,0.236842105263158,0.0263157894736842,0,15.8684210526316,9.23684210526316,8.8421052631579,5.36842105263158,1.65789473684211,4.73684210526316,14.7368421052632,32.1,10,137.131578947368,34.6315789473684,25.3,53.3421052631579,57.5526315789474,26.2368421052632,19.3157894736842,3.57894736842105,0.157894736842105,15.7368421052632,12.8421052631579,24.1578947368421,0.184210526315789,520.315789473684,58.2105263157895,194.947368421053,221.763157894737,136.236842105263,17.7894736842105,480.894736842105,7.73684210526316,13.3157894736842,58.1,8.63157894736842,0.578947368421053,295.5,1876.18421052632,982.5,341.078947368421,281.710526315789,82.6,12.3157894736842,10.2105263157895,90,100,2.94736842105263,0,4.05263157894737,0.0305263157894737,1.02631578947368,1.23684210526316,-0.210526315789474,1.11842105263158,1.38947368421053,-0.268421052631579,0.0263157894736842,10.7105263157895,9.86842105263158,1.68421052631579,16.2894736842105,9.23684210526316,0.0263157894736842,0.157894736842105,103.026315789474,13.9210526315789,14.6578947368421,48.7
"151","Southampton","Premier-League",0.684210526315789,51.5,38,418,3420,0.947368421052632,0.605263157894737,0.0789473684210526,0.0789473684210526,1.06315789473684,1.00526315789474,0.776315789473684,1.47368421052632,4.21052631578947,2.76315789473684,0.656,0.184210526315789,0.394736842105263,0.421052631578947,0.210526315789474,21.1,0.0263157894736842,0.0263157894736842,0,0.0263157894736842,0.184210526315789,0.0263157894736842,1.29210526315789,0.31,-0.155263157894737,4.44736842105263,15.0789473684211,29.5,14.7894736842105,2.39473684210526,64.9,1.31578947368421,5.92105263157895,92.4,1.77368421052632,10.4210526315789,0.947368421052632,9.1,0.289473684210526,0.336842105263158,11.6842105263158,3.63157894736842,31.1,0.07,0.24,0.09,-0.115789473684211,-0.136842105263158,369.342105263158,490.868421052632,75.2,7267.73684210526,2484.39473684211,6.57894736842105,18.1315789473684,36.3,10421,12276,84.9,88.5263157894737,149.684210526316,59.1,-0.171052631578947,8.68421052631579,31.3421052631579,7.52631578947368,2.44736842105263,43.1315789473684,490.868421052632,448.789473684211,42.0789473684211,8,0.815789473684211,76.0263157894737,17.3157894736842,21.0789473684211,5.84210526315789,0.552631578947368,0.289473684210526,0.131578947368421,309.921052631579,49.1842105263158,131.763157894737,136.868421052632,284.289473684211,36.6842105263158,19.7894736842105,4.78947368421053,1.65789473684211,13.6315789473684,8.8421052631579,12.6842105263158,18,13.7368421052632,1.60526315789474,1.23684210526316,0.684210526315789,0.736842105263158,1.71052631578947,1.18421052631579,0.131578947368421,0.105263157894737,0.131578947368421,0.157894736842105,0,16.6052631578947,10.3421052631579,9.31578947368421,5.5,1.78947368421053,4.73684210526316,14.5263157894737,32.6,9.78947368421053,126.184210526316,37.3947368421053,29.6,50.1842105263158,48.5789473684211,27.4210526315789,17.4736842105263,3.92105263157895,0.0789473684210526,13.5526315789474,12.6315789473684,18.8947368421053,0.315789473684211,601.5,53.4736842105263,194.921052631579,269.421052631579,178.131578947368,20.6578947368421,559.763157894737,8.94736842105263,13.6578947368421,65.5,9.86842105263158,0.315789473684211,376.5,2340.71052631579,1236.39473684211,426.421052631579,369.342105263158,86.6,10.7105263157895,9.57894736842105,90,100,2.97368421052632,0,4.02631578947368,0.025,0.973684210526316,1.47368421052632,-0.5,1.06315789473684,1.22105263157895,-0.157894736842105,0.0263157894736842,10.9210526315789,10.0526315789474,2.02631578947368,21.0789473684211,10.3421052631579,0.0789473684210526,0.0526315789473684,102.210526315789,9.1578947368421,11.8684210526316,43.6
"161","Stoke City","Premier-League",0.789473684210526,41.3,38,418,3420,0.894736842105263,0.736842105263158,0,0.0789473684210526,0.997368421052632,0.936842105263158,0.7,1.78947368421053,5.57894736842105,3.97368421052632,0.703,0.184210526315789,0.315789473684211,0.5,0.157894736842105,15.8,0.131578947368421,0,0,0,0.289473684210526,0.0526315789473684,1.69210526315789,0.29,-0.0447368421052632,8.76315789473684,22.2105263157895,39.5,22.4473684210526,2.18421052631579,73.7,1.41578947368421,6.07894736842105,93.1,1.82368421052632,12,0.947368421052632,7.9,0.736842105263158,0.397368421052632,10.1842105263158,3.21052631578947,31.5,0.09,0.28,0.1,-0.102631578947368,-0.0421052631578947,257.026315789474,370.394736842105,69.4,5374.81578947368,2249.68421052632,5.31578947368421,16.1842105263158,32.8,6967,8756,79.6,68.3684210526316,123.789473684211,55.2,0.0631578947368421,7.47368421052632,25.3684210526316,6.28947368421053,1.60526315789474,35.1578947368421,370.394736842105,329.526315789474,40.8684210526316,9.1578947368421,0.394736842105263,75.4736842105263,11.2105263157895,15.9473684210526,3.47368421052632,0.157894736842105,0.157894736842105,0.0526315789473684,200.289473684211,40.5,129.605263157895,109.973684210526,184.236842105263,38.6842105263158,19.3684210526316,4.55263157894737,1.89473684210526,11.7105263157895,7.13157894736842,11.2894736842105,15.2894736842105,11.1315789473684,1.5,0.763157894736842,1.02631578947368,0.868421052631579,1.57894736842105,1,0.210526315789474,0.0789473684210526,0.157894736842105,0.131578947368421,0,16.2894736842105,9.31578947368421,9.36842105263158,5.36842105263158,1.55263157894737,5.18421052631579,14.2105263157895,36.5,9.02631578947368,128.447368421053,32.6842105263158,25.4,53.1578947368421,53.4210526315789,21.8684210526316,16.7894736842105,4.02631578947368,0.105263157894737,12.7631578947368,12.9210526315789,23.3684210526316,0.473684210526316,486.447368421053,63.4736842105263,173.5,212.157894736842,131.815789473684,17.9210526315789,446.684210526316,8.10526315789474,13.6052631578947,59.6,9.07894736842105,0.5,272.184210526316,1842.05263157895,913.973684210526,318.5,257.026315789474,80.7,12.2368421052632,9,90,100,2.42105263157895,0,4.57894736842105,0.0228947368421053,0.921052631578947,1.78947368421053,-0.868421052631579,0.997368421052632,1.58157894736842,-0.584210526315789,0,11.3947368421053,9.92105263157895,2.28947368421053,15.9473684210526,9.31578947368421,0.0526315789473684,0.105263157894737,96.8157894736842,14.3157894736842,11.7105263157895,55
"171","Swansea City","Premier-League",0.684210526315789,45.2,38,418,3420,0.710526315789474,0.526315789473684,0.0263157894736842,0.0263157894736842,0.821052631578947,0.802631578947368,0.486842105263158,1.47368421052632,5.02631578947368,3.68421052631579,0.723,0.210526315789474,0.236842105263158,0.552631578947368,0.236842105263158,23.7,0.0789473684210526,0.0789473684210526,0.0263157894736842,0.0263157894736842,0.184210526315789,0.0526315789473684,1.57894736842105,0.3,0.157894736842105,6.60526315789474,17.4210526315789,37.9,20.5789473684211,2.68421052631579,56.8,1.21842105263158,6.21052631578947,92.4,1.76842105263158,11.7368421052632,1.07894736842105,9.2,0.368421052631579,0.360526315789474,8.86842105263158,2.60526315789474,29.4,0.08,0.26,0.09,-0.110526315789474,-0.118421052631579,337.789473684211,444.263157894737,76,6772.13157894737,2337.5,7.44736842105263,18.5526315789474,40.1,9197,10773,85.4,88.3157894736842,142.210526315789,62.1,0.0131578947368421,5.71052631578947,27.1842105263158,5.42105263157895,1.63157894736842,34.3157894736842,444.263157894737,404.657894736842,39.6052631578947,9.31578947368421,0.105263157894737,90.0263157894737,14.9473684210526,18.2894736842105,3.73684210526316,0.210526315789474,0.131578947368421,0.131578947368421,286.710526315789,41.4210526315789,116.131578947368,127.421052631579,257.973684210526,25.9210526315789,17.8684210526316,4.5,0.815789473684211,10.7105263157895,8.55263157894737,11.7894736842105,12.0263157894737,8.44736842105263,1.23684210526316,0.894736842105263,0.736842105263158,0.710526315789474,0.842105263157895,0.5,0.131578947368421,0.0263157894736842,0.157894736842105,0.0263157894736842,0,14.9210526315789,9.31578947368421,7.86842105263158,5.18421052631579,1.86842105263158,4.47368421052632,12.9473684210526,34.6,8.47368421052632,147.105263157895,39.3157894736842,26.7,57.5789473684211,60.3947368421053,29.1315789473684,15.8684210526316,3.63157894736842,0.0263157894736842,12.2368421052632,11.6578947368421,20.1315789473684,0.342105263157895,552.710526315789,62.2631578947368,199.684210526316,244.684210526316,145.552631578947,15.7894736842105,513.973684210526,8.42105263157895,13.0263157894737,64.6,8.86842105263158,0.289473684210526,345.394736842105,2272.65789473684,1140.47368421053,392.289473684211,337.789473684211,86.1,11.6578947368421,10.9210526315789,90,100,2.86842105263158,0,4.13157894736842,0.0228947368421053,0.736842105263158,1.47368421052632,-0.736842105263158,0.821052631578947,1.55,-0.731578947368421,0,9.94736842105263,10.6842105263158,1.02631578947368,18.2894736842105,9.31578947368421,0.0263157894736842,0.157894736842105,90.9210526315789,11.6842105263158,12.9473684210526,47.4
"181","Tottenham","Premier-League",0.657894736842105,61.9,38,418,3420,1.84210526315789,1.34210526315789,0.0526315789473684,0.0789473684210526,1.78947368421053,1.72894736842105,1.26315789473684,0.947368421052632,3.34210526315789,2.44736842105263,0.732,0.605263157894737,0.210526315789474,0.184210526315789,0.421052631578947,42.1,0.0526315789473684,0.0263157894736842,0,0.0263157894736842,0.210526315789474,0.0263157894736842,0.960526315789474,0.28,0.0394736842105263,3.97368421052632,9.28947368421053,42.8,22.8947368421053,4.02631578947368,31.8,0.913157894736842,3.5,57.1,1.25789473684211,8.6578947368421,0.736842105263158,8.5,0.921052631578947,0.436842105263158,16.5263157894737,5.52631578947368,33.4,0.11,0.32,0.11,0.0526315789473684,0.0605263157894737,492.631578947368,606.157894736842,81.3,9737.36842105263,3086.71052631579,8.26315789473684,21.1578947368421,39.1,13653,15524,87.9,125.078947368421,176.473684210526,70.9,0.0789473684210526,11.9473684210526,44.1315789473684,10.7894736842105,2.15789473684211,56.1578947368421,606.157894736842,565,41.1578947368421,8.71052631578947,0.578947368421053,100.894736842105,16.8947368421053,21.8684210526316,6.23684210526316,0.552631578947368,0.631578947368421,0.315789473684211,433.131578947368,63.2105263157895,109.815789473684,195.947368421053,345.921052631579,30.3157894736842,20.7631578947368,5.78947368421053,1.94736842105263,9.71052631578947,11.3947368421053,15.1052631578947,25.3421052631579,19.4473684210526,1.78947368421053,1.26315789473684,1.42105263157895,1.39473684210526,2.94736842105263,2.05263157894737,0.236842105263158,0.157894736842105,0.289473684210526,0.184210526315789,0.0263157894736842,15.1578947368421,9.44736842105263,7.07894736842105,5.81578947368421,2.26315789473684,4.73684210526316,13.5526315789474,35,8.81578947368421,131.052631578947,42.4210526315789,32.4,39.7105263157895,55,36.3421052631579,14.0263157894737,2.34210526315789,0.0526315789473684,11.6842105263158,10.8157894736842,15.7105263157895,0.210526315789474,722.842105263158,53,197,342.157894736842,236.842105263158,27.8947368421053,682.210526315789,10.7368421052632,18.2894736842105,58.7,11.7368421052632,0.526315789473684,499.368421052632,3081.55263157895,1629.86842105263,562.684210526316,492.631578947368,87.6,13.5789473684211,11.9736842105263,90,100,2.84210526315789,0,4.13157894736842,0.0534210526315789,1.94736842105263,0.947368421052632,1,1.78947368421053,0.921052631578947,0.868421052631579,0.0263157894736842,10.0789473684211,10.5,2.34210526315789,21.8684210526316,9.44736842105263,0.0789473684210526,0.0789473684210526,106.763157894737,9.78947368421053,9.81578947368421,49.9
"191","Watford","Premier-League",0.763157894736842,49.6,38,418,3420,1.10526315789474,0.710526315789474,0.0789473684210526,0.157894736842105,1.18157894736842,1.05789473684211,0.734210526315789,1.68421052631579,3.94736842105263,2.44736842105263,0.613,0.289473684210526,0.210526315789474,0.5,0.236842105263158,23.7,0.157894736842105,0,0,0.0263157894736842,0.157894736842105,0.0263157894736842,1.45263157894737,0.35,-0.205263157894737,6.55263157894737,17.2105263157895,38.1,19.5,2.89473684210526,69.1,1.32105263157895,4.07894736842105,91.6,1.74736842105263,10.3157894736842,1,9.7,0.5,0.389473684210526,11.7105263157895,3.42105263157895,29.2,0.09,0.3,0.09,-0.0763157894736842,-0.0315789473684211,325.684210526316,448.526315789474,72.6,6430.44736842105,2406.02631578947,6.73684210526316,19.6842105263158,34.2,9056,11037,82.1,80.6315789473684,138.394736842105,58.3,-0.0236842105263158,8.07894736842105,28.4736842105263,7.76315789473684,2.15789473684211,39.6578947368421,448.526315789474,405.894736842105,42.6315789473684,10.1578947368421,0.289473684210526,87.1578947368421,13.9473684210526,18.9473684210526,4.71052631578947,0.263157894736842,0.157894736842105,0,267.631578947368,48.7368421052632,132.157894736842,90.3157894736842,286.078947368421,36.3157894736842,21,4.94736842105263,1.63157894736842,11.6315789473684,9.94736842105263,12.8947368421053,17.1578947368421,12.3684210526316,1.57894736842105,1.21052631578947,1.15789473684211,0.842105263157895,1.63157894736842,1,0.157894736842105,0.131578947368421,0.210526315789474,0.131578947368421,0,15.6842105263158,9.42105263157895,8.31578947368421,5.76315789473684,1.60526315789474,5,14.2105263157895,35.2,9.21052631578947,131.842105263158,38.2631578947368,29,47.7631578947368,57.2105263157895,26.8684210526316,14.6578947368421,2.68421052631579,0.0789473684210526,11.9736842105263,12.9210526315789,19.5,0.289473684210526,564,52.5263157894737,185.368421052632,245.368421052632,166.815789473684,23.1842105263158,521.947368421053,7.92105263157895,14.3157894736842,55.3,8.78947368421053,0.421052631578947,335.842105263158,2078.60526315789,1076.76315789474,385,325.684210526316,84.6,12.4473684210526,10.8157894736842,90,100,2.92105263157895,0,4.07894736842105,0.0284210526315789,1.15789473684211,1.68421052631579,-0.526315789473684,1.18157894736842,1.48421052631579,-0.3,0.0263157894736842,11.5789473684211,10.2368421052632,2.05263157894737,18.9473684210526,9.42105263157895,0.157894736842105,0.131578947368421,109.684210526316,12.1315789473684,12.5263157894737,49.2
