"Player" "Pos" "shots" "KP" "xG" "xA" "xPlace" "ShotDist" "KPDist" "A3Passes" "M3Passes" "D3Passes" "percChain" "xGChain" "xB" "Team" "ShotChainPerc" "KPChainPerc" "xBperc" "Vertical" "PassPct" "PassDistance" "xPassPerc" "Passes" "PassScore" "A3perc" "M3perc" "D3perc" "xGper" "xAper" "teamA3pass" "teamM3pass" "teamD3pass" "teampass" "teamxG" "teamshots" "A3teamperc" "M3teamperc" "D3teamperc" "passteamperc" "xGteamperc" "shotteamperc" "SuccDrib" "AttDrib" "PlayerDrib" "Carries" "CarryPrgDis" "TB" "PressPass" "SwPass" "Crs" "npxG" "targeted" "miscontrol" "passprg" "penCrs" "shortpasspct" "medpasspct" "longpasspct"
"Magnus Eriksson" "Wing" 1.31707317073171 1.57317073170732 0.096171261767455 0.156243869337944 0.00828431282083792 23.4499839706591 20.1479112922721 19.7560975609756 21.1829268292683 3.81776061776062 0.17527834745741 0.842632317218446 0.537830646780845 "SJE" 0.0728291316526611 0.0812324929971989 0.63827441197157 1.90714113389626 0.678396072013093 18.4536495096585 0.701062604056369 44.7073170731707 -1.01335983500793 0.44189852700491 0.473813420621932 0.0853945364583664 0.073018920971586 0.0993178084163673 3435 7881 4497 15813 1.017 10.176 0.00575141122590265 0.00268784758650784 0.000848957219871163 0.00282725081092586 43.9599971220951 4.39340773124712 0.91 1.99 0.98 40.5 113.9 0.07 9.35 2.17 2.72 "0.11" 47.6 1.85 190.7 0.36 0.0305309734513274 0.650442477876106 0.31858407079646
"Miguel Ibarra" "Wing" 1.06077348066298 1.35911602209945 0.186988205719908 0.227996765527271 0.00193781285094175 17.3957058715528 17.2203756840342 16.0441988950276 18.232044198895 5.61262553802009 0.154758318117537 0.839583202330971 0.536202337025083 "MIN" 0.0507544581618656 0.0589849108367627 0.638653007273611 0.136898936170213 0.785296574770259 16.2021775921031 0.774709112937551 39.6795580110497 0.420105805980729 0.404344193817878 0.459482038429406 0.141448791754614 0.176275339767205 0.167753717725349 3193 7784 4473 15450 1.113 8.706 0.00502480391325637 0.00234224617149216 0.0012547787923139 0.00256825618194496 35.6509955175649 4.55772547795195 1.06 1.59 1.13 36.1 113 0.1 7.18 0.93 2.25 "0.19" 44.3 0.93 162.8 0.6 0.028927680798005 0.758104738154613 0.211970074812968
"Cristian Higuita" "CDM" 1.02491103202847 0.409964412811388 0.0765460456097328 0.0283211099447517 0.0759240300175904 24.5669724773471 23.7973290579287 11.0690391459075 34.3003558718861 12.5722419928826 0.23914590747331 0.613134444976307 0.533175286080085 "ORL" 0.0346153846153846 0.0192307692307692 0.869589517354042 1.08118598382749 0.875 18.3560362496145 0.862854907473655 57.9416370106762 0.703706542622577 0.191037735849057 0.591981132075471 0.216981132075472 0.0746855514456073 0.0690818740839863 3906 7404 4987 16297 0.916 9.529 0.00283385538809716 0.00463267907507916 0.00252100300639314 0.00355535601709985 63.2550622387295 6.0805579820208 1.13 1.8 1.27 51.9 109.7 0.27 9.27 1.53 0.47 "0.09" 54.5 1.2 236.6 0 0.0255652173913043 0.76 0.213913043478261
"Carlos Gruezo" "CDM" 0.673062730627306 0.460516605166052 0.0568002710383118 0.0302078481266295 0.00316419673022508 24.4263673320729 24.8706748134091 6.93889716840537 33.1926199261993 9.79149416635303 0.200120501319195 0.576043891423639 0.526293713443306 "FCD" 0.0350877192982456 0.0162907268170426 0.913634744294606 3.44381720430108 0.862339514978602 22.2837081409172 0.848532394953929 49.6649446494465 0.685729851793649 0.139714183059755 0.668330955777461 0.19715101336496 0.084390753571176 0.0655955676467675 3844 7820 4366 16030 1.157 10.971 0.00180512413330004 0.00424458055322242 0.00224266930058475 0.00309824982217383 42.9256219960644 4.5269296007152 0.43 0.57 0.47 40.4 73.2 0.04 5.99 2.76 0.39 "0.1" 41.3 0.43 214.2 0 0.0119496855345912 0.658280922431866 0.329140461215933
"Nick Hagglund" "CB" 0.187622149837134 0.125081433224756 0.023060143026943 0.0111924474642523 0.0134773462161161 15.8751630708544 18.0333203255344 0 25.1413680781759 22.5771986970684 0.198763006237719 0.597468042282202 0.525816235156774 "TOR" 0.0233545647558386 0.00424628450106157 0.880074243215196 5.8436171875 0.799001248439451 21.3453691268089 0.773220250538821 50.0951140065147 1.29150202903374 0 0.50187265917603 0.450686641697877 0.122907359535963 0.0894812857168085 4540 9672 4990 19202 1.316 10.529 0 0.00259939703041521 0.00452448871684737 0.00260884876609284 38.0661960535826 4.7578225858595 0.06 0.13 0.06 34.5 96.7 0.06 7.04 1.7 0.38 "0.06" 37.2 0.25 332.3 0 0.0200795228628231 0.634194831013916 0.345924453280318
"Aleksandar Katai" "Wing" 2.72897196261682 0.934579439252336 0.186369985687392 0.17626490791317 0.0435094104713614 23.1176480022049 16.4216288821987 17.8317757009346 16.2242990654206 2.82790697674419 0.169506422713748 0.811118477145824 0.525097388743578 "CHI" 0.145996860282575 0.0549450549450549 0.647374463211957 -2.00054131054131 0.725206611570248 16.7499496297481 0.76116519422253 36.1869158878505 -1.30123020588446 0.492768595041322 0.448347107438017 0.0781472227561023 0.0682931111936677 0.188603451467092 2943 8357 4704 16004 0.867 7.529 0.00605904712909772 0.00194140230530341 0.000601170700838476 0.00226111696374972 41.7380806088241 4.80633761294335 2.48 4.22 2.81 39.1 219.1 0.11 7.11 1.44 1.85 "0.28" 48.1 2.56 107 0.37 0.0582872928176795 0.734806629834254 0.205524861878453
"Jack Elliott" "CB" 0.0634920634920635 0.126984126984127 0.00632490046141058 0.00446881679329823 0.0153559222455365 18.5115855614801 28.5539677068476 0 25.015873015873 27.8730158730159 0.20868003665369 0.625866956851617 0.5249512516464 "PHI" 0.0140280561122244 0.00400801603206413 0.838758534700622 7.10798571428571 0.82256169212691 23.054161424137 0.798138460772578 54.031746031746 1.31962983381181 0 0.462984723854289 0.515863689776734 0.0996171822672166 0.0351919322472235 3993 8828 4226 17047 1.124 10.176 0 0.00283369653555426 0.00659560243090769 0.00316957505905708 48.0709484268203 5.30972347010083 0.13 0.19 0.13 42.5 134.7 0 3.9 2.01 0.13 "0.1" 41.3 0.19 354.8 0 0.00822429906542056 0.581308411214953 0.409345794392523
"Gerso" "Wing" 2.02971428571429 1.09714285714286 0.230609151578093 0.159063320126609 -0.0101095203534844 18.437086769267 18.3580213100868 19.1324736225088 6.94110787172012 0 0.14977307311028 0.897256564528747 0.524808512469934 "SKC" 0.107648725212465 0.056657223796034 0.584903508335514 -4.6210781671159 0.743486973947896 14.6694964003482 0.75637264072686 27.5468660149511 -0.354959736273439 0.69454266093735 0.251974502941744 0 0.113616558350693 0.144979588657065 5093 9163 4487 18743 1.269 13.618 0.00375662156342211 0.000757514773733506 0 0.00146971488101964 21.7075382308519 2.0228275822405 1.97 3.37 2.08 35.2 153.3 0.11 6.4 0.73 2.81 "0.32" 44.6 3.43 66 0.39 0.0506944444444444 0.822916666666667 0.126736111111111
"Aaron Herrera" "FB/WB" 0.145234493192133 0.798789712556732 0.00397871381514904 0.0475226879644522 0.00116710649541867 31.9631096792713 28.6773743466153 8.78668683812406 30.1004566210046 14.7579908675799 0.213256975904542 0.546938568962006 0.520979066333053 "RSL" 0.00702576112412178 0.0210772833723653 0.952536712343728 -0.324450819672131 0.829931972789116 19.7283358270389 0.809876735343718 53.3736762481089 1.0704217504896 0.164625850340136 0.563956967870863 0.276503173567753 0.0273951024147241 0.059493365046407 3461 8753 5317 17531 1.021 10.559 0.00253877111763192 0.0034388731430372 0.00277562363505358 0.00304453118750265 52.2758827111742 5.05480407691154 0.95 1.61 1.02 42.3 132.3 0 8.1 1.39 0.66 "0" 39.6 1.17 270.1 0.15 0.0252727272727273 0.723636363636364 0.250909090909091
"Florian Valot" "Wing" 1.50247116968699 0.948929159802306 0.221677953160224 0.151795926077704 -0.00184500213662164 19.7381892157849 19.1029551652812 18.0296540362438 26.332784184514 3.87479406919275 0.159936886558229 0.782252181300713 0.52034964942801 "NYRB" 0.064066852367688 0.0362116991643454 0.665194245368269 2.06542288557214 0.659016393442623 14.6871751317314 0.75480003647323 48.2372322899506 -4.62033783844511 0.373770491803278 0.545901639344262 0.0803278688524589 0.147542234175719 0.159965498488136 4166 7307 3632 15105 1.276 9.824 0.00432780941820543 0.00360377503551581 0.00106684858733281 0.00319346125719633 37.803473581466 4.91014172332559 1.26 2.6 1.57 43.6 114.7 0.55 10.9 0.71 1.42 "0.28" 55.9 2.28 180.3 0.08 0.0626530612244898 0.759183673469388 0.176734693877551
"Jorge Corrales" "FB/WB" 0.207492795389049 0.553314121037464 0.0101812575957086 0.0458490225511965 -0.0101812575957086 23.4195996927748 24.1526509420603 11.028901734104 26.7665706051873 14.0115606936416 0.222065043676951 0.56686196061174 0.519747318650694 "CHI" 0.0117924528301887 0.0235849056603774 0.916885158583932 1.24463743676223 0.792780748663102 20.1171398169798 0.7738965163356 51.7348703170029 0.976973310499436 0.213181199962906 0.517379679144384 0.270833977311365 0.0490680053570956 0.0828625563815895 2943 8357 4704 16004 0.867 7.529 0.00374750313765002 0.00320289225860803 0.0029786481066415 0.00323262123950281 59.6711307001187 6.87141324438875 0.9 1.18 0.9 40.7 106.9 0.07 7.08 1.74 2.01 "0.01" 39.9 0.83 295.1 0.07 0.0203125 0.677734375 0.30078125
"Kyle Beckerman" "CM" 0.443496801705757 0.682302771855011 0.0146680262945295 0.0300436396418702 -0.00802922943406013 31.8279647739477 26.645207389424 5.83387270765912 41.9957356076759 14.7745168217609 0.229249493437868 0.585395031592473 0.518268660052313 "RSL" 0.0210124164278892 0.0200573065902579 0.885331497676786 4.01315958815959 0.849180327868852 21.0096207585734 0.843119400595137 62.4307036247335 0.378387954316413 0.093445570351507 0.672677595628415 0.236654658108124 0.0330735785198766 0.044032709350116 3461 8753 5317 17531 1.021 10.559 0.00168560320937854 0.00479786765768033 0.00277873177012618 0.00356116043721028 61.146624510023 5.91255835067085 0.58 0.89 0.65 50.7 92.6 0.21 8.63 3.2 0.17 "0.03" 55.4 0.52 311.1 0.03 0.0241433021806854 0.665109034267913 0.309968847352025
"Ali Ghazal" "CDM" 0.309079201545396 0.185447520927238 0.0471473840140013 0.00455709127338107 -0.0148551805685659 22.7506435602349 34.8533539403917 0 22.3773341918867 7.57725752508361 0.149603345797719 0.579972313219224 0.518221385041544 "VAN" 0.0210843373493976 0.00903614457831325 0.893527799913547 1.35631578947368 0.832380952380952 19.720817107539 0.860532597842671 32.4533161622666 -0.913614250657182 0 0.68952380952381 0.233481764612199 0.152541432028633 0.0245734817623638 2959 7106 4048 14113 1.105 9.294 0 0.00314907601912281 0.00187185215540603 0.00229953349126809 29.3695168889291 3.49185669918943 0.31 0.38 0.31 25.5 43.3 0.06 4.88 0.88 0 "0.05" 24.7 0.56 150.5 0 0.0260355029585799 0.695266272189349 0.279289940828402
"Ike Opara" "CB" 0.128428093645485 0.128428093645485 0.00884049113864826 0.00531358711096067 0.000256919489313312 27.3622722890451 24.7197916404211 2.5594215996385 29.7311036789298 21.5759197324415 0.191820529313358 0.659426696004753 0.517836140620135 "SKC" 0.0238589211618257 0.00829875518672199 0.785282342612958 5.87995080815179 0.858780929390465 21.7236838747937 0.82120092220854 53.2013377926421 1.99930665633551 0.0481082188123562 0.558841279420641 0.405552202776102 0.0688361158972872 0.0413740246400323 5093 9163 4487 18743 1.269 13.618 0.000502537129322305 0.00324469100501253 0.00480854016769367 0.00283846437564115 41.9238280477873 3.90669245062727 0.49 0.55 0.49 40.6 155.5 0 5.58 1.66 0.16 "0.1" 43.2 0.49 336 0.03 0.0141776937618147 0.638941398865784 0.347826086956522
"Pedro Santos" "Wing" 2.49674902470741 1.16514954486346 0.16001677802832 0.13187017166943 -0.0695402969028967 23.6854680433886 18.7734216175614 21.0559167750325 16.5617685305592 3.04836345872008 0.178169247772187 0.94926124162477 0.517554517285306 "CLB" 0.120200333889816 0.0767946577629382 0.545218212427436 0.958272292993631 0.648090815273478 21.168484958655 0.681185484488021 40.3224967490247 -1.33445969181346 0.52218782249742 0.410732714138288 0.0755995710705541 0.0640900532832178 0.113178752247535 4030 8560 5387 17977 1.089 10.382 0.00522479324442494 0.00193478604328963 0.000565874040972727 0.00224300476992962 37.0270860872587 3.88388525804515 1.35 2.78 1.55 40.4 184 0.16 5.76 3.39 3.96 "0.14" 44.2 2.45 193.6 0.57 0.0384433962264151 0.622641509433962 0.337264150943396
"Roland Lamah" "Wing" 1.4992443324937 1.54760705289673 0.260057467718006 0.183482299887185 -0.0373091428243325 18.8850939362248 21.5777856061466 15.2064777327935 14.7692307692308 4.5077399380805 0.178726747594428 0.918129176937559 0.512913499689169 "FCD" 0.0774058577405858 0.0711297071129707 0.558650691616189 0.634174757281554 0.727401129943503 17.2410869158701 0.750272524174787 34.2408060453401 -0.783134973859906 0.444103965095266 0.431334202520643 0.131648184102663 0.173459030047125 0.118558712654968 3844 7820 4366 16030 1.157 10.971 0.00395589951425429 0.00188864843596302 0.0010324644842145 0.00213604529290955 29.5944736779085 3.12102871619179 1.21 2.03 1.26 32.8 124.6 0.43 8.12 1.21 1.12 "0.22" 43.1 2.03 141.5 0.29 0.0425219941348974 0.75366568914956 0.201173020527859
"Johnny Russell" "Wing" 2.51654490760636 1.44391920928234 0.301256567474332 0.175648279147511 0.0225083864188953 18.5483264845979 19.2008139635011 22.5663944993554 10.6024924795875 2.2668863261944 0.159073036597549 1.01185192860449 0.509910666493939 "SKC" 0.125 0.0946428571428571 0.503938028953692 -1.3885255354201 0.716646989374262 17.236391017493 0.718060742034505 34.9428448646326 -0.0494005398838411 0.645808736717827 0.303423848878396 0.0648741204379964 0.119710388065705 0.121646888564362 5093 9163 4487 18743 1.269 13.618 0.00443086481432464 0.00115709838258076 0.000505212018318342 0.00186431440349104 27.5357327538476 2.56593074347427 2.64 5.5 2.89 36.9 207 0.04 8.02 1.74 1.11 "0.32" 43.5 2.23 125.3 0.37 0.0474926253687316 0.737463126843658 0.217109144542773
"Nicolas Hasler" "FB/WB" 0.528052805280528 0.897689768976898 0.0646512356336583 0.102437526745679 -0.00363573111421223 17.6698536845735 20.3723984358486 15.8415841584158 20.1188118811881 7.07192575406032 0.17106772544521 0.62872925081789 0.508281341778432 "CHI,TOR" 0.0229166666666667 0.0354166666666667 0.808426426983043 -0.406162420382165 0.777227722772277 16.5073314443546 0.776924464170415 42.6666666666667 0.0129390336794444 0.37128712871287 0.471534653465346 0.165748259860789 0.12243327748124 0.114112391926253 2943 8357 4704 16004 0.867 7.529 0.00538280127706959 0.00240742035194305 0.00150338557696861 0.00266600016662501 49.2118415993849 5.66697657944836 0.645 1.315 0.755 37.05 137.6 0.055 6.385 0.91 2.05 "0.06" 42 1.87 200.3 0.515 0.0323765786452354 0.755453501722158 0.211481056257176
"Enzo Martinez" "CM" 1.13609467455621 1.07297830374753 0.0585350532966813 0.0862605984615714 -0.0115564053964156 30.2929800712531 26.8199913016819 10.6666666666667 22.4694280078895 6.51552346570397 0.190829542663041 0.675527643533807 0.502942229372778 "COL" 0.0504807692307692 0.0456730769230769 0.744517614026566 0.713244680851064 0.759289176090469 17.0011805037466 0.805816530796168 39.069033530572 -1.81777878108579 0.27302100161551 0.575121163166396 0.166769507123986 0.0515230417038498 0.0803936092279722 2628 7599 5201 15428 0.721 8.029 0.00405885337392188 0.00295689275008416 0.0012527443694874 0.00253234596386907 54.1872864501692 4.86598997765251 1.73 2.18 1.79 39.3 115.2 0.19 9.68 1.35 1.09 "0.06" 39.6 1.15 149 0.38 0.0390243902439024 0.719512195121951 0.240731707317073
"Edgar Castillo" "FB/WB" 0.657284138455687 1.24153670597185 0.0333701638666834 0.101922409546239 0.0201039003840663 25.2683177763449 22.3199981551836 14.6614048934491 25.0133130467858 11.283377710156 0.190199759947998 0.688700215920219 0.502867591804299 "COL" 0.0348258706467662 0.0485074626865672 0.730169063664927 1.51995178399229 0.750905141202028 16.3291915257096 0.765137402251751 50.4282997337391 -0.717708726104283 0.290737640786248 0.496017378711078 0.223750905141203 0.0507697689846705 0.0820937545027766 2628 7599 5201 15428 0.721 8.029 0.00557892119233223 0.00329165851385522 0.00216946312442915 0.00326862196874119 69.9421632922872 6.28076967663957 2.1 3.1 2.32 41 189.2 0.04 6.61 1.03 1.55 "0.04" 39 1.88 277.3 0.3 0.0263366336633663 0.746534653465347 0.225742574257426
"Brooks Lennon" "FB/WB" 0.0943025540275049 1.28880157170923 0.00581106917197677 0.113484728277276 0.0147453892051859 24.1060252658417 17.9433902100387 15.434184675835 29.1709233791749 16.0314341846758 0.21699727485899 0.593923934488457 0.501984104224701 "RSL" 0.00654205607476636 0.0401869158878505 0.845199317749429 0.265634820867379 0.824779678589943 19.1632987630525 0.788211872088812 60.6365422396857 2.21734534351847 0.254536029030586 0.481078278900985 0.264385692068428 0.0616215460111703 0.0880544614224598 3461 8753 5317 17531 1.021 10.559 0.00445945815539873 0.00333267718258596 0.00301512773832533 0.00345881822141838 59.3893655628655 5.74264061366471 1.14 1.71 1.23 47.2 192.8 0.06 9.87 3.1 2.88 "0.01" 49.4 0.92 344.2 0.6 0.01776 0.712 0.2704
"Alejandro Silva" "Wing" 1.73354735152488 1.69502407704655 0.186539934666253 0.175527996357321 0.028550362086196 22.2303310472642 20.1682943246326 20.4558587479936 20.4558587479936 5.31958762886598 0.192904380560612 0.767388028449985 0.49524074592959 "MTL" 0.0743338008415147 0.0701262272089762 0.6453589677831 0.618947368421053 0.733837111670865 17.8731665509005 0.772553857034315 45.8812199036918 -1.77637150797568 0.445843828715366 0.445843828715366 0.11594259350628 0.107605906756551 0.103554869063079 3556 7906 4712 16174 0.96 9.294 0.00575249121147177 0.00258738410675355 0.00112894474296816 0.00283672683960009 47.792937399679 4.93664944089647 2.29 3.97 2.37 46.8 180.6 0.27 6.83 2.14 2.1 "0.21" 50.9 2.37 188.9 0.42 0.0334061135371179 0.713973799126638 0.253275109170306
"Florian Jungwirth" "CM" 0.224386443319049 0.523568367744449 0.0341677957574741 0.0444217611352296 -0.00930327128604565 23.4954247597631 22.8836702250719 6.02214022140221 31.0588235294118 16.0440424695242 0.207760870543262 0.585935561774897 0.492359856638685 "SJE" 0.0187134502923977 0.0187134502923977 0.840296934951763 4.91098591549296 0.81962481962482 21.5730409356926 0.807293617968887 52.1788235294118 0.643427595110497 0.115413491797255 0.595238095238095 0.30748187452867 0.152272103662216 0.0848442416920642 3435 7881 4497 15813 1.017 10.176 0.00175317037013165 0.00394097494346045 0.00356772125183994 0.00329974220764003 51.3066111400313 5.1276359600444 0.07 0.15 0.07 36.5 100.9 0 6.74 1.95 0.97 "0.08" 40.4 0.3 300.7 0.19 0.0204887218045113 0.661654135338346 0.317669172932331
"Rudy Camacho" "CB" 0.115523465703971 0.0577617328519856 0.00850376013254369 0.00141549976444513 -0.00850376013254369 25.3120441771337 33.6641782908777 0 21.7761732851986 24.7797833935018 0.177197683009879 0.522000268638858 0.490007087839274 "MTL" 0.0192307692307692 0.00213675213675214 0.938710413151687 6.26363511659808 0.879372738238842 22.7597294650886 0.844289916383824 47.884476534296 1.67992255987351 0 0.454764776839567 0.517490952955368 0.0736106736473314 0.0245058396719563 3556 7906 4712 16174 0.96 9.294 0 0.00275438569253714 0.00525886744344266 0.00296058343849981 49.8796630565583 5.15219243967032 0.52 0.63 0.57 37.1 108.7 0 4.48 1.9 0 "0.05" 36 0.11 332.6 0 0.011875 0.604166666666667 0.385416666666667
"Kellyn Acosta" "CM" 1.2972972972973 0.778378378378378 0.0962062753441878 0.0586882283903642 -0.00810411850933489 23.7021945806552 24.3485149136952 9.5054704595186 29.2151351351351 6.66958424507659 0.198268391256105 0.638064763817553 0.489570313428053 "COL,FCD" 0.0588235294117647 0.0450980392156863 0.767273701965526 0.0769943019943019 0.805970149253731 19.1202086536345 0.819478500261261 45.1978378378378 -0.61054825829493 0.210308079196678 0.646383467278989 0.14756423236452 0.0741590039111446 0.075398071195954 2628 7599 5201 15428 0.721 8.029 0.00361699789174985 0.00384460259707002 0.00128236574602511 0.00292959799311886 62.6877085129512 5.62932343228768 1.005 1.795 1.16 39.25 90 0.065 6.215 2.275 0.345 "0.145" 44.9 1.875 186.5 0.085 0.0195338512763596 0.711431742508324 0.270033296337403
"Lawrence Olum" "CM" 0.165422171165997 0.330844342331993 0.0129299544072634 0.0136751215879595 -0.0129299544072634 23.3326752423148 28.2663605765718 4.25225225225225 25.1993107409535 13.4490035169988 0.210383068970088 0.517982070544501 0.487902461613916 "POR" 0.0161290322580645 0.0141129032258065 0.941929246896586 4.80129375951294 0.870198675496689 20.5338476399137 0.843678221215081 41.6312464101091 1.10407956710566 0.102140882604459 0.605298013245034 0.323050705340714 0.0781633702189081 0.041334004660829 3505 7814 4041 15360 1.159 10.029 0.00121319607767539 0.00322489259546372 0.00332813747018035 0.00271036760482481 35.9199710182132 4.15108649018936 0.33 0.39 0.33 31.2 67.4 0 5.64 0.99 0.11 "0.04" 32.2 0.39 231.8 0 0.0102564102564103 0.741258741258741 0.249417249417249
"Deklan Wynne" "CB" 0.0885200553250346 0.265560165975104 0.00514065231562765 0.017089258539454 -0.00514065231562765 25.0074891618457 23.25276549554 5.37337883959044 21.2005532503458 19.2973720608575 0.182193675514883 0.501973401428199 0.486997256023242 "COL" 0.00499168053244592 0.00998336106489185 0.970165460236842 5.19961201501877 0.801404212637914 19.4680891325458 0.761489480251863 44.1272475795297 1.76132727806993 0.121770088422263 0.480441323971917 0.437311935807422 0.0580733066281061 0.0643517391876314 2628 7599 5201 15428 0.721 8.029 0.0020446647030405 0.0027899135742 0.00371031956563305 0.00286020531368484 61.20283991613 5.49598300903347 0.67 1.08 0.72 33.8 107 0.04 6.05 0.81 0.81 "0" 34.3 0.36 328.7 0.13 0.0188053097345133 0.707964601769911 0.274336283185841
"Laurent Ciman" "CB" 0.0898455779129621 0.359382311651848 0.00158870302984483 0.0159130106552849 0.000257908417080942 35.2707975906807 27.3377279545172 1.96810933940774 25.6958352831072 25.2915301824988 0.199645046726854 0.595517440368147 0.485389614456902 "LAFC" 0.033625730994152 0.0160818713450292 0.815072039127579 8.07090909090909 0.8266438941076 25.2761160474043 0.792253339774493 52.6045858680393 1.80910086846541 0.0374132655343932 0.488471391972674 0.480785653287788 0.0176825957019708 0.0442787809509686 4139 8986 4537 17662 1.339 11.412 0.000475503585264011 0.00285954098409829 0.00557450521985867 0.0029784048164443 39.2864718954737 4.60958516193825 0.32 0.45 0.36 38 96.5 0 5.41 2.5 0.36 "0.04" 37.9 0.27 431.6 0.05 0.0185185185185185 0.524366471734893 0.458089668615984
"Luis Caicedo" "CM" 0.867365377665341 0.624503071919046 0.0563067147736905 0.0650533497052068 0.000712450646853463 27.9487547561677 22.6981980993486 7.04300686664257 23.3147813516444 4.8 0.153788680835451 0.619108931737581 0.482850097040707 "NER" 0.0474898236092266 0.0257801899592944 0.779911373085102 4.14141975308642 0.799605133267522 20.2982414471784 0.799151889932032 35.1456451029996 0.0159295294144397 0.200394866732478 0.663376110562686 0.136574531095755 0.064916949907834 0.104168182080039 3898 7333 3442 14673 1.048 10.853 0.00180682577389496 0.00317943288580995 0.00139453805926787 0.00239525966762077 33.5359208998088 3.23833457136272 0.56 0.94 0.59 29.8 78 0.03 5.63 1.22 0.59 "0.06" 31.7 1.04 164.7 0.14 0.0296703296703297 0.684065934065934 0.285714285714286
"Shea Salinas" "FB/WB" 0.1995841995842 0.848232848232848 0.0139422718401419 0.0767806964470564 -0.00891353561136786 23.9296783082279 18.8388867161851 16.2162162162162 26.6943866943867 15.0686070686071 0.242251167035384 0.521711254502445 0.472665836233112 "SJE" 0.00793650793650794 0.0317460317460317 0.905991258869606 2.86577401129943 0.761617900172117 19.4610663708562 0.749734367021133 57.97920997921 0.688997863855779 0.279690189328743 0.460413080895009 0.259896729776248 0.0698565911990442 0.0905184190956719 3435 7881 4497 15813 1.017 10.176 0.00472087808332349 0.0033871826791507 0.00335081322406206 0.00366655346735028 57.0100393109243 5.69764249009532 1.39 2.18 1.49 48.1 246.9 0.05 11 2.13 3.12 "0.01" 45.3 1.09 355.6 0.45 0.0321367521367521 0.688888888888889 0.278632478632479
"Kei Kamara" "F" 2.79691516709512 1.15167095115681 0.404388775324525 0.105531467497316 -0.0578516724809753 15.6170287621457 22.7002146407602 13.3676092544987 15.3007712082262 1.85025945144552 0.159765972748142 0.938831664603932 0.471243343375 "VAN" 0.156826568265683 0.0498154981549815 0.501946580139907 -2.90779296875 0.708160442600277 15.1779176076988 0.774181543855849 29.7377892030848 -1.96332159209374 0.449515905947441 0.514522821576763 0.0622191326601234 0.144583854412904 0.0916333501260179 2959 7106 4048 14113 1.105 9.294 0.00451761042733988 0.00215321857700903 0.000457079904013221 0.00210712032899347 26.912026428131 3.19967604939583 1.99 3.11 2.12 28 84.6 0.12 6.02 0.46 1.08 "0.52" 50.7 2.99 57.7 0.12 0.0506802721088435 0.782312925170068 0.168027210884354
"Alphonso Davies" "Wing" 1.13457872664888 1.42737323675181 0.156949362704766 0.218243996972557 0.0632870294091495 20.2717454694011 18.0123678477288 13.9809378574152 15.2104857363146 4.78701198299188 0.162560361650893 0.824972992085939 0.471058192702471 "VAN" 0.0537974683544304 0.0632911392405063 0.570998320213372 -1.57617647058824 0.755965292841649 16.3583950669419 0.761950453276667 33.7445672893633 -0.201966649037121 0.414316702819958 0.450753616304605 0.14186022721651 0.138332721228024 0.152899039545678 2959 7106 4048 14113 1.105 9.294 0.00472488606198554 0.00214051305042423 0.00118256224876282 0.0023910272294596 30.5380699451252 3.63079054114088 5.02 7.29 5.13 41.7 294 0.19 5.5 0.63 2.49 "0.19" 38.4 3.46 127.7 0.45 0.0303206997084548 0.772594752186589 0.196209912536443
"Andres Flores" "CM" 1.03067484662577 0.957055214723926 0.112423868145912 0.0874263553837861 -0.0507435781639699 23.6202936486783 19.987566111322 11.7613365155131 22.3803680981595 6.04358353510896 0.212466893797136 0.63525928106187 0.469069850991495 "POR" 0.0419161676646707 0.0568862275449102 0.738391181325867 2.1716095890411 0.817164179104478 17.5655507889406 0.801732286428616 39.4601226993865 0.608944378473273 0.298056258089029 0.567164179104477 0.153156734487369 0.109077919689188 0.091349332868956 3505 7814 4041 15360 1.159 10.029 0.00335558816419775 0.00286413720222159 0.00149556632890595 0.00256901840490798 34.0466977561575 3.93460192435801 0.85 1.15 0.85 36.6 96.6 0 6.92 0.85 1.62 "0.13" 40 1.08 191.1 0.38 0.0290780141843972 0.756501182033097 0.214657210401891
"Cristhian Paredes" "CM" 0.967741935483871 0.774193548387097 0.0823518165368267 0.0540158846171679 0.00453441298626777 28.4295125355028 21.9722249639363 7.09677419354839 23.3548387096774 5.61290322580645 0.182188488298545 0.641000125752301 0.466572829825348 "POR" 0.0580474934036939 0.029023746701847 0.727882587039684 3.607 0.822898032200358 17.9764916864273 0.823978173884701 36.0645161290323 -0.0389547871966524 0.196779964221825 0.647584973166367 0.155635062611807 0.0850968770880543 0.0697705176305085 3505 7814 4041 15360 1.159 10.029 0.00202475725921495 0.00298884549650338 0.00138898867255789 0.00234795026881721 31.1169250466198 3.59602314578047 0.64 1.22 0.64 34.8 99.9 0.19 5.9 1.09 0.38 "0.11" 35.9 1.6 166.5 0.13 0.0202099737532808 0.742782152230971 0.235433070866142
