"First","Last","Player","Season","Team","Games","Minutes","Pos","NumChains/96","TeamChain%","ChainShot%","PlayerShot%","PlayerKP%","xB/96","xGChain/96","xB%","xB% (0)","Comp ($K)"
"Marcel","de Jong","Marcel de Jong",2018,"VAN",19,1496,"FB/WB",27.4652406417112,0.198644679174919,0.175233644859813,0.0210280373831776,0.0327102803738318,0.459271766390365,0.555008628589676,0.827503830989823,0.809597441640285,164.5
"Oswaldo","Alanis","Oswaldo Alanis",2020,"SJE",2,194,"CB",43.0515463917526,0.247422680412371,0.195402298850575,0.0574712643678161,0,0.45824574274232,0.752292145963649,0.609132695590394,0.410259216731061,NA
"Marquinhos","Pedroso","Marquinhos Pedroso",2018,"FCD",13,1256,"FB/WB",29.8089171974522,0.214809270269889,0.166666666666667,0.0179487179487179,0.0179487179487179,0.458158591416403,0.478054604329695,0.958381296334987,0.955627235772437,330
"Juan","Agudelo","Juan Agudelo",2018,"NER",30,1628,"Wing",26.7714987714988,0.185956231337107,0.288546255506608,0.0859030837004405,0.0440528634361234,0.457564661466897,0.774135052837942,0.591065680063816,0.458906058444146,602.5
"Wan","Kuzain","Wan Kuzain",2018,"SKC",6,338,"CM",27.5502958579882,0.233147778769999,0.216494845360825,0.0515463917525773,0,0.45679746881888,0.580326465884458,0.787138784240503,0.677884251083465,67.5
"Bojan","Bojan","Bojan",2020,"MTL",1,77,"F",24.9350649350649,0.144971307762005,0.25,0.05,0,0.45615887638594,0.577043206300117,0.790510782218091,0.207219537380514,NA
"Brandon","Bye","Brandon Bye",2020,"NER",2,193,"FB/WB",26.860103626943,0.14440915928464,0.222222222222222,0.0555555555555556,0.0555555555555556,0.455448839129789,0.92441178492825,0.492690429260527,0.25967978192847,NA
"Ulises","Segura","Ulises Segura",2020,"DCU",1,96,"Wing",23,0.13855421686747,0.217391304347826,0.0434782608695652,0.0434782608695652,0.454659395343029,0.643232787494639,0.70683491914942,0.743386519082101,NA
"Dominic","Oduro","Dominic Oduro",2018,"MTL,SJE",10,106,"Wing",14.4905660377358,0.16208686843105,0.3125,0.125,0.0625,0.454493632158043,0.509457225596869,0.89211342841505,NA,330
"Doneil","Henry","Doneil Henry",2018,"VAN",14,1363,"CB",23.0315480557594,0.162685001402942,0.180428134556575,0.0152905198776758,0.00305810397553517,0.454382765646269,0.454382765646269,1,1,154.23771
"Larrys","Mabiala","Larrys Mabiala",2018,"POR",31,2955,"CB",24.8203045685279,0.170303107929253,0.181937172774869,0.0340314136125654,0.00654450261780105,0.454297172638329,0.59207111756605,0.767301695961633,0.631457485847908,793.33333
"Alvas","Powell","Alvas Powell",2018,"POR",24,2195,"FB/WB",23.9671981776765,0.170080649398059,0.211678832116788,0.041970802919708,0.0237226277372263,0.453040730681429,0.683860094902827,0.662475752070025,0.689206792093169,241.625
"Connor","Lade","Connor Lade",2018,"NYRB",20,1420,"FB/WB",26.0957746478873,0.160787274478665,0.150259067357513,0.0155440414507772,0.0259067357512953,0.453005027995363,0.583139139886647,0.776838659952443,0.920315457109794,120.74985
"Brent","Kallman","Brent Kallman",2018,"MIN",24,2116,"CB",22.0037807183365,0.145921728996981,0.148453608247423,0.00824742268041237,0.00412371134020619,0.452662174006199,0.523113850064965,0.865322479896075,0.951403022066838,85.79167
"Steve","Birnbaum","Steve Birnbaum",2018,"DCU",34,3288,"CB",22.5985401459854,0.150982583015033,0.142118863049096,0.020671834625323,0.00516795865633075,0.451503207880279,0.562522650494881,0.802640049219473,0.871399404285693,525.004
"Adam","Lundkvist","Adam Lundkvist",2020,"HOU",2,190,"FB/WB",32.3368421052632,0.186918162458169,0.1875,0.03125,0.03125,0.451365445018733,0.508728466749726,0.887242359175443,0.781515693288304,NA
"Daniel","Steres","Daniel Steres",2018,"LAG",19,1416,"CB",25.7627118644068,0.188556057559218,0.139473684210526,0.00789473684210526,0.00789473684210526,0.450781119682438,0.479922924924261,0.939278155452937,0.871553397509364,132.0666
"Servando","Carrasco","Servando Carrasco",2018,"LAG",19,1083,"CDM",29.606648199446,0.236952955260941,0.164670658682635,0.0179640718562874,0.0239520958083832,0.450629844253805,0.549450797869241,0.820145945735885,0.934675582212677,67.5
"Gaston","Sauro","Gaston Sauro",2018,"CLB",7,563,"CB",27.7939609236234,0.201614224316439,0.141104294478528,0,0.00613496932515337,0.448212220162504,0.460934865831331,0.972398170301392,1,67.5
"Jakob","Nerwinski","Jakob Nerwinski",2018,"VAN",26,2406,"FB/WB",23.9002493765586,0.171801626704596,0.148580968280467,0.00667779632721202,0.0217028380634391,0.447712011666911,0.484201995115191,0.924638923803692,0.943491981035946,71.625
"Dave","Romney","Dave Romney",2018,"LAG",28,2504,"FB/WB",25.7252396166134,0.17085073749174,0.163934426229508,0.0119225037257824,0.0134128166915052,0.44399339698875,0.515050456835875,0.862038643196917,0.899941420318041,74.41875
"Victor","Giro","Victor Giro",2018,"ORL",8,459,"FB/WB",35.7647058823529,0.264189886480908,0.146198830409357,0.0292397660818713,0.0116959064327485,0.443068604884265,0.443068604884265,1,1,95.3125
"Luis","Silva","Luis Silva",2018,"RSL",19,892,"F",20.0179372197309,0.167920886169928,0.370967741935484,0.161290322580645,0.0645161290322581,0.442650144671617,0.933721022072172,0.474071092122635,0.576208664556116,233.66667
"Mark","McKenzie","Mark McKenzie",2018,"PHI",19,1727,"CB",26.8488708743486,0.184896174923024,0.144927536231884,0.010351966873706,0.0020703933747412,0.442590172778474,0.471910068212218,0.937869739578095,0.949782704725606,64.50004
"Ethan","Finlay","Ethan Finlay",2020,"MIN",2,193,"Wing",14.9222797927461,0.0988230449850736,0.266666666666667,0,0.133333333333333,0.440549907959435,0.788228435667279,0.558911462749356,0.79913921768143,NA
"Raul","Ruidiaz","Raul Ruidiaz",2020,"SEA",2,198,"F",18.4242424242424,0.107744107744108,0.447368421052632,0.236842105263158,0.0263157894736842,0.440313072856339,1.2657554481599,0.347865832611225,0.174891088761782,NA
"Luis","Argudo","Luis Argudo",2018,"CLB",16,700,"Wing",27.5657142857143,0.242869729389553,0.26865671641791,0.054726368159204,0.0646766169154229,0.439964071845268,0.758481494319447,0.580059072159736,0.491462342133644,54.50004
"Elliot","Collier","Elliot Collier",2018,"CHI",16,974,"Wing",16.6570841889117,0.122422299964441,0.29585798816568,0.0887573964497041,0.0591715976331361,0.439880875844066,0.692056465758522,0.635614140765146,0.594879409950399,54.50004
"Andrew","Wenger","Andrew Wenger",2018,"HOU",22,1846,"FB/WB",24.3900325027086,0.180242094410342,0.191897654584222,0.0319829424307036,0.0170575692963753,0.43917025248847,0.627111314668964,0.700306695503169,0.626126034993863,230
"Scott","Caldwell","Scott Caldwell",2018,"NER",24,1590,"CDM",27.8339622641509,0.192956410843334,0.203904555314534,0.0281995661605206,0.0368763557483731,0.438874577303076,0.649017075474007,0.676214222842358,0.669599881892623,139.375
"Jonathan","Campbell","Jonathan Campbell",2018,"CHI",14,1084,"CB",26.8339483394834,0.208708487084871,0.138613861386139,0.0066006600660066,0.0033003300330033,0.438635974164611,0.44137371565955,0.99379722580252,1,128.3
"Ulises","Segura","Ulises Segura",2018,"DCU",23,1389,"Wing",26.1943844492441,0.206892459592244,0.179419525065963,0.0474934036939314,0.0395778364116095,0.437063220991758,0.75711667493278,0.577273273013783,0.718806193828088,136.99992
"Romain","Metanire","Romain Metanire",2020,"MIN",2,193,"FB/WB",21.3886010362694,0.141646364478605,0.13953488372093,0,0.0232558139534884,0.436531932444448,0.436531932444448,1,1,NA
"Juan","Cabezas","Juan Cabezas",2018,"HOU",6,308,"CDM",24.6233766233766,0.227994227994228,0.177215189873418,0.0506329113924051,0.0126582278481013,0.435991781517743,0.667488701409067,0.653182264504801,0.617545367816495,279.156
"Axel","Sjoberg","Axel Sjoberg",2018,"COL",17,1447,"CB",24.4146510020733,0.176241642053183,0.122282608695652,0.0108695652173913,0,0.43540913329428,0.43540913329428,1,1,194.996
"Matt","Hedges","Matt Hedges",2018,"FCD",33,3153,"CB",27.3111322549952,0.18468593533091,0.159420289855072,0.0167224080267559,0.00334448160535117,0.435281847668467,0.538067811119929,0.808972101048892,0.746738886930657,525.004
"Maximiliano","Urruti","Maximiliano Urruti",2018,"FCD",33,2935,"CAM",19.9522998296423,0.142609030621225,0.380327868852459,0.186885245901639,0.0655737704918033,0.434845888905676,0.912491874425199,0.476547683429615,0.466751174270412,781.00008
"Johan","Blomberg","Johan Blomberg",2018,"COL",24,1746,"CM",24.46735395189,0.177406796025789,0.170786516853933,0.0382022471910112,0.0337078651685393,0.434089212085207,0.538857255132808,0.805573661578001,0.90731427752912,239.808
"Johnny","Russell","Johnny Russell",2020,"SKC",2,145,"Wing",17.2137931034483,0.104962153069807,0.346153846153846,0.153846153846154,0.0384615384615385,0.433444615012244,0.606186912669131,0.715034597338505,1,NA
"Jay","Simpson","Jay Simpson",2018,"PHI",7,186,"F",14.9677419354839,0.137138996791083,0.379310344827586,0.206896551724138,0,0.433243027636155,0.804707794814895,0.538385523823356,0.544632968276422,623.34133
"Brandon","Vazquez","Brandon Vazquez",2018,"ATL",8,122,"F",22.0327868852459,0.245833047534124,0.321428571428571,0.142857142857143,0.107142857142857,0.433070039714765,1.02646372702979,0.421904864546855,0,145.004
"David","Villa","David Villa",2018,"NYC",23,1835,"F",24.0130790190736,0.147084105842528,0.389978213507625,0.20479302832244,0.0893246187363834,0.431268735807355,1.13068613160914,0.381422150454427,0.405168761949029,5610
"Joseph","Mora","Joseph Mora",2018,"DCU",30,2694,"FB/WB",22.9844097995546,0.158185889879935,0.145736434108527,0.0062015503875969,0.0124031007751938,0.431246824369764,0.483321773871798,0.892256148352533,0.813123581419815,104.25
"Jefferson","Savarino","Jefferson Savarino",2018,"RSL",32,3053,"Wing",24.8411398624304,0.159653841252816,0.286075949367089,0.0987341772151899,0.0582278481012658,0.430024788633083,0.809615000662455,0.53114725922966,0.592538986849434,398.68765
"Leonardo","Leonardo","Leonardo",2018,"HOU",24,1935,"CB",25.7488372093023,0.189620157417384,0.154142581888247,0.0115606936416185,0.00385356454720617,0.429164327009864,0.460139190923672,0.932683708484752,0.932144555016116,165.17117
"Ken","Krolicki","Ken Krolicki",2018,"MTL",24,1673,"CM",22.9527794381351,0.163704816200666,0.225,0.03,0.02,0.426912752376414,0.522884052530757,0.816457779330155,0.915259434789158,54.50004
"Diego","Campos","Diego Campos",2018,"CHI",23,1286,"FB/WB",24.3359253499222,0.204205137923463,0.236196319018405,0.0582822085889571,0.0429447852760736,0.42663158797903,0.605875392714784,0.704157312062791,0.831957396293665,54.50004
"Daniel","Royer","Daniel Royer",2018,"NYRB",29,2155,"Wing",19.1109048723898,0.116800050853383,0.331002331002331,0.163170163170163,0.0396270396270396,0.42621406070476,0.979094922907092,0.435314340553683,0.357412782081291,668.75
"Franco","Escobar","Franco Escobar",2020,"ATL",1,46,"CB",41.7391304347826,0.302457466918715,0.15,0,0.05,0.425325504848433,0.425325504848433,1,1,NA
"Wilfried","Zahibo","Wilfried Zahibo",2018,"NER",31,2064,"CDM",31.0697674418605,0.210665527274207,0.197604790419162,0.0508982035928144,0.0239520958083832,0.424315603307737,0.568981774657397,0.745745509270894,0.679912743454846,544
"Kendall","Waston","Kendall Waston",2020,"CIN",2,194,"CB",33.6494845360825,0.182877633348274,0.132352941176471,0.0147058823529412,0,0.423594978258492,0.432949879445753,0.978392646282206,NA,NA
"Guram","Kashia","Guram Kashia",2020,"SJE",2,163,"CB",38.2822085889571,0.220012693039983,0.123076923076923,0,0,0.421791613116932,0.421791613116932,1,1,NA
"Marco","Urena","Marco Urena",2018,"LAFC",18,1092,"F",18.021978021978,0.136530136530137,0.404878048780488,0.136585365853659,0.131707317073171,0.421387553449339,1.05942132542618,0.397752568629696,0.406566209464129,294.41267
"Nicolas","Mezquida","Nicolas Mezquida",2018,"VAN",21,1071,"CAM",22.3193277310924,0.189759466539652,0.329317269076305,0.136546184738956,0.0522088353413655,0.421365120118241,0.756722043611157,0.556829451019349,0.529471945401388,130.00008
"Kevin","Garcia","Kevin Garcia",2018,"HOU",15,1193,"CB",26.4744341994971,0.196203810767024,0.133738601823708,0.00911854103343465,0.0151975683890578,0.420368110203327,0.454015936063963,0.925888447545825,0.906906385687699,68.91507
"Josef","Martinez","Josef Martinez",2018,"ATL",34,3053,"F",16.3511300360301,0.107490027305689,0.373076923076923,0.184615384615385,0.0596153846153846,0.420093920844825,1.16385717729891,0.360949718778881,0.327944155263667,1387.318
"Will","Johnson","Will Johnson",2018,"ORL",28,2313,"FB/WB",29.05317769131,0.194800999845948,0.208571428571429,0.0442857142857143,0.0185714285714286,0.418795056937269,0.599182155068781,0.698944475222555,0.758853628088768,470.004
"Tesho","Akindele","Tesho Akindele",2018,"FCD",18,655,"F",19.3465648854962,0.177220441699202,0.28030303030303,0.0757575757575758,0.053030303030303,0.417428064386548,0.83651584379615,0.499007959600907,0.66881734952755,122.5
"Jonathan","Bornstein","Jonathan Bornstein",2020,"CHI",2,180,"FB/WB",29.3333333333333,0.156862745098039,0.2,0.0363636363636364,0,0.416566571961285,0.445823038741885,0.934376503145368,1,NA
"Fabrice-Jean","Picault","Fabrice-Jean Picault",2018,"PHI",29,2329,"Wing",20.5272649205668,0.142243890727942,0.315261044176707,0.132530120481928,0.0562248995983936,0.416170361786755,0.883439489390465,0.471079645844103,0.507177020291129,148.66667
"Ilie","Sanchez","Ilie Sanchez",2020,"SKC",2,192,"CM",31,0.189024390243902,0.193548387096774,0,0.0161290322580645,0.415684188800171,0.415684188800171,1,1,NA
"Adrien","Regattin","Adrien Regattin",2020,"CIN",2,129,"Wing",27.5348837209302,0.190552828518548,0.216216216216216,0.0810810810810811,0.0810810810810811,0.415542715637448,0.575047564556334,0.722623207626401,NA,NA
"Michael","Boxall","Michael Boxall",2018,"MIN",32,3118,"CB",23.5843489416292,0.1490911035425,0.134464751958225,0.00913838120104439,0.00391644908616188,0.415265627964647,0.475065066405628,0.874123688164598,0.906254718278174,267.34133
"Julio","Cascante","Julio Cascante",2018,"POR",21,1880,"CB",23.9489361702128,0.170310755020138,0.200426439232409,0.0341151385927505,0.00852878464818763,0.415133465762219,0.50604024700846,0.820356618305261,0.799145386683569,150
"Perry","Kitchen","Perry Kitchen",2018,"LAG",31,2483,"CDM",27.8759565042288,0.188227979009168,0.16504854368932,0.0180305131761442,0.00832177531206657,0.414892206364616,0.469043567504828,0.884549400329097,0.858126134281657,474.16667
"Diego","Fagundez","Diego Fagundez",2018,"NER",33,2810,"CAM",22.7871886120996,0.13840920747272,0.340329835082459,0.100449775112444,0.130434782608696,0.413949320835135,0.79946200803423,0.517784856159683,0.559425930773909,190
"Mauro","Manotas","Mauro Manotas",2018,"HOU",33,2834,"F",17.817925194072,0.129570632746667,0.376425855513308,0.178707224334601,0.0703422053231939,0.411863584976322,0.979616677113593,0.420433415027053,0.346177750645171,264.32808
"Tosaint","Ricketts","Tosaint Ricketts",2018,"TOR",18,677,"F",16.8744460856721,0.144983307657326,0.34453781512605,0.168067226890756,0.00840336134453781,0.411099063313093,1.04787773590435,0.392315867803319,0.186316529893643,203.17467
"Nicolas","Figal","Nicolas Figal",2020,"MIA",2,202,"CB",19.4851485148515,0.115296736774269,0.195121951219512,0.0731707317073171,0,0.410243352609555,0.658845141155252,0.622670377275931,0.252878494461391,NA
"Nick","Lima","Nick Lima",2018,"SJE",34,3244,"FB/WB",28.7644882860666,0.188365293090575,0.168724279835391,0.0164609053497942,0.0277777777777778,0.410159430075208,0.5940794212233,0.690411779001917,0.705174672183243,100.20003
"Rod","Fanni","Rod Fanni",2018,"MTL",26,2441,"CB",29.2208111429742,0.176848484571073,0.135935397039031,0.00807537012113055,0.00269179004037685,0.409599533383816,0.452747489112449,0.904697526179067,0.869865977115812,1225
"Jesus","Ferreira","Jesus Ferreira",2020,"FCD",2,154,"CAM",24.9350649350649,0.148423005565863,0.225,0.125,0.025,0.409585959428726,0.636279302060294,0.64372038836164,0.726665893856638,NA
"Kristoffer","Reaves","Kristoffer Reaves",2018,"FCD",2,177,"FB/WB",23.864406779661,0.15700267618198,0.0909090909090909,0,0,0.408538974909951,0.408538974909951,1,1,67.5
"Claude","Dielna","Claude Dielna",2018,"NER",17,1412,"CB",29.7110481586402,0.184810764250598,0.176201372997712,0.0434782608695652,0.011441647597254,0.407172216602872,0.488563643109415,0.833406706261369,0.889363376647566,909.861
"Ashtone","Morgan","Ashtone Morgan",2018,"TOR",18,1077,"FB/WB",24.6908077994429,0.183423252327681,0.162454873646209,0.0072202166064982,0.0108303249097473,0.407058113306772,0.434483117926312,0.936879009821063,0.814229998386859,121.5
"Sebastien","Ibeagha","Sebastien Ibeagha",2018,"NYC",26,1871,"CB",30.4265098877606,0.195814172544994,0.138279932546374,0.0168634064080944,0.00168634064080944,0.406810355690473,0.434135874521941,0.937057680705246,0.918930391086766,67.5
"Lalas","Abubakar","Lalas Abubakar",2020,"COL",2,192,"CB",28.5,0.163793103448276,0.210526315789474,0,0,0.406575517247863,0.406575517247863,1,1,NA
"Emmanuel","Boateng","Emmanuel Boateng",2018,"LAG",26,1297,"Wing",20.0585967617579,0.153479551443704,0.302583025830258,0.0590405904059041,0.0922509225092251,0.406540612812592,0.835624531897664,0.486511103125895,0.298535734242352,130
"Auston","Trusty","Auston Trusty",2018,"PHI",34,3247,"CB",24.1847859562673,0.156357239496689,0.155256723716381,0.0134474327628362,0.00488997555012225,0.406104100780547,0.444757913768393,0.913090218765673,0.961342072364759,109.1
"Mauricio","Pereyra","Mauricio Pereyra",2020,"ORL",2,117,"CAM",25.4358974358974,0.324024171157929,0.290322580645161,0.032258064516129,0.032258064516129,0.405821570268674,0.83696842070387,0.484870826939192,0.360705870617776,NA
"Gadi","Kinda","Gadi Kinda",2020,"SKC",2,169,"CM",28.4023668639053,0.173185163804301,0.32,0.12,0.02,0.403492324256458,0.837184684303255,0.481963337148557,0.919372556102918,NA
"Amro","Tarek","Amro Tarek",2018,"ORL",20,1823,"CB",25.3296763576522,0.157571859145581,0.158004158004158,0.0124740124740125,0.00623700623700624,0.401660774676897,0.472727067382869,0.849667392435529,0.992454436920009,88.33337
"Adama","Diomande","Adama Diomande",2018,"LAFC",18,1333,"F",14.3315828957239,0.105638203162584,0.376884422110553,0.185929648241206,0.050251256281407,0.401066200552487,1.09694630317761,0.36562063192217,0.387640490310613,934.99996
"Dillon","Serna","Dillon Serna",2018,"COL",20,1320,"Wing",25.8181818181818,0.191033531766051,0.185915492957746,0.0676056338028169,0.0253521126760563,0.400980990415034,0.544576593987275,0.736316975136841,0.927388218204977,95.00004
"Ike","Opara","Ike Opara",2020,"MIN",2,193,"CB",18.9015544041451,0.125175856981093,0.157894736842105,0.0526315789473684,0,0.40041220105237,0.62952007278739,0.636059465553536,0.725586789691194,NA
"Christian","Ramirez","Christian Ramirez",2020,"HOU",2,44,"F",19.6363636363636,0.227009984235418,0.111111111111111,0,0,0.400392558758069,0.400392558758069,1,1,NA
"Fabrice-Jean","Picault","Fabrice-Jean Picault",2020,"FCD",2,130,"Wing",16.9846153846154,0.131155331155331,0.217391304347826,0.0434782608695652,0.0434782608695652,0.399976522459066,0.709719242278444,0.563570069165665,0.563570069165665,NA
"Frederic","Brillant","Frederic Brillant",2018,"DCU",26,2337,"CB",23.2503209242619,0.165482711204711,0.123674911660777,0.0159010600706714,0.00530035335689046,0.399668686888236,0.453183415986941,0.881913752333232,0.765011787972652,299.99996
"Fanendo","Adi","Fanendo Adi",2018,"POR",14,883,"F",18.3737259343148,0.162189257932161,0.331360946745562,0.136094674556213,0.0650887573964497,0.399510191992456,0.968159982512941,0.412648941506024,0.484132042294903,1933.33333
"DeJuan","Jones","DeJuan Jones",2020,"NER",2,178,"FB/WB",28.5842696629213,0.153678869155491,0.188679245283019,0.0188679245283019,0.0188679245283019,0.399450694517701,0.487854837720041,0.818790065472156,0.959903096934429,NA
"Laurence","Wyke","Laurence Wyke",2020,"ATL",2,93,"CB",30.9677419354839,0.282810428634556,0.0666666666666667,0,0,0.399330113028292,0.399330113028292,1,1,NA
"Khiry","Shelton","Khiry Shelton",2018,"SKC",19,1466,"F",18.5975443383356,0.120928590837911,0.341549295774648,0.119718309859155,0.0774647887323944,0.399169507073654,0.879614515562062,0.453800500118611,0.399404367269934,119.745
"Joe","Mason","Joe Mason",2018,"COL",14,810,"F",14.8148148148148,0.108989704365427,0.312,0.112,0.064,0.398193128790387,0.722770480193444,0.550926109605104,0.746558535147263,682.50004
"Julian","Gressel","Julian Gressel",2020,"DCU",2,202,"CAM",27.5643564356436,0.169106481200267,0.137931034482759,0.0172413793103448,0.0517241379310345,0.397729328255008,0.422901898437093,0.940476573231014,0.894232246425682,NA
"Yeimar","Gomez","Yeimar Gomez",2020,"SEA",1,99,"CB",46.5454545454545,0.247582205029014,0.125,0.0208333333333333,0,0.396588288423762,0.496589015037345,0.798624771017009,1,NA
"Liam","Ridgewell","Liam Ridgewell",2018,"POR",13,1157,"CB",26.6343993085566,0.174695858229685,0.161993769470405,0.00311526479750779,0.0124610591900312,0.395510503698205,0.435166882918398,0.908870870516979,0.874511002713841,700
"Aaron","Long","Aaron Long",2018,"NYRB",34,3020,"CB",20.8529801324503,0.121529195149693,0.150914634146341,0.0350609756097561,0.00457317073170732,0.395152273517509,0.542768395019534,0.728031103401456,0.714691058775846,73.125
"Matias","Vera","Matias Vera",2020,"HOU",2,190,"CM",32.3368421052632,0.186918162458169,0.1875,0,0.0625,0.392432187722186,0.472028173515504,0.831374502075767,1,NA
"Kwame","Awuah","Kwame Awuah",2018,"NYC",5,164,"CDM",31.0243902439024,0.230493241039394,0.207547169811321,0.0188679245283019,0.0566037735849057,0.391867414827113,0.537209976729181,0.729449250389968,0.428197596860456,55.6542
"Chris","Duvall","Chris Duvall",2018,"MTL",15,1260,"FB/WB",29.1047619047619,0.199712455888119,0.128272251308901,0.00261780104712042,0.0157068062827225,0.390327420763048,0.405849772812882,0.961753453889475,1,150
"David","Accam","David Accam",2018,"PHI",23,1286,"Wing",19.7076205287714,0.152617936754795,0.321969696969697,0.140151515151515,0.0416666666666667,0.390289518456179,0.805365275007113,0.484611803572896,0.445231873628281,1250.00004
"Lamine","Sane","Lamine Sane",2018,"ORL",16,1461,"CB",24.8377823408624,0.161875567190957,0.166666666666667,0.0105820105820106,0.00529100529100529,0.389177284522888,0.42128489018654,0.923786477009809,0.831816216240072,855.00004
"Graham","Zusi","Graham Zusi",2020,"SKC",2,192,"FB/WB",30,0.182926829268293,0.2,0.0333333333333333,0.0166666666666667,0.388445919117968,0.404425829586422,0.960487413761885,1,NA
"Tim","Parker","Tim Parker",2018,"NYRB",29,2802,"CB",22.475374732334,0.130566079174216,0.141768292682927,0.024390243902439,0.00762195121951219,0.388419631549495,0.496015921453864,0.783078959262042,0.831524185908462,115.935
"Yeferson","Quintana","Yeferson Quintana",2018,"SJE",12,847,"CB",25.2750885478158,0.171163127863313,0.116591928251121,0.0179372197309417,0.00448430493273543,0.388249799741739,0.502780604676115,0.772205204677385,0.810824453397559,341.25
"Samuel","Armenteros","Samuel Armenteros",2018,"POR",28,1693,"F",17.5215593620791,0.130757905687158,0.355987055016181,0.132686084142395,0.058252427184466,0.387306850104628,0.801768947925532,0.483065415674592,0.452140589345894,608.33333
"Brandon","Vincent","Brandon Vincent",2018,"CHI",32,3001,"FB/WB",24.9516827724092,0.162023914106553,0.153846153846154,0.0166666666666667,0.0217948717948718,0.385953977520939,0.489159791731773,0.789014109590948,0.747342194940197,144.25
"Abu","Danladi","Abu Danladi",2018,"MIN",16,541,"F",18.6321626617375,0.16088213847156,0.266666666666667,0.114285714285714,0.0476190476190476,0.38545823311846,0.829065373907522,0.464931047960345,0.706635217544823,186
"Sam","Nicholson","Sam Nicholson",2018,"COL,MIN",27,2187,"CM",21.0260631001372,0.147801016324838,0.240083507306889,0.0897703549060543,0.0396659707724426,0.384561407661246,0.60345128568849,0.637270011319128,0.641349806089232,311.456
"Jorgen","Skjelvik","Jorgen Skjelvik",2018,"LAG",32,2761,"CB",24.2694675842086,0.160658453184666,0.128939828080229,0.00429799426934097,0.00716332378223496,0.383996908874884,0.392475299784195,0.978397644605984,0.969636973319847,1000
"Fabinho","Fabinho","Fabinho",2018,"PHI",11,752,"FB/WB",24.6382978723404,0.194699192956713,0.145077720207254,0.0103626943005181,0.0207253886010363,0.383086195164279,0.483551605494091,0.792234356812534,0.690160270451139,153
"Andrew","Farrell","Andrew Farrell",2020,"NER",2,193,"CB",26.860103626943,0.14440915928464,0.148148148148148,0,0,0.382637031578923,0.396702463823928,0.964544126826376,0.797816731572109,NA
"Chris","Wondolowski","Chris Wondolowski",2018,"SJE",34,2455,"F",17.3230142566191,0.131205721703063,0.297968397291196,0.124153498871332,0.0406320541760722,0.381762636483969,0.797058013128348,0.478964680356955,0.522057314534383,800
"Jukka","Raitala","Jukka Raitala",2018,"MTL",28,2434,"CB",26.1101068200493,0.171656020418263,0.157099697885196,0.0120845921450151,0.0120845921450151,0.380738789363712,0.399271480849332,0.953583733438218,0.942360148122501,241.67067
"Joao","Moutinho","Joao Moutinho",2020,"ORL",2,164,"FB/WB",35.1219512195122,0.297643654402646,0.183333333333333,0.05,0.0333333333333333,0.380626172864473,0.52960108319453,0.718703539215881,0.788536558949577,NA
"Chris","Schuler","Chris Schuler",2018,"ORL",9,841,"CB",23.2865636147444,0.144537291401862,0.17156862745098,0.0196078431372549,0,0.380339773026714,0.448865548897962,0.847335630815307,1,81.25
"Lalas","Abubakar","Lalas Abubakar",2018,"CLB",23,1889,"CB",30.84806776072,0.225741507634922,0.156507413509061,0.0164744645799012,0.00494233937397035,0.380273309034842,0.468982508571557,0.8108475307386,0.73797544482786,75.75004
"Sam","Nicholson","Sam Nicholson",2020,"COL",2,176,"Wing",23.4545454545455,0.134796238244514,0.325581395348837,0.0697674418604651,0.0465116279069767,0.378912300281597,0.562878072866403,0.673169410121133,0.634232015585163,NA
"Kevin","Partida","Kevin Partida",2018,"SJE",4,304,"FB/WB",21.4736842105263,0.14657804921861,0.147058823529412,0.0147058823529412,0,0.378571929755304,0.386610660831698,0.979207166561056,0.943832424784459,54.50004
"Brandt","Bronico","Brandt Bronico",2020,"CHI",2,162,"FB/WB",34.3703703703704,0.183798772034066,0.172413793103448,0.0172413793103448,0.0172413793103448,0.378391947624668,0.396672648196849,0.953914895177977,1,NA
"Sebastian","Lletget","Sebastian Lletget",2020,"LAG",2,124,"CM",23.2258064516129,0.14793507294021,0.2,0.0666666666666667,0.0333333333333333,0.37562232826446,0.527081621372597,0.712645467102961,0.612304822547935,NA
"Jordan","Hamilton","Jordan Hamilton",2018,"TOR",14,916,"F",20.1222707423581,0.162557293937111,0.302083333333333,0.130208333333333,0.0364583333333333,0.375550508819521,0.968380025177548,0.387813150886363,0.782887199196115,100.43038
"Quincy","Amarikwa","Quincy Amarikwa",2018,"MTL,SJE",23,1009,"F",14.4618434093162,0.122829541511917,0.407894736842105,0.171052631578947,0.0657894736842105,0.375397247410183,0.812850542848078,0.461828131522014,0.394774080417359,289.16667
"Krisztian","Nemeth","Krisztian Nemeth",2018,"NER,SKC",24,942,"Wing",20.0764331210191,0.167245537974474,0.345177664974619,0.137055837563452,0.065989847715736,0.375143702727469,0.773163920916021,0.485205908577589,0.628044911885326,1007.66667
"Derrick","Etienne","Derrick Etienne",2018,"NYRB",30,1086,"Wing",18.5635359116022,0.140881881443983,0.357142857142857,0.166666666666667,0.0714285714285714,0.374164260454648,0.891363731617973,0.419766081098541,0.265115441917296,73.5
"Zarek","Valentin","Zarek Valentin",2020,"HOU",2,190,"FB/WB",33.8526315789474,0.195679951323395,0.208955223880597,0,0.0447761194029851,0.374045838468376,0.508509012383469,0.735573666069672,1,NA
