"First","Last","Player","Season","Team","Games","Minutes","Pos","NumChains/96","TeamChain%","ChainShot%","PlayerShot%","PlayerKP%","xB/96","xGChain/96","xB%","xB% (0)","Comp ($K)"
"Sean","Davis","Sean Davis",2019,"NYRB",30,2769,"CDM",32.0346695557963,0.173535588059568,0.16017316017316,0.0140692640692641,0.0216450216450216,0.548285515388436,0.640490788400434,0.856039657896919,0.895513931710563,327.5
"Oscar","Boniek Garcia","Oscar Boniek Garcia",2019,"HOU",32,2773,"CDM",28.8727010457988,0.19632945887496,0.219424460431655,0.0179856115107914,0.0407673860911271,0.546315846841389,0.634268922062052,0.861331570629818,0.807066706070846,183
"Uriel","Antuna","Uriel Antuna",2019,"LAG",31,2557,"Wing",20.5365662886195,0.135425134002809,0.29981718464351,0.0840950639853748,0.0585009140767824,0.540775541022975,0.961376053271762,0.562501571765391,0.482327941396825,420
"Jonathan","Bornstein","Jonathan Bornstein",2019,"CHI",11,973,"FB/WB",26.8365878725591,0.181105807728926,0.150735294117647,0.00735294117647059,0.0110294117647059,0.540531679812164,0.60955680890367,0.886761778257137,0.841198354831047,NA
"Diedie","Traore","Diedie Traore",2019,"LAG",4,238,"FB/WB",29.8487394957983,0.206923670681444,0.148648648648649,0,0.0405405405405405,0.540373632109876,0.724870229174296,0.745476376820468,0.592196077936344,56.25
"Danny","Leyva","Danny Leyva",2019,"SEA",6,463,"CDM",28.6133909287257,0.252842924259726,0.188405797101449,0.0217391304347826,0.0144927536231884,0.5398842511787,0.570586616310254,0.946191578537027,0.94281384864087,89.872
"Josh","Sims","Josh Sims",2019,"NYRB",7,510,"Wing",21.6470588235294,0.132687751107448,0.347826086956522,0.0956521739130435,0.0608695652173913,0.537058977507082,0.914037741180257,0.587567617080671,0.695564969382605,NA
"Danny","Wilson","Danny Wilson",2019,"COL",20,1434,"CDM",21.020920502092,0.163269285453142,0.210191082802548,0.0382165605095541,0.0159235668789809,0.536737072352035,0.635354808035526,0.8447832070581,0.885256182431925,540
"Nouhou","Tolo","Nouhou Tolo",2019,"SEA",21,882,"FB/WB",31.3469387755102,0.287586594270736,0.170138888888889,0.0173611111111111,0.00694444444444444,0.536654496662294,0.579979835534871,0.925298542780162,0.936578976529028,70.73
"Eduardo","Sosa","Eduardo Sosa",2019,"CLB",8,352,"CAM",27.5454545454545,0.215831181551064,0.257425742574257,0.0693069306930693,0.0396039603960396,0.534924904705107,0.710402987570253,0.752987971706985,0.856414701892176,120.2
"Hwang","In-Beom","Hwang In-Beom",2019,"VAN",34,3023,"CM",32.1693681773073,0.226873785112725,0.204343534057256,0.0473840078973346,0.0463968410661402,0.534204045314209,0.666873013840255,0.801058123851708,0.738204549096768,655
"Richie","Laryea","Richie Laryea",2019,"TOR",20,1571,"FB/WB",30.3093570973902,0.204309788320797,0.185483870967742,0.0342741935483871,0.0201612903225806,0.53405559514253,0.776109203429523,0.688119136820708,0.592108344375726,56.25
"Johan","Kappelhof","Johan Kappelhof",2019,"CHI",29,2742,"FB/WB",24.1575492341357,0.15434433306674,0.179710144927536,0.00869565217391304,0.0130434782608696,0.532811873676836,0.585877783599579,0.909424949352557,0.852790323036973,577.833
"Miles","Robinson","Miles Robinson",2019,"ATL",34,3193,"CB",34.2148449733793,0.209680016058921,0.159050966608084,0.0166959578207381,0.00351493848857645,0.532547102652146,0.593964430392479,0.896597633464769,0.945557162259544,201.25
"Florian","Valot","Florian Valot",2019,"NYRB",2,132,"CM",25.4545454545455,0.147136100893326,0.257142857142857,0.0285714285714286,0.114285714285714,0.531698848600381,0.698653725154204,0.761033441112801,0.949216908525413,74.508
"Nicolas","Mezquida","Nicolas Mezquida",2019,"COL",32,1556,"CAM",25.4807197943445,0.225306171157508,0.343825665859564,0.159806295399516,0.0726392251815981,0.531460098712042,1.06265395600701,0.500125271926749,0.50609233148599,320
"Xavier","Arreaga","Xavier Arreaga",2019,"SEA",14,1213,"CB",28.6496290189613,0.212444282979586,0.140883977900552,0.0165745856353591,0.00276243093922652,0.53096820910333,0.545720518689057,0.972967280722437,0.994271940992647,500.85
"Andre","Shinyashiki","Andre Shinyashiki",2019,"COL",31,1814,"Wing",20.1102535832415,0.158388684217603,0.344736842105263,0.134210526315789,0.0631578947368421,0.527995711020033,1.00445038911392,0.525656335785589,0.422177122280076,95
"Andrew","Gutman","Andrew Gutman",2019,"CIN",8,527,"FB/WB",30.9677419354839,0.239595682286142,0.129411764705882,0.0176470588235294,0.0176470588235294,0.527786565236268,0.584607501366401,0.902804982834934,0.680950000990911,NA
"Josh","Perez","Josh Perez",2019,"LAFC",13,513,"Wing",22.8304093567251,0.189645572931263,0.327868852459016,0.0983606557377049,0.0491803278688525,0.525399385685241,0.996202428854229,0.527402233188211,0.534674601020918,76
"Kellyn","Acosta","Kellyn Acosta",2019,"COL",31,2817,"CDM",21.7422790202343,0.14901849427974,0.261755485893417,0.0532915360501567,0.0266457680250784,0.524524665860552,0.631684016502023,0.830359249494913,0.840668945522414,665
"Paul","Marie","Paul Marie",2019,"SJE",9,392,"FB/WB",26.6938775510204,0.211856171039844,0.238532110091743,0.0458715596330275,0.0458715596330275,0.524325507402088,0.711193187824021,0.737247651381931,0.739092388223484,57.225
"Nick","Besler","Nick Besler",2019,"RSL",17,809,"CDM",25.512978986403,0.246432183391392,0.204651162790698,0.013953488372093,0.0325581395348837,0.521817715101017,0.633669056390082,0.823486187054382,0.839248192986305,85
"Scott","Caldwell","Scott Caldwell",2019,"NER",18,1164,"CM",28.2886597938144,0.19142702116115,0.157434402332362,0.0087463556851312,0.0233236151603499,0.521701468177617,0.591094131079436,0.882603025045949,0.920778658981054,153.209
"Aljaz","Struna","Aljaz Struna",2019,"HOU",29,2830,"CB",26.7985865724382,0.180315315684619,0.159493670886076,0.00506329113924051,0.00759493670886076,0.521669752341593,0.540009095142398,0.966038826075755,0.974741894529423,1210
"Brek","Shea","Brek Shea",2019,"ATL",19,987,"FB/WB",34.1398176291793,0.25547717012777,0.216524216524217,0.0227920227920228,0.0484330484330484,0.520968721673258,0.712047290209443,0.731649047523261,0.695550863570933,225
"Romain","Alessandrini","Romain Alessandrini",2019,"LAG",5,285,"Wing",33.6842105263158,0.281170371672085,0.23,0.08,0.06,0.519545450418454,0.81513101466281,0.637376619307475,0.689042031796715,1869.996
"Damir","Kreilach","Damir Kreilach",2019,"RSL",32,2829,"CDM",29.4549310710498,0.205663930672833,0.224654377880184,0.0668202764976959,0.0380184331797235,0.51936139634667,0.677314037923095,0.76679555902788,0.781585537975446,1082.102
"Cristian","Martinez","Cristian Martinez",2019,"CHI",5,71,"Wing",35.1549295774648,0.277247078686631,0.307692307692308,0.115384615384615,0.0384615384615385,0.519222384571587,0.694268984628154,0.747869192010182,0.936860633388408,88.407
"Keegan","Rosenberry","Keegan Rosenberry",2019,"COL",34,3316,"FB/WB",25.9396863691194,0.176672543379419,0.206473214285714,0.0245535714285714,0.0357142857142857,0.519217509830722,0.611976552474578,0.848427129652637,0.873336011617978,164.945
"Justin","Meram","Justin Meram",2019,"ATL,CLB",29,1742,"FB/WB",27.9954075774971,0.204448959896101,0.251968503937008,0.0531496062992126,0.0610236220472441,0.518092081165756,0.723597807822331,0.715994542223608,0.652560081088565,678.754
"DaMarcus","Beasley","DaMarcus Beasley",2019,"HOU",12,1106,"FB/WB",31.3345388788427,0.21734940262781,0.166204986149584,0.00831024930747922,0.0249307479224377,0.517971206537284,0.535697391538226,0.966910077814561,0.997487095907954,275
"Ricardo","Pepi","Ricardo Pepi",2019,"FCD",7,101,"sub",15.2079207920792,0.179520144257259,0.5,0.0625,0.25,0.51760495215075,1.90860850385549,0.271194931336186,1,NA
"Jesus","Medina","Jesus Medina",2019,"NYC",17,803,"Wing",27.2577833125778,0.209391015053693,0.285087719298246,0.0701754385964912,0.0482456140350877,0.516934923762213,1.07159521472107,0.48239756641389,0.597151823229934,870.833
"Cristhian","Paredes","Cristhian Paredes",2019,"POR",22,1773,"CDM",29.4551607445008,0.193321460733597,0.235294117647059,0.0680147058823529,0.0330882352941176,0.515567472304694,0.784613304492582,0.657097540090933,0.786461230394399,283.5
"Jordan","Morris","Jordan Morris",2019,"SEA",26,2162,"Wing",20.2923219241443,0.136014532103055,0.273522975929978,0.0919037199124726,0.0459518599562363,0.514455951955475,0.973682737385044,0.528360966260033,0.559626633376633,619.6
"Ruan","Ruan","Ruan",2019,"ORL",25,2286,"FB/WB",24.5249343832021,0.167154678184311,0.186643835616438,0.0136986301369863,0.0273972602739726,0.513047577766602,0.670775268561173,0.764857623428931,0.679444200315781,160
"Victor","Cabrera","Victor Cabrera",2019,"MTL",16,1269,"CB",33.5886524822695,0.246409188315595,0.150900900900901,0.0202702702702703,0.00675675675675676,0.512788796149173,0.54869240749846,0.934565139122345,0.887102447704463,300
"Diego","Fagundez","Diego Fagundez",2019,"NER",24,1248,"Wing",25.6923076923077,0.197950364242499,0.254491017964072,0.0658682634730539,0.0538922155688623,0.511368005492983,0.761941399417122,0.671138234363134,0.713424998782921,205
"Daniel","Lovitz","Daniel Lovitz",2019,"MTL",28,2709,"FB/WB",29.62569213732,0.196382428940568,0.166267942583732,0.0143540669856459,0.0215311004784689,0.510726070746357,0.600296362240284,0.850789881251897,0.78969250457775,97.453
"Cristian","Penilla","Cristian Penilla",2019,"NER",30,1915,"Wing",24.0125326370757,0.173961839920858,0.34446764091858,0.118997912317328,0.0855949895615866,0.509929121289945,1.0500056631717,0.485644162860634,0.606688777912059,550
"Danny","Hoesen","Danny Hoesen",2019,"SJE",30,1643,"F",16.5940353012782,0.133321119185416,0.429577464788732,0.193661971830986,0.0845070422535211,0.509878721985765,1.15433424050106,0.44170804615866,0.338601556255786,549.667
"Chris","Mavinga","Chris Mavinga",2019,"TOR",26,2269,"CB",30.4204495372411,0.203011213544217,0.1557719054242,0.00695410292072323,0.00834492350486787,0.508649281259929,0.530562361752019,0.958698388593326,0.945132259025567,663.333
"Emmanuel","Boateng","Emmanuel Boateng",2019,"DCU,LAG",24,1027,"Wing",17.0126582278481,0.170552964690207,0.302197802197802,0.0714285714285714,0.0824175824175824,0.50754853399642,0.838011369227916,0.605658291323707,0.564056834438172,185
"Michael","Murillo","Michael Murillo",2019,"NYRB",22,1847,"FB/WB",27.4953979426096,0.163001550724175,0.173913043478261,0.0226843100189036,0.0321361058601134,0.506874730150429,0.650724059736465,0.778939586705472,0.717856786360119,113.754
"Andrew","Wooten","Andrew Wooten",2019,"PHI",7,381,"F",17.3858267716535,0.135524262139838,0.318840579710145,0.072463768115942,0.0434782608695652,0.504451048553972,0.833715684186822,0.605063642344688,1,NA
"Laurent","Ciman","Laurent Ciman",2019,"TOR",17,1358,"CB",31.6701030927835,0.217181021612473,0.145089285714286,0.0245535714285714,0.00669642857142857,0.503345668207889,0.568675834936234,0.885118792262958,0.914583876898074,435.625
"Niko","Hamalainen","Niko Hamalainen",2019,"LAFC",3,109,"FB/WB",31.7064220183486,0.236027955471578,0.277777777777778,0,0.0277777777777778,0.501336538628678,0.553439423762269,0.905856209556961,0.83615009871944,56.25
"Russell","Canouse","Russell Canouse",2019,"DCU",26,2323,"CDM",30.2092122255704,0.23473984395243,0.175102599179207,0.0136798905608755,0.012311901504788,0.499794030885688,0.537364869832989,0.930083187315579,0.936946319933895,247.5
"Auston","Trusty","Auston Trusty",2019,"PHI",22,2115,"CB",27.6879432624113,0.171009194770648,0.160655737704918,0.0163934426229508,0.00819672131147541,0.49831822316868,0.584623362164125,0.852374803025377,0.805725976162419,124.1
"Raul","Ruidiaz","Raul Ruidiaz",2019,"SEA",22,1920,"F",17.35,0.120220472440945,0.371757925072046,0.204610951008646,0.0345821325648415,0.498305903789519,0.940694579234009,0.529721245120049,0.498560412332077,1800
