"Player" "Pos" "shots" "KP" "xG" "xA" "xPlace" "ShotDist" "KPDist" "A3Passes" "M3Passes" "D3Passes" "percChain" "xGChain" "xB" "Team" "ShotChainPerc" "KPChainPerc" "xBperc" "Vertical" "PassPct" "PassDistance" "xPassPerc" "Passes" "PassScore" "A3perc" "M3perc" "D3perc" "xGper" "xAper" "cluster"
"Valeri Qazaishvili" "Wing" 3.28606356968215 1.37478169752008 0.31815469808215 0.108194169966593 0.0444551039035604 23.2773846335607 22.1384993838178 16.4638491093259 19.481662591687 2.8221686746988 0.178116911613244 0.927594316606245 0.573977554838192 "SJE" 0.130214917825537 0.0644753476611884 0.618780801652798 0.0452233115468408 0.810238305383936 16.6945494779483 0.805063285428409 37.9909186168355 0.196603761970936 0.433362753751104 0.512797881729919 0.0742853496953393 0.0968193984491067 0.0786991637739727 "attack"
"Dax McCarty" "CM" 0.0807740849810686 0.525031552376946 0.00201475121374275 0.0468437844409274 -0.00113231503339568 34.4544789705521 22.7041565447811 5.73496003365587 45.960454354228 15.266302061422 0.24009635538191 0.621857626526778 0.573508005150788 "CHI" 0.01085776330076 0.0141150922909881 0.922249692994787 2.93912847222222 0.868516284680338 19.9807802555812 0.855419660766752 66.9617164493059 0.876972416944745 0.0856453558504222 0.686369119420988 0.227985524728589 0.0249430397659714 0.0892208939231445 "mf"
"Harry Shipp" "Wing" 2.10493343774471 0.676585747846515 0.181037232124668 0.0534601203884927 -0.0110224535844188 20.6326698476933 27.0203863379431 15.2270531400966 25.5599060297572 5.11198120595145 0.194287922117534 0.715451028711091 0.572981664171883 "SEA" 0.073490813648294 0.026246719160105 0.800867761982435 0.945503080082136 0.80495867768595 17.2315912413634 0.811899141249947 45.4815974941269 -0.315663370240361 0.334795917009355 0.561983471074379 0.112396694214876 0.0860061552913696 0.0790145529353069 "mf"
"Michael Barrios" "Wing" 1.82142857142857 2.17857142857143 0.198105841210469 0.315200464170783 -0.00573813463507102 19.2014971898112 20.5640573707308 21.0357142857143 9.32142857142857 2.54434250764526 0.157105072577852 1.05814470798288 0.571946744322356 "FCD" 0.0971039182282794 0.110732538330494 0.540518456509267 -1.45503159557662 0.701773835920177 15.7642799691435 0.710295178956391 32.2142857142857 -0.274508979238036 0.6529933481153 0.289356984478936 0.0789818073326689 0.108763991252807 0.144682180275113 "attack"
"Justin Meram" "Wing" 2.27878787878788 1.6 0.186218869917639 0.197421026845429 -0.0466225666869786 22.9660902331442 21.1202205601923 21.769696969697 16.9212121212121 0 0.190656772474954 0.989555672899241 0.57059109634403 "CLB,ORL" 0.101083032490975 0.0613718411552347 0.576613435676933 0.204015267175572 0.774231678486998 15.0839275265248 0.780210609527978 41.0181818181818 -0.245244880517326 0.530732860520096 0.412529550827423 0 0.0817183870649213 0.123388141778393 "attack"
"Oniel Fisher" "FB/WB" 0.534683544303797 0.486075949367089 0.0589080831874776 0.0874372212615086 -0.0463752306941696 18.4313001078773 21.7656244733307 13.2345679012346 22.8941772151899 14.9572301425662 0.195370191079135 0.607525334880665 0.568076137494172 "DCU" 0.0220713073005093 0.0169779286926995 0.935065757555211 0.490747938751472 0.81244019138756 15.9362063607282 0.769789093122127 50.7949367088608 2.16645983695607 0.260548959379369 0.450717703349282 0.294463013671932 0.110173735128095 0.179883866657791 "B2B"
"Alejandro Fuenmayor" "CB" 0.100365917407214 0.200731834814428 0.00814584687336551 0.0238176439071953 -0.00814584687336551 19.576857375574 17.6202689548716 0 21.4783063251438 21.3277574490329 0.180685469213388 0.636363728372918 0.564023714543394 "HOU" 0.0163265306122449 0.0122448979591837 0.886322851846874 6.07145543175487 0.819634703196347 24.0046155009294 0.797343351763405 43.9602718243596 0.979933868324451 0 0.488584474885846 0.485159817351598 0.0811614847330635 0.118654043735585 "def"
"Gustav Svensson" "CDM" 0.562669071235347 0.649233543733093 0.0271475606053221 0.0420234123764777 0.00246217800816766 29.0355770027135 31.5601087671767 5.84873949579832 32.9377817853922 14.283137962128 0.200510129047497 0.609987236022709 0.563465428540204 "SEA" 0.0298719772403983 0.0170697012802276 0.923733145982134 5.35520388349514 0.853355426677713 20.2442127574152 0.824159482566527 52.2416591523895 1.5252445608888 0.111955469843281 0.630488815244407 0.273405136702568 0.0482478280629843 0.0647277282298802 "mf"
"Nick Besler" "CB" 0.0614990390775144 0 0.0450904995964731 0 0.00959928313937078 5.29067339759316 0 0 22.9402597402597 30.0693196405648 0.211445172623471 0.610267179675066 0.562963176863745 "RSL" 0.00408997955010225 0 0.92248640532085 6.29434350132626 0.87066974595843 22.1866940254666 0.841969743689337 53.3607188703466 1.53145275265935 0 0.429909120902192 0.563510392609699 0.733190311146818 0 "def"
"Zarek Valentin" "FB/WB" 0.294478527607362 0.916155419222904 0.0103238672918881 0.0813250274496388 -0.0103238672918881 29.6284732794512 20.4740393135313 9.68507157464213 27.3537832310838 11.5828220858896 0.1971129139155 0.619946754041379 0.561515013898408 "POR" 0.0138089758342923 0.0322209436133487 0.905747163345788 2.80513389121339 0.804172274562584 21.0081226302596 0.763536930814135 48.6216768916155 1.97575855411681 0.199192462987887 0.562584118438761 0.238223418573352 0.0350581326787033 0.0887677196939138 "mf"
"Ben Sweat" "FB/WB" 0.576082297471067 1.11101585940849 0.0393090880796144 0.113071369760418 -0.0227610097564538 22.8822916518747 18.6788287921359 14.590970049173 31.011583011583 18.0814717477004 0.210443308709205 0.68676472577255 0.56049800318827 "NYC" 0.0180995475113122 0.0271493212669683 0.816142679077989 1.04099438652767 0.818778726198293 17.3123291727533 0.790444238917341 62.7232947232947 1.77723239655661 0.2326244198992 0.494418910045962 0.288273628282239 0.0682351953048664 0.101772957427104 "B2B"
"Kelvin Leerdam" "FB/WB" 0.417189763399324 0.648961854176726 0.0165438957424144 0.0982396995821504 -0.0131517155664412 26.2297681785194 18.2165842826616 20.4906771344455 22.7136648961854 7.83194919394235 0.179423458266581 0.632181679803787 0.557963421890557 "SEA" 0.0200729927007299 0.031021897810219 0.882599796412536 1.3397355163728 0.727106227106227 18.4467422375428 0.715989678361259 50.6190246257846 0.562708854675289 0.404801895847038 0.448717948717949 0.15472343159202 0.0396555649103475 0.151379775174579 "B2B"
"Eriq Zavaleta" "CB" 0 0.122292993630573 0 0.012925785875195 0 0 24.0094297665079 0 29.2891719745223 26.3541401273885 0.209373073369962 0.571219408492801 0.553814988418132 "TOR" 0.00749063670411985 0.00374531835205993 0.969531112185787 5.45384332925337 0.884199134199134 21.3891853120566 0.837870061647518 56.4993630573248 2.61756309020291 0 0.518398268398269 0.466450216450216 0 0.105695228250293 "def"
"Jack Price" "CM" 0.291007073088582 0.711350623105423 0.0159262349718078 0.0341341113431282 0.0146368312952086 27.7847800555041 27.0137487920772 8.24520040417649 43.4247221286629 15.1000336813742 0.234375758559136 0.633466187557331 0.552374750171162 "COL" 0.0182648401826484 0.0365296803652968 0.871987741447005 4.43853333333333 0.835351089588378 23.1177897471106 0.809848137059166 66.7699562142135 1.70283102370866 0.123486682808717 0.650363196125909 0.226150121065375 0.0547279995732608 0.0479849320917365 "mf"
"Joao Plata" "Wing" 2.09836065573771 2.41311475409836 0.201829541140733 0.274451404720082 0.0503868962344785 21.0197427375455 20.7923027556881 23.8163934426229 27.4360655737705 2.96774193548387 0.217778126978698 0.966236135038471 0.551080435567301 "RSL" 0.0899830220713073 0.0916808149405773 0.570337224601272 0.218312421580929 0.779081133919844 20.1334845754319 0.798488178276771 53.6655737704918 -1.04149017060389 0.443792766373411 0.511241446725318 0.0553006653422886 0.0961843906998803 0.113733258749491 "B2B"
"Raymon Gaddis" "FB/WB" 0.392317123007765 0.313853698406212 0.0217966321108859 0.0247444822019999 0.00268653642153281 25.3703306233744 21.1739848562331 9.10204081632653 26.8737229260319 10.442521631644 0.193755835370812 0.573775605161191 0.547479794924436 "PHI" 0.0152777777777778 0.0125 0.95417056772679 0.0609302325581398 0.843856655290102 18.6470290283146 0.819747666666227 45.97956681651 1.10852085330996 0.197958385572659 0.584470989761093 0.227112222986285 0.0555587070576435 0.0788408176410074 "mf"
"Rasmus Schuller" "CDM" 0.458992276572269 0.706141963957337 0.0576227283971532 0.0652349550003339 -0.00810179332262266 21.7651598705084 25.3669588626548 8.93277630079757 33.7888929753586 10.3597122302158 0.201946013973888 0.723071565783472 0.547089509623361 "MIN" 0.018058690744921 0.0270880361173815 0.756618757412444 1.86417077175698 0.819098856758574 19.0308880829733 0.834123489543077 52.501655020228 -0.788818087257547 0.170142756401792 0.643577673167452 0.197321631598554 0.125541825730657 0.0923822097114104 "mf"
"Latif Blessing" "Wing" 1.91020408163265 1.61632653061224 0.280900511284747 0.199247534833809 -0.0241285476970387 17.6918846277649 18.9811960702998 14.4 9.99183673469388 2.20347394540943 0.148696092972608 1.03652385739616 0.547024902208595 "LAFC" 0.104545454545455 0.0704545454545455 0.527749456324883 -3.54998834498835 0.801869158878505 15.7971434316728 0.815625181069998 26.2040816326531 -0.360463928446478 0.549532710280373 0.381308411214953 0.0840889589759049 0.147052618087101 0.123271833419907 "attack"
"Ashley Cole" "FB/WB" 0.471083070452156 1.00946372239748 0.0355698011655922 0.157538216286967 0.0161423545347078 20.8579822829923 16.0836143201515 9.79179810725552 26.4815983175605 9.84789529536611 0.177832345863071 0.660556818465114 0.546720685478132 "LAG" 0.0179856115107914 0.0359712230215827 0.827666402336904 1.57365284974093 0.846491228070175 17.5459352172702 0.803586840231995 46.0315457413249 1.97495529127673 0.212719298245614 0.57529239766082 0.213937966600264 0.0755064305992816 0.156061295509276 "B2B"
"Kevin Ellis" "FB/WB" 0.114285714285714 0.228571428571429 0.00555767620030393 0.0624355435749823 0.0163508771144288 26.3365239705385 19.5806168366892 8.33574529667149 26.9142857142857 12.4571428571429 0.182919632008332 0.590013750993242 0.545247180530819 "CHI,DCU" 0.0208768267223382 0.0125260960334029 0.924126225215832 0.727613458528951 0.789864029666255 19.8556186798257 0.801090054610014 46.2285714285714 -0.518963095971514 0.180315874773487 0.582200247218789 0.269468479604451 0.0486296667526595 0.273155503140547 "B2B"
"Romell Quioto" "Wing" 2.61525565800503 1.40821458507963 0.259320758020874 0.254927478666365 -0.0292976677318713 23.4089693346707 13.265387259856 18.4274937133277 15.6915339480302 2.82180036742192 0.184753430908518 1.14566168960398 0.544465526120946 "HOU" 0.1421143847487 0.0779896013864818 0.475241103950285 -2.2425922953451 0.6953125 20.2190349741594 0.69458179013288 36.0502933780386 0.0263423050838869 0.511160714285712 0.435267857142857 0.0782739917767473 0.099156943691956 0.181028858362484 "attack"
"Oriol Rosell" "CDM" 0.524876981957354 0.524876981957354 0.0168889381071457 0.0266420557740081 0.0137356019291068 30.9119905918767 29.7461850940995 8.37115707098938 41.3603061782395 16.0087479496993 0.26614176225307 0.617655513515586 0.543638588049002 "ORL" 0.0231292517006803 0.0149659863945578 0.8801647134253 5.07596347031963 0.876701361088871 20.6740668788652 0.839881591152868 65.5571350464735 2.41379863007463 0.127692539722107 0.630904723779023 0.244195356285028 0.0321769456228849 0.0507586666777717 "mf"
"Alexi Gomez" "FB/WB" 1.37437365783822 0.343593414459556 0.0732734489827197 0.0374939240676591 -0.0572568443367136 28.5487660718462 16.941265362824 11.3385826771654 22.4022906227631 7.11111111111111 0.166318399299012 0.707552464481321 0.541340465598088 "MIN" 0.0573770491803279 0.0245901639344262 0.765088799450262 0.357930622009569 0.707275803722504 16.3062308492034 0.738274622708559 40.6127415891195 -1.25894702504854 0.279187817258885 0.551607445008462 0.175095569342608 0.0533140667858645 0.10912294150525 "B2B"
"Francisco Calvo" "CB" 0.420549581839904 0.458781362007168 0.0366758568346494 0.0518874939546244 -0.0111620856682275 22.9471473017802 20.0889305060608 4.92649098474341 25.5388291517324 21.8303464755078 0.176186135025633 0.631345331615548 0.540832002809031 "MIN" 0.0318302387267905 0.0159151193633952 0.856634199583132 7.41761408730159 0.767707539984768 23.2754322555221 0.753175410002637 50.1983273596177 0.72948861807549 0.0981405406090592 0.508758568164509 0.434881949733435 0.0872093527573908 0.11309852197922 "def"
"Alexander Callens" "CB" 0.0985289086554909 0.0328429695518303 0.00848448776232649 0.00243643464981006 -0.00848448776232649 17.5431539761461 12.8101531997084 3.35415563790365 32.5473828258638 34.1566883339035 0.207871677882325 0.587261786576151 0.540502783529321 "NYC" 0.0176056338028169 0.00176056338028169 0.920377923243663 4.63812259483233 0.867429661421078 19.835045855395 0.823039534496846 68.8717071501882 3.05722382188536 0.0487015027896616 0.472579876013352 0.495946590367191 0.0861116587822234 0.0741843591811959 "def"
"Magnus Eriksson" "Wing" 1.31707317073171 1.57317073170732 0.096171261767455 0.156243869337944 0.00828431282083792 23.4499839706591 20.1479112922721 19.7560975609756 21.1829268292683 3.81776061776062 0.17527834745741 0.842632317218446 0.537830646780845 "SJE" 0.0728291316526611 0.0812324929971989 0.63827441197157 1.90714113389626 0.678396072013093 18.4536495096585 0.701062604056369 44.7073170731707 -1.01335983500793 0.44189852700491 0.473813420621932 0.0853945364583664 0.073018920971586 0.0993178084163673 "attack"
"Miguel Ibarra" "Wing" 1.06077348066298 1.35911602209945 0.186988205719908 0.227996765527271 0.00193781285094175 17.3957058715528 17.2203756840342 16.0441988950276 18.232044198895 5.61262553802009 0.154758318117537 0.839583202330971 0.536202337025083 "MIN" 0.0507544581618656 0.0589849108367627 0.638653007273611 0.136898936170213 0.785296574770259 16.2021775921031 0.774709112937551 39.6795580110497 0.420105805980729 0.404344193817878 0.459482038429406 0.141448791754614 0.176275339767205 0.167753717725349 "attack"
"Cristian Higuita" "CDM" 1.02491103202847 0.409964412811388 0.0765460456097328 0.0283211099447517 0.0759240300175904 24.5669724773471 23.7973290579287 11.0690391459075 34.3003558718861 12.5722419928826 0.23914590747331 0.613134444976307 0.533175286080085 "ORL" 0.0346153846153846 0.0192307692307692 0.869589517354042 1.08118598382749 0.875 18.3560362496145 0.862854907473655 57.9416370106762 0.703706542622577 0.191037735849057 0.591981132075471 0.216981132075472 0.0746855514456073 0.0690818740839863 "mf"
"Carlos Gruezo" "CDM" 0.673062730627306 0.460516605166052 0.0568002710383118 0.0302078481266295 0.00316419673022508 24.4263673320729 24.8706748134091 6.93889716840537 33.1926199261993 9.79149416635303 0.200120501319195 0.576043891423639 0.526293713443306 "FCD" 0.0350877192982456 0.0162907268170426 0.913634744294606 3.44381720430108 0.862339514978602 22.2837081409172 0.848532394953929 49.6649446494465 0.685729851793649 0.139714183059755 0.668330955777461 0.19715101336496 0.084390753571176 0.0655955676467675 "mf"
"Nick Hagglund" "CB" 0.187622149837134 0.125081433224756 0.023060143026943 0.0111924474642523 0.0134773462161161 15.8751630708544 18.0333203255344 0 25.1413680781759 22.5771986970684 0.198763006237719 0.597468042282202 0.525816235156774 "TOR" 0.0233545647558386 0.00424628450106157 0.880074243215196 5.8436171875 0.799001248439451 21.3453691268089 0.773220250538821 50.0951140065147 1.29150202903374 0 0.50187265917603 0.450686641697877 0.122907359535963 0.0894812857168085 "def"
"Aleksandar Katai" "Wing" 2.72897196261682 0.934579439252336 0.186369985687392 0.17626490791317 0.0435094104713614 23.1176480022049 16.4216288821987 17.8317757009346 16.2242990654206 2.82790697674419 0.169506422713748 0.811118477145824 0.525097388743578 "CHI" 0.145996860282575 0.0549450549450549 0.647374463211957 -2.00054131054131 0.725206611570248 16.7499496297481 0.76116519422253 36.1869158878505 -1.30123020588446 0.492768595041322 0.448347107438017 0.0781472227561023 0.0682931111936677 0.188603451467092 "attack"
"Jack Elliott" "CB" 0.0634920634920635 0.126984126984127 0.00632490046141058 0.00446881679329823 0.0153559222455365 18.5115855614801 28.5539677068476 0 25.015873015873 27.8730158730159 0.20868003665369 0.625866956851617 0.5249512516464 "PHI" 0.0140280561122244 0.00400801603206413 0.838758534700622 7.10798571428571 0.82256169212691 23.054161424137 0.798138460772578 54.031746031746 1.31962983381181 0 0.462984723854289 0.515863689776734 0.0996171822672166 0.0351919322472235 "def"
"Gerso Fernandes" "Wing" 2.02971428571429 1.09714285714286 0.230609151578093 0.159063320126609 -0.0101095203534844 18.437086769267 18.3580213100868 19.1324736225088 6.94110787172012 0 0.14977307311028 0.897256564528747 0.524808512469934 "SKC" 0.107648725212465 0.056657223796034 0.584903508335514 -4.6210781671159 0.743486973947896 14.6694964003482 0.75637264072686 27.5468660149511 -0.354959736273439 0.69454266093735 0.251974502941744 0 0.113616558350693 0.144979588657065 "attack"
"Aaron Herrera" "FB/WB" 0.145234493192133 0.798789712556732 0.00397871381514904 0.0475226879644522 0.00116710649541867 31.9631096792713 28.6773743466153 8.78668683812406 30.1004566210046 14.7579908675799 0.213256975904542 0.546938568962006 0.520979066333053 "RSL" 0.00702576112412178 0.0210772833723653 0.952536712343728 -0.324450819672131 0.829931972789116 19.7283358270389 0.809876735343718 53.3736762481089 1.0704217504896 0.164625850340136 0.563956967870863 0.276503173567753 0.0273951024147241 0.059493365046407 "mf"
"Florian Valot" "Wing" 1.50247116968699 0.948929159802306 0.221677953160224 0.151795926077704 -0.00184500213662164 19.7381892157849 19.1029551652812 18.0296540362438 26.332784184514 3.87479406919275 0.159936886558229 0.782252181300713 0.52034964942801 "NYRB" 0.064066852367688 0.0362116991643454 0.665194245368269 2.06542288557214 0.659016393442623 14.6871751317314 0.75480003647323 48.2372322899506 -4.62033783844511 0.373770491803278 0.545901639344262 0.0803278688524589 0.147542234175719 0.159965498488136 "B2B"
"Jorge Corrales" "FB/WB" 0.207492795389049 0.553314121037464 0.0101812575957086 0.0458490225511965 -0.0101812575957086 23.4195996927748 24.1526509420603 11.028901734104 26.7665706051873 14.0115606936416 0.222065043676951 0.56686196061174 0.519747318650694 "CHI" 0.0117924528301887 0.0235849056603774 0.916885158583932 1.24463743676223 0.792780748663102 20.1171398169798 0.7738965163356 51.7348703170029 0.976973310499436 0.213181199962906 0.517379679144384 0.270833977311365 0.0490680053570956 0.0828625563815895 "mf"
"Kyle Beckerman" "CM" 0.443496801705757 0.682302771855011 0.0146680262945295 0.0300436396418702 -0.00802922943406013 31.8279647739477 26.645207389424 5.83387270765912 41.9957356076759 14.7745168217609 0.229249493437868 0.585395031592473 0.518268660052313 "RSL" 0.0210124164278892 0.0200573065902579 0.885331497676786 4.01315958815959 0.849180327868852 21.0096207585734 0.843119400595137 62.4307036247335 0.378387954316413 0.093445570351507 0.672677595628415 0.236654658108124 0.0330735785198766 0.044032709350116 "mf"
"Ali Ghazal" "CDM" 0.309079201545396 0.185447520927238 0.0471473840140013 0.00455709127338107 -0.0148551805685659 22.7506435602349 34.8533539403917 0 22.3773341918867 7.57725752508361 0.149603345797719 0.579972313219224 0.518221385041544 "VAN" 0.0210843373493976 0.00903614457831325 0.893527799913547 1.35631578947368 0.832380952380952 19.720817107539 0.860532597842671 32.4533161622666 -0.913614250657182 0 0.68952380952381 0.233481764612199 0.152541432028633 0.0245734817623638 "mf"
"Ike Opara" "CB" 0.128428093645485 0.128428093645485 0.00884049113864826 0.00531358711096067 0.000256919489313312 27.3622722890451 24.7197916404211 2.5594215996385 29.7311036789298 21.5759197324415 0.191820529313358 0.659426696004753 0.517836140620135 "SKC" 0.0238589211618257 0.00829875518672199 0.785282342612958 5.87995080815179 0.858780929390465 21.7236838747937 0.82120092220854 53.2013377926421 1.99930665633551 0.0481082188123562 0.558841279420641 0.405552202776102 0.0688361158972872 0.0413740246400323 "def"
"Pedro Santos" "Wing" 2.49674902470741 1.16514954486346 0.16001677802832 0.13187017166943 -0.0695402969028967 23.6854680433886 18.7734216175614 21.0559167750325 16.5617685305592 3.04836345872008 0.178169247772187 0.94926124162477 0.517554517285306 "CLB" 0.120200333889816 0.0767946577629382 0.545218212427436 0.958272292993631 0.648090815273478 21.168484958655 0.681185484488021 40.3224967490247 -1.33445969181346 0.52218782249742 0.410732714138288 0.0755995710705541 0.0640900532832178 0.113178752247535 "attack"
"Roland Lamah" "Wing" 1.4992443324937 1.54760705289673 0.260057467718006 0.183482299887185 -0.0373091428243325 18.8850939362248 21.5777856061466 15.2064777327935 14.7692307692308 4.5077399380805 0.178726747594428 0.918129176937559 0.512913499689169 "FCD" 0.0774058577405858 0.0711297071129707 0.558650691616189 0.634174757281554 0.727401129943503 17.2410869158701 0.750272524174787 34.2408060453401 -0.783134973859906 0.444103965095266 0.431334202520643 0.131648184102663 0.173459030047125 0.118558712654968 "attack"
"Johnny Russell" "Wing" 2.51654490760636 1.44391920928234 0.301256567474332 0.175648279147511 0.0225083864188953 18.5483264845979 19.2008139635011 22.5663944993554 10.6024924795875 2.2668863261944 0.159073036597549 1.01185192860449 0.509910666493939 "SKC" 0.125 0.0946428571428571 0.503938028953692 -1.3885255354201 0.716646989374262 17.236391017493 0.718060742034505 34.9428448646326 -0.0494005398838411 0.645808736717827 0.303423848878396 0.0648741204379964 0.119710388065705 0.121646888564362 "attack"
"Nicolas Hasler" "FB/WB" 0.528052805280528 0.897689768976898 0.0646512356336583 0.102437526745679 -0.00363573111421223 17.6698536845735 20.3723984358486 15.8415841584158 20.1188118811881 7.07192575406032 0.17106772544521 0.62872925081789 0.508281341778432 "CHI,TOR" 0.0229166666666667 0.0354166666666667 0.808426426983043 -0.406162420382165 0.777227722772277 16.5073314443546 0.776924464170415 42.6666666666667 0.0129390336794444 0.37128712871287 0.471534653465346 0.165748259860789 0.12243327748124 0.114112391926253 "B2B"
"Enzo Martinez" "CM" 1.13609467455621 1.07297830374753 0.0585350532966813 0.0862605984615714 -0.0115564053964156 30.2929800712531 26.8199913016819 10.6666666666667 22.4694280078895 6.51552346570397 0.190829542663041 0.675527643533807 0.502942229372778 "COL" 0.0504807692307692 0.0456730769230769 0.744517614026566 0.713244680851064 0.759289176090469 17.0011805037466 0.805816530796168 39.069033530572 -1.81777878108579 0.27302100161551 0.575121163166396 0.166769507123986 0.0515230417038498 0.0803936092279722 "mf"
"Edgar Castillo" "FB/WB" 0.657284138455687 1.24153670597185 0.0333701638666834 0.101922409546239 0.0201039003840663 25.2683177763449 22.3199981551836 14.6614048934491 25.0133130467858 11.283377710156 0.190199759947998 0.688700215920219 0.502867591804299 "COL" 0.0348258706467662 0.0485074626865672 0.730169063664927 1.51995178399229 0.750905141202028 16.3291915257096 0.765137402251751 50.4282997337391 -0.717708726104283 0.290737640786248 0.496017378711078 0.223750905141203 0.0507697689846705 0.0820937545027766 "B2B"
"Brooks Lennon" "FB/WB" 0.0943025540275049 1.28880157170923 0.00581106917197677 0.113484728277276 0.0147453892051859 24.1060252658417 17.9433902100387 15.434184675835 29.1709233791749 16.0314341846758 0.21699727485899 0.593923934488457 0.501984104224701 "RSL" 0.00654205607476636 0.0401869158878505 0.845199317749429 0.265634820867379 0.824779678589943 19.1632987630525 0.788211872088812 60.6365422396857 2.21734534351847 0.254536029030586 0.481078278900985 0.264385692068428 0.0616215460111703 0.0880544614224598 "B2B"
"Alejandro Silva" "Wing" 1.73354735152488 1.69502407704655 0.186539934666253 0.175527996357321 0.028550362086196 22.2303310472642 20.1682943246326 20.4558587479936 20.4558587479936 5.31958762886598 0.192904380560612 0.767388028449985 0.49524074592959 "MTL" 0.0743338008415147 0.0701262272089762 0.6453589677831 0.618947368421053 0.733837111670865 17.8731665509005 0.772553857034315 45.8812199036918 -1.77637150797568 0.445843828715366 0.445843828715366 0.11594259350628 0.107605906756551 0.103554869063079 "B2B"
"Florian Jungwirth" "CM" 0.224386443319049 0.523568367744449 0.0341677957574741 0.0444217611352296 -0.00930327128604565 23.4954247597631 22.8836702250719 6.02214022140221 31.0588235294118 16.0440424695242 0.207760870543262 0.585935561774897 0.492359856638685 "SJE" 0.0187134502923977 0.0187134502923977 0.840296934951763 4.91098591549296 0.81962481962482 21.5730409356926 0.807293617968887 52.1788235294118 0.643427595110497 0.115413491797255 0.595238095238095 0.30748187452867 0.152272103662216 0.0848442416920642 "mf"
"Rudy Camacho" "CB" 0.115523465703971 0.0577617328519856 0.00850376013254369 0.00141549976444513 -0.00850376013254369 25.3120441771337 33.6641782908777 0 21.7761732851986 24.7797833935018 0.177197683009879 0.522000268638858 0.490007087839274 "MTL" 0.0192307692307692 0.00213675213675214 0.938710413151687 6.26363511659808 0.879372738238842 22.7597294650886 0.844289916383824 47.884476534296 1.67992255987351 0 0.454764776839567 0.517490952955368 0.0736106736473314 0.0245058396719563 "def"
"Kellyn Acosta" "CM" 1.2972972972973 0.778378378378378 0.0962062753441878 0.0586882283903642 -0.00810411850933489 23.7021945806552 24.3485149136952 9.5054704595186 29.2151351351351 6.66958424507659 0.198268391256105 0.638064763817553 0.489570313428053 "COL,FCD" 0.0588235294117647 0.0450980392156863 0.767273701965526 0.0769943019943019 0.805970149253731 19.1202086536345 0.819478500261261 45.1978378378378 -0.61054825829493 0.210308079196678 0.646383467278989 0.14756423236452 0.0741590039111446 0.075398071195954 "mf"
"Lawrence Olum" "CM" 0.165422171165997 0.330844342331993 0.0129299544072634 0.0136751215879595 -0.0129299544072634 23.3326752423148 28.2663605765718 4.25225225225225 25.1993107409535 13.4490035169988 0.210383068970088 0.517982070544501 0.487902461613916 "POR" 0.0161290322580645 0.0141129032258065 0.941929246896586 4.80129375951294 0.870198675496689 20.5338476399137 0.843678221215081 41.6312464101091 1.10407956710566 0.102140882604459 0.605298013245034 0.323050705340714 0.0781633702189081 0.041334004660829 "mf"
"Deklan Wynne" "CB" 0.0885200553250346 0.265560165975104 0.00514065231562765 0.017089258539454 -0.00514065231562765 25.0074891618457 23.25276549554 5.37337883959044 21.2005532503458 19.2973720608575 0.182193675514883 0.501973401428199 0.486997256023242 "COL" 0.00499168053244592 0.00998336106489185 0.970165460236842 5.19961201501877 0.801404212637914 19.4680891325458 0.761489480251863 44.1272475795297 1.76132727806993 0.121770088422263 0.480441323971917 0.437311935807422 0.0580733066281061 0.0643517391876314 "def"
"Laurent Ciman" "CB" 0.0898455779129621 0.359382311651848 0.00158870302984483 0.0159130106552849 0.000257908417080942 35.2707975906807 27.3377279545172 1.96810933940774 25.6958352831072 25.2915301824988 0.199645046726854 0.595517440368147 0.485389614456902 "LAFC" 0.033625730994152 0.0160818713450292 0.815072039127579 8.07090909090909 0.8266438941076 25.2761160474043 0.792253339774493 52.6045858680393 1.80910086846541 0.0374132655343932 0.488471391972674 0.480785653287788 0.0176825957019708 0.0442787809509686 "def"
"Luis Caicedo" "CM" 0.867365377665341 0.624503071919046 0.0563067147736905 0.0650533497052068 0.000712450646853463 27.9487547561677 22.6981980993486 7.04300686664257 23.3147813516444 4.8 0.153788680835451 0.619108931737581 0.482850097040707 "NER" 0.0474898236092266 0.0257801899592944 0.779911373085102 4.14141975308642 0.799605133267522 20.2982414471784 0.799151889932032 35.1456451029996 0.0159295294144397 0.200394866732478 0.663376110562686 0.136574531095755 0.064916949907834 0.104168182080039 "mf"
"Shea Salinas" "FB/WB" 0.1995841995842 0.848232848232848 0.0139422718401419 0.0767806964470564 -0.00891353561136786 23.9296783082279 18.8388867161851 16.2162162162162 26.6943866943867 15.0686070686071 0.242251167035384 0.521711254502445 0.472665836233112 "SJE" 0.00793650793650794 0.0317460317460317 0.905991258869606 2.86577401129943 0.761617900172117 19.4610663708562 0.749734367021133 57.97920997921 0.688997863855779 0.279690189328743 0.460413080895009 0.259896729776248 0.0698565911990442 0.0905184190956719 "B2B"
"Kei Kamara" "F" 2.79691516709512 1.15167095115681 0.404388775324525 0.105531467497316 -0.0578516724809753 15.6170287621457 22.7002146407602 13.3676092544987 15.3007712082262 1.85025945144552 0.159765972748142 0.938831664603932 0.471243343375 "VAN" 0.156826568265683 0.0498154981549815 0.501946580139907 -2.90779296875 0.708160442600277 15.1779176076988 0.774181543855849 29.7377892030848 -1.96332159209374 0.449515905947441 0.514522821576763 0.0622191326601234 0.144583854412904 0.0916333501260179 "attack"
