"Player" "Pos" "shots" "KP" "xG" "xA" "xPlace" "ShotDist" "KPDist" "A3Passes" "M3Passes" "D3Passes" "percChain" "xGChain" "xB" "Team" "ShotChainPerc" "KPChainPerc" "xBperc" "Vertical" "PassPct" "PassDistance" "TouchPerc" "xPassPerc" "Passes" "PassScore" "A3perc" "M3perc" "D3perc" "role" "subtype"
"Reto Ziegler" "CB" 0.0609911054637865 0.18297331639136 0.00489621875303623 0.00942436201642118 -0.00389680612465854 23.9068574666898 24.2215657853669 2.11615091140314 27.0800508259212 35.0088945362135 0.238864120352948 0.611321304530254 0.558847476456667 "FCD" 0.0231316725978648 0.00622775800711744 0.914163259672573 6.5083125 0.881226053639847 22.3867334575781 0.110812893775731 0.824752161653991 63.6747141041931 3.59595892655047 0.0332337716968844 0.425287356321839 0.549808429118775 "D3" "Back Third General"
"Brad Smith" "FB/WB" 0.500473933649289 1.04644549763033 0.0256891379857009 0.169443750605309 -0.0166897490065417 24.8171889103925 17.5916964883726 20.6559241706161 28.254028436019 13.0444874274662 0.215002188850187 0.672937668938671 0.558758414673514 "SEA" 0.0169971671388102 0.0382436260623229 0.830327146873446 0.4381004784689 0.770648967551622 16.0643566719449 0.1193731894014 0.7585726027833 61.6947867298578 0.745048748853648 0.33480825958702 0.457964601769912 0.211435813605839 "M3" "Direct MF Creator"
"Julian Gressel" "FB/WB" 2.05690200210748 1.78714436248683 0.179146447014655 0.213312906935946 -0.000212000805783527 21.6685917138255 16.8006794934137 22.2887249736565 22.0526870389884 6.33930453108535 0.186284872623137 0.882452778311997 0.557210007665678 "ATL" 0.0798611111111111 0.0798611111111111 0.631433229471541 -0.631740566037736 0.705256154357951 19.3168507607517 0.0962301747849252 0.7269146252716 50.6807165437302 -1.09766682514526 0.439787092481704 0.435129740518962 0.125083166999335 "A3" "creative forward"
"Franco Escobar" "FB/WB" 0.178107606679035 0.445269016697588 0.0268425151320106 0.0555106550510087 0.008859092616133 16.2259722977305 16.7035852527912 11.8441558441558 27.2059369202226 12.734693877551 0.193034113676865 0.605159712044843 0.55544954468097 "ATL" 0.00995732574679943 0.015647226173542 0.917856119013769 -0.744011506276151 0.82201203783319 18.4300414252952 0.103531457733299 0.807608675650302 51.7847866419295 0.745875037567266 0.228718830610489 0.525365434221839 0.245915735167669 "M3" "Indirect MF Creator"
"Justin Morrow" "FB/WB" 0.534393638170974 0.8779324055666 0.060389531885277 0.10645970123014 -0.0263428171874838 17.5047723853826 17.6789480351365 18.0166998011928 24.0477137176938 10.1153081510934 0.197857720596573 0.660005043898201 0.554711181748134 "TOR" 0.0192554557124519 0.0282413350449294 0.840465064436224 -2.04469588550984 0.817849305047549 16.1252095619387 0.0957945394880947 0.800163337909061 52.1797216699801 0.922848842750726 0.345281638624725 0.460863204096561 0.193855157278712 "M3" "Direct MF Creator"
"Nick Lima" "FB/WB" 0.586856851757514 0.92919001528273 0.0237919770026705 0.0690729680017248 -0.0204624947659194 29.1611689364855 21.6075694059615 13.6933265410087 20.1614716402657 11.4437086092715 0.195168734358943 0.71890594306031 0.554623985011431 "SJE" 0.027681660899654 0.0346020761245675 0.771483377436627 -2.41132490013316 0.811891891891892 17.9794718481222 0.0899895639552143 0.790367244494122 45.236882322975 0.973707941376429 0.302702702702704 0.44568658592164 0.252972972972973 "M3" "Direct MF Creator"
"Gustavo Bou" "F" 3.85542168674699 1.07951807228916 0.312908000817548 0.130454361685158 0.0934234297731497 23.9642152149773 19.0163659981016 18.7373493975904 13.7253012048193 0 0.143681999925661 0.941883325065767 0.55217308312636 "NER" 0.195364238410596 0.0463576158940397 0.586243612591618 1.61425925925926 0.689095127610209 17.6055909141759 0.0924507813448271 0.755866732050745 33.233734939759 -2.21906980347921 0.563805104408354 0.412993039443157 0 "A3" "finisher"
"Federico Higuain" "CAM" 1.19700748129676 1.27680798004988 0.0849633637255399 0.119025067605728 0.0573791808328374 22.9704775412394 20.2304701510697 19.8703241895262 41.5760598503741 4.14962593516209 0.21252279423605 0.804318011510712 0.550153163908455 "CLB" 0.0435779816513761 0.0619266055045872 0.683999557432673 3.00640282131661 0.776155717761557 19.1549898061416 0.110683262158682 0.784704699922 65.5960099750623 -0.560779119073004 0.302919708029198 0.6338199513382 0.0632603406326034 "M3" "Direct MF Creator"
"Jack Elliott" "CB" 0.290030211480363 0.145015105740181 0.0513234918305878 0.0079752191554268 -0.000284931767150797 12.7481096796764 27.8914738171626 2.32416906032007 26.2187311178248 22.419335347432 0.18326592335272 0.639882909315823 0.550094022214031 "PHI" 0.0243427458617332 0.00973709834469328 0.859679191623048 8.3879641350211 0.819124423963134 23.6169292426841 0.0950039770172162 0.77752486377668 50.3492447129909 2.09450643578055 0.0461609518388743 0.520737327188941 0.445276497695852 "D3" "Back Third General"
"Raymon Gaddis" "FB/WB" 0.0602825745682889 0.241130298273155 0.0102602595284406 0.0143361668123824 -0.0102602595284406 13.6463263678996 23.5326958254643 12.0565149136578 27.7902668759812 10.0370486656201 0.176735068870946 0.587682676338084 0.54850746309344 "PHI" 0.00314795383001049 0.00734522560335782 0.933339513274836 0.641644880174292 0.83202416918429 17.4131390851486 0.0941942179010553 0.8125738228826 49.883830455259 0.97025777720956 0.241691842900303 0.557099697885197 0.201208459214502 "M3" "Indirect MF Creator"
"Sean Davis" "CDM" 0.242686890574215 0.346695557963164 0.00933220788901163 0.0386245955733319 0.000774602843046314 25.4805992506668 21.4482873080443 9.88082340195016 35.3629469122427 9.01408450704225 0.173535588059568 0.640490788400434 0.548285515388436 "NYRB" 0.0140692640692641 0.0216450216450216 0.856039657896919 5.57059613769941 0.761022364217252 16.0965708132246 0.118362190279663 0.768845004336046 54.2578548212351 -0.424439671884244 0.182108626198083 0.651757188498403 0.166134185303514 "M3" "Indirect MF Creator"
"Oscar Boniek Garcia" "CDM" 0.380815001803101 1.21168409664623 0.0266889315037019 0.0825656507227439 0.00555540382163413 24.1727560142107 25.6297838738535 11.5283086909484 29.0457987738911 6.87698986975398 0.19632945887496 0.634268922062052 0.546315846841389 "HOU" 0.0179856115107914 0.0407673860911271 0.861331570629818 1.99533726812816 0.865693430656934 18.0804735417815 0.103531070454698 0.846161606374883 47.4287774972953 0.926370547989663 0.243065693430657 0.612408759124088 0.144996144379773 "M3" "Direct MF Creator"
"Uriel Antuna" "Wing" 1.65193586233868 1.27649589362534 0.280238884051157 0.189239727367847 -0.0244209968690537 14.1131424571177 16.1719785276893 17.0074305827141 9.68635119280407 2.5625 0.135425134002809 0.961376053271762 0.540775541022975 "LAG" 0.0840950639853748 0.0585009140767824 0.562501571765391 -1.88974048442907 0.768617021276596 15.4282039736594 0.0714598012520114 0.743344405220148 28.2330856472429 0.71352393365158 0.602393617021275 0.343085106382978 0.09076230745789 "A3" "support forward"
"Danny Wilson" "CDM" 0.200836820083682 0.334728033472803 0.00595052716301309 0.0328060294349063 -0.00595052716301309 31.5374267882635 22.1479838104966 0 19.6150627615063 12.2510460251046 0.163269285453142 0.635354808035526 0.536737072352035 "COL" 0.0382165605095541 0.0159235668789809 0.8447832070581 5.80277188328912 0.737769080234834 22.7951156519869 0.0959255714133165 0.745609514561068 34.2092050209205 -0.268215025319215 0 0.573385518590999 0.35812133072407 "D3" "Back Third Outlet"
"Hwang In-Beom" "CM" 1.14323519682435 1.20674826331459 0.0729244139432535 0.0834384094608008 -0.024976137785433 26.5436695503556 24.4121300562878 11.6546477009593 34.3923255044658 11.6276276276276 0.226873785112725 0.666873013840255 0.534204045314209 "VAN" 0.0473840078973346 0.0463968410661402 0.801058123851708 1.63219298245614 0.848869277440706 19.0520440978573 0.119221313002231 0.836882973127827 57.5745947734039 0.690106613644696 0.202426916712631 0.597352454495312 0.20195761122402 "M3" "Direct MF Creator"
"Richie Laryea" "FB/WB" 0.977721196690006 0.672183322724379 0.110126268628554 0.149884251134892 -0.0281924884400411 16.3425771709134 15.8676210078659 15.3991088478676 17.4767663908339 10.0450331125828 0.204309788320797 0.776109203429523 0.53405559514253 "TOR" 0.0342741935483871 0.0201612903225806 0.688119136820708 -2.62257983193277 0.854885057471264 16.0118718976902 0.0926459702252908 0.826044579785874 42.5308720560153 1.22661066647171 0.362068965517241 0.410919540229886 0.236182157265738 "M3" "Direct MF Creator"
"Johan Kappelhof" "FB/WB" 0.0700218818380744 0.24507658643326 0.00270516523310527 0.0202268087017622 -0.00270516523310527 26.7481387658199 22.1137152249012 6.09966777408638 21.1466083150985 14.1794310722101 0.15434433306674 0.585877783599579 0.532811873676836 "CHI" 0.00869565217391304 0.0130434782608696 0.909424949352557 2.74899579390116 0.8184165232358 18.4280187591039 0.0860412270291322 0.800662950412234 40.6827133479212 0.722263514082595 0.149932668500295 0.519793459552497 0.348537005163512 "D3" "Back Third Outlet"
"Miles Robinson" "CB" 0.0300657688694018 0.120263075477607 0.00117298196969439 0.00677238447894321 -0.00117298196969439 12.5216302852304 26.9718743812664 1.43530764807361 34.0043845912935 23.3962264150943 0.209680016058921 0.593964430392479 0.532547102652146 "ATL" 0.0166959578207381 0.00351493848857645 0.896597633464769 4.18838872403561 0.872153209109731 21.3607037466291 0.108263847273528 0.844256401906565 58.0870654556843 1.62044366601489 0.0247095913145868 0.585403726708076 0.402778591611651 "D3" "Back Third General"
"Nicolas Mezquida" "CAM" 3.20822622107969 1.3573264781491 0.225092720222359 0.163161171997065 -0.0194691325122798 25.0782889161548 19.0544873214423 18.8112344872632 16.8791208791209 0 0.225306171157508 1.06265395600701 0.531460098712042 "COL" 0.159806295399516 0.0726392251815981 0.500125271926749 0.11046052631579 0.727272727272727 17.4211384147267 0.11428086771158 0.758431078478444 38.6838046272494 -1.20532357054918 0.48628191225049 0.436335594230331 0 "A3" "creative forward"
"Xavier Arreaga" "CB" 0 0.0791426215993405 0 0.00640848964422718 0 0 15.6309636619116 0 0 25.1673536685903 0.212444282979586 0.545720518689057 0.53096820910333 "SEA" 0.0165745856353591 0.00276243093922652 0.972967280722437 6.59511131725417 0.885057471264368 22.8098348184406 0.0988609646030671 0.83465518382774 48.1978565539983 2.42928221986398 0 0 0.52216748768473 "D3" "Back Third General"
"Andre Shinyashiki" "Wing" 2.16979051819184 1.27012127894157 0.298723038804344 0.158649371733982 0.126366520643125 18.5288600962056 17.716722684786 11.5833807626636 14.2420524261015 4.26812585499316 0.158388684217603 1.00445038911392 0.527995711020033 "COL" 0.134210526315789 0.0631578947368421 0.525656335785589 0.384074585635359 0.666666666666667 16.403029328304 0.101507116212873 0.736069203856955 28.7364939360529 -1.99438558911541 0.403089562298032 0.495608561635746 0.14852632560155 "A3" "finisher"
"Kellyn Acosta" "CDM" 0.78381256656017 0.477103301384452 0.0429339198891186 0.0610293341424422 0.00989749718921504 25.2638138182046 22.6038362572563 8.62193823216187 21.2651757188498 4.56656017039404 0.14901849427974 0.631684016502023 0.524524665860552 "COL" 0.0532915360501567 0.0266457680250784 0.830359249494913 2.5869362745098 0.807121661721068 17.8655595245376 0.0899863331367525 0.815059267153962 34.4536741214058 -0.273479670889207 0.25024727992087 0.61721068249258 0.132542037586548 "M3" "Indirect MF Creator"
"Aljaz Struna" "CB" 0.0339222614840989 0.203533568904594 0.00475118955662173 0.00652648899805392 0.00320502237646227 14.1432139204638 32.1842150998854 0 21.8120141342756 21.3031802120141 0.180315315684619 0.540009095142398 0.521669752341593 "HOU" 0.00506329113924051 0.00759493670886076 0.966038826075755 6.4464960282436 0.883086515978176 21.3137146591252 0.0896267613336651 0.838514480138791 43.5222614840989 1.93987579868033 0 0.501169134840218 0.489477786438036 "D3" "Back Third General"
"Damir Kreilach" "CDM" 1.45917285259809 1.08589607635207 0.137177660671456 0.115106162400031 -0.0103978240714418 20.4001359809549 21.5291765625856 12.4199363732768 35.2237539766702 5.22347454333463 0.205663930672833 0.677314037923095 0.51936139634667 "RSL" 0.0668202764976959 0.0380184331797235 0.76679555902788 -0.0141538461538462 0.799870466321243 18.0830432792754 0.112275949241747 0.809382798804038 52.3944856839873 -0.498393768091091 0.237046632124353 0.672279792746114 0.0996951201093862 "M3" "Direct MF Creator"
"Keegan Rosenberry" "FB/WB" 0.173703256936068 0.69481302774427 0.0137351137805001 0.0732843876803517 -0.00703893798525449 23.9585983010018 17.300015078215 9.84318455971049 21.9155609167672 12.854041013269 0.176672543379419 0.611976552474578 0.519217509830722 "COL" 0.0245535714285714 0.0357142857142857 0.848427129652637 4.82430138099106 0.798831927319922 18.704751629703 0.109023240390864 0.751854965156264 44.6127864897467 2.09577318294417 0.220635950681376 0.491239454899416 0.288124594419208 "M3" "Indirect MF Creator"
"Justin Meram" "FB/WB" 1.26750861079219 1.54305396096441 0.0827287247733495 0.141065828956546 -0.00469286243385257 23.1950829793143 19.2152388147203 20.8312284730195 21.4933641084824 5.95348837209302 0.204448959896101 0.723597807822331 0.518092081165756 "ATL,CLB" 0.0531496062992126 0.0610236220472441 0.715994542223608 -0.739975767366721 0.718097447795824 15.4481325298995 0.10563359285665 0.757901839492734 47.50401836969 -1.89086855436439 0.438515081206496 0.452453599634768 0.125325995071854 "A3" "support forward"
"Cristhian Paredes" "CDM" 1.6243654822335 1.082910321489 0.175531456507732 0.11297698497229 -0.00443781285699487 21.553820487099 21.661368198948 8.98978433598184 27.3976311336717 5.57698815566836 0.193321460733597 0.784613304492582 0.515567472304694 "POR" 0.0680147058823529 0.0330882352941176 0.657097540090933 3.16918195718654 0.844961240310077 19.5545290121392 0.090799681648753 0.835625573415165 41.9086294416244 0.391245004489337 0.2145091465829 0.653746770025838 0.133074935400517 "M3" "Direct MF Creator"
"Jordan Morris" "Wing" 1.64292321924144 0.932469935245143 0.291390851044257 0.147372922618095 0.0462930743408685 14.2996188652633 16.7599872072867 13.5874190564292 13.5793911007026 3.76130198915009 0.136014532103055 0.973682737385044 0.514455951955475 "SEA" 0.0919037199124726 0.0459518599562363 0.528360966260033 -2.31163690476191 0.74888558692422 16.2704415445658 0.0640436340287679 0.770206891609159 29.8834412580944 -0.637153956098319 0.454680534918275 0.454411892640524 0.125865758118847 "A3" "support forward"
"Ruan" "FB/WB" 0.335958005249344 0.671916010498688 0.029160049669092 0.202640775578998 -0.0143234498614786 22.1260042279106 11.2605322328487 15.496062992126 15.6975824175824 8.22857142857143 0.167154678184311 0.670775268561173 0.513047577766602 "ORL" 0.0136986301369863 0.0273972602739726 0.764857623428931 0.518514705882353 0.726495726495726 16.8733055955814 0.0893286658617029 0.738770329455137 39.3070866141732 -0.482478881680123 0.39423076923077 0.399357565511411 0.20934065934066 "M3" "Direct MF Creator"
"Victor Cabrera" "CB" 0.151300236406619 0.151300236406619 0.00138347232625824 0.00379286472088654 -0.00138347232625824 60.2950146996034 32.4901760081799 0 33.0404440919905 25.6912114014252 0.246409188315595 0.54869240749846 0.512788796149173 "MTL" 0.0202702702702703 0.00675675675675676 0.934565139122345 6.03431486880466 0.860727728983689 23.224618326801 0.121391430734951 0.815412482533048 60.2931442080378 2.73219868907129 0 0.547996700553325 0.426105019714667 "D3" "Back Third General"
"Diego Fagundez" "Wing" 1.22585794094174 0.996009577015164 0.121130112549703 0.0886366223959303 -0.00893485502553932 19.7922464605735 21.8531691573591 15.7147487844408 22.4615384615385 0 0.197950364242499 0.761941399417122 0.511368005492983 "NER" 0.0658682634730539 0.0538922155688623 0.671138234363134 2.44482476635514 0.789667896678967 17.5286986062964 0.0945267148638556 0.789567417551066 41.6923076923077 0.00418920671710364 0.376922018815001 0.538745387453875 0 "M3" "Direct MF Creator"
"Daniel Lovitz" "FB/WB" 0.212624584717608 0.389811738648948 0.0136900938585587 0.0470995843502136 0.00278554156403211 22.2787469154724 20.5942769394089 14.5647840531561 27.4285714285714 13.2535991140642 0.196382428940568 0.600296362240284 0.510726070746357 "MTL" 0.0143540669856459 0.0215311004784689 0.850789881251897 0.768566371681416 0.72482360487492 18.8348817331563 0.110423948704056 0.74400132190558 55.2469545957918 -1.05951046204382 0.263630532392559 0.496472097498396 0.239897370109044 "M3" "Indirect MF Creator"
"Cristian Penilla" "Wing" 2.65691906005222 2.10548302872063 0.302997464012631 0.255170148014501 0.0111241028137447 18.8307529350385 20.5683363635526 18.397911227154 13.563025210084 3.43675417661098 0.173961839920858 1.0500056631717 0.509929121289945 "NER" 0.118997912317328 0.0855949895615866 0.485644162860634 1.64547379032258 0.71264367816092 18.7550316580331 0.0927166453275929 0.725324487217284 34.890861618799 -0.442444354000041 0.527298850574711 0.388727150342894 0.0985001234466298 "A3" "creative forward"
"Danny Hoesen" "F" 2.9214850882532 1.34388314059647 0.470946251976238 0.173265611273259 -0.0787994628569472 16.1351310371761 18.9707805440341 12.0153256704981 9.03667481662592 0 0.133321119185416 1.15433424050106 0.509878721985765 "SJE" 0.193661971830986 0.0845070422535211 0.44170804615866 0.557140151515151 0.715447154471545 15.8296969357653 0.0559290773155738 0.773264684853192 21.5605599513086 -1.24657833003011 0.557282635406176 0.419129875895336 0 "A3" "finisher"
"Chris Mavinga" "CB" 0.0423093873953283 0.296165711767298 0.00092361394038244 0.0170768398618104 0.000205568706050458 34.157382803722 21.4400853771657 0 28.1357426178933 20.9431467606875 0.203011213544217 0.530562361752019 0.508649281259929 "TOR" 0.00695410292072323 0.00834492350486787 0.958698388593326 5.18171374764595 0.885738115095913 20.8463930994056 0.090265664142724 0.834074555338516 50.7289554869987 2.62083842323288 0 0.55462885738115 0.412844036697247 "D3" "Back Third General"
"Michael Murillo" "FB/WB" 0.31185706551164 0.831618841364375 0.0225195383725531 0.112372220287877 0.0131986698665304 21.1864755234873 18.3888632602092 16.2685435841906 24.4807796426638 11.4049046321526 0.163001550724175 0.650724059736465 0.506874730150429 "NYRB" 0.0226843100189036 0.0321361058601134 0.778939586705472 5.77875 0.658682634730539 15.6182839833014 0.125705744991677 0.686665362002748 52.080129940444 -1.45734407242467 0.312375249500998 0.470059880239521 0.218987637803412 "M3" "Direct MF Creator"
"Laurent Ciman" "CB" 0.212076583210604 0.0706921944035346 0.0054435881550334 0.00156743755027658 -0.002402987820193 33.0530272996286 23.4387712988544 0 27.4798206278027 28.0538116591928 0.217181021612473 0.568675834936234 0.503345668207889 "TOR" 0.0245535714285714 0.00669642857142857 0.885118792262958 6.55779285714286 0.880503144654088 23.9308056888688 0.0994982461139972 0.825506405101257 57.0403587443946 3.13703375386551 0 0.481761006289308 0.491823899371069 "D3" "Back Third General"
"Russell Canouse" "CDM" 0.247955230305639 0.371932845458459 0.0225743500415753 0.0194167677090278 -0.0225743500415753 20.6757055076232 22.282716735633 6.23142050799624 34.1764959104606 10.7447266465777 0.23473984395243 0.537364869832989 0.499794030885688 "DCU" 0.0136798905608755 0.012311901504788 0.930083187315579 1.98851428571429 0.857142857142857 17.53124012849 0.105969804222657 0.840410557196913 50.624192854068 0.8470591793556 0.123091750340776 0.675102040816327 0.212244897959184 "M3" "Indirect MF Creator"
"Auston Trusty" "CB" 0.181560283687943 0.181560283687943 0.0288732834604728 0.0129442615967466 0.0123250269241297 32.9768806660364 19.0269839348721 1.55970755483347 28.913475177305 18.4283687943262 0.171009194770648 0.584623362164125 0.49831822316868 "PHI" 0.0163934426229508 0.00819672131147541 0.852374803025377 6.34613074204947 0.798682972718721 21.9914210319181 0.0967418813962446 0.770374228200951 48.2496453900709 1.36588688442047 0.0323257827539275 0.599247412982127 0.381937911571025 "D3" "Back Third Outlet"
"Raul Ruidiaz" "F" 3.05 0.85 0.549962839493455 0.109804183044434 -0.0138138555448303 15.2933210033951 21.3639715914451 7.48577449947313 11.8995815899582 0 0.120220472440945 0.940694579234009 0.498305903789519 "SEA" 0.204610951008646 0.0345821325648415 0.529721245120049 -3.02241839762611 0.836228287841191 16.7858827416764 0.0531861378576573 0.875675356473136 20.234309623431 -0.798184200435502 0.369954529647245 0.588089330024815 0 "A3" "finisher"
"Samuel Piette" "CM" 0.403022670025189 0.523929471032746 0.0133589819082491 0.0288987881173032 -0.00892015104735028 30.716967660907 27.3728750867826 5.88413098236776 38.0856423173804 10.2367758186398 0.216782199298128 0.528089726795128 0.493798956153236 "MTL" 0.0135467980295567 0.0147783251231527 0.935066393262381 2.46994671403197 0.837174721189591 22.1811554595655 0.105972597056894 0.84506034904807 54.2065491183879 -0.427452673839977 0.108550185873606 0.702602230483272 0.188847583643123 "M3" "Indirect MF Creator"
"Alexander Callens" "CB" 0.285714285714286 0.122448979591837 0.0211008085640777 0.00729589995333901 -0.0211008085640777 22.3692553530637 26.0517921275638 3.83098591549296 25.0612244897959 32.2857142857143 0.18743092905032 0.550732516392111 0.491969688437333 "NYC" 0.0188679245283019 0.00251572327044025 0.893300602005965 4.98669099756691 0.846840659340659 20.088339412528 0.107655908448734 0.805844093055034 59.4285714285714 2.43636736783142 0.0644637053087758 0.421703296703297 0.543269230769231 "D3" "Back Third General"
"Jorgen Skjelvik" "FB/WB" 0.212154696132597 1.06077348066298 0.0307607291531038 0.141138448494573 -0.00383134971429184 16.0559592343713 16.225972817887 14.3734806629834 18.2983425414365 9.33480662983425 0.160130179905516 0.592856274274798 0.490853068438167 "LAG" 0.0133333333333333 0.0444444444444444 0.827946147721208 -0.278148148148148 0.784090909090909 15.093486830184 0.0867933615400857 0.771565623002861 42.0066298342541 0.526145056268786 0.342171717171717 0.435606060606062 0.222222222222222 "M3" "Direct MF Creator"
"Bacary Sagna" "FB/WB" 0.0819462227912932 0.819462227912932 0.0128242830962499 0.105283870101004 -0.0128242830962499 17.9362340891935 15.3277928583443 19.7043633125557 29.910371318822 13.2343149807939 0.220935093480427 0.548018554950458 0.490712456431167 "MTL" 0.0160891089108911 0.0272277227722772 0.895430368184392 1.06169819432502 0.768163804491414 17.009671397843 0.117602655188943 0.743181555915767 62.033290653009 1.54973108705882 0.317641755017875 0.482166446499339 0.213342140026421 "M3" "Indirect MF Creator"
"Chase Gasper" "FB/WB" 0.205714285714286 0.96 0.00705100808443046 0.0639924171373914 -0.00705100808443046 28.0615241526389 24.7696391193785 12.5485714285714 21.12 13.3028571428571 0.189292543021033 0.541300846801721 0.490072416625852 "MIN" 0.012987012987013 0.0311688311688312 0.905360520903391 1.22511560693642 0.757664233576642 19.2108517165054 0.106634733235911 0.728352607895423 46.9714285714286 1.37680893199785 0.267153284671532 0.44963503649635 0.283211678832116 "M3" "Indirect MF Creator"
"Will Johnson" "CM" 1.27012127894157 0.687982359426681 0.101591261377759 0.0354242853198902 -0.0637155556220518 21.2024188967625 29.206135436605 8.77241379310345 28.8952590959206 11.1839464882943 0.213781697905182 0.55137526551054 0.489910522843538 "ORL" 0.0487364620938628 0.0216606498194946 0.888524664576511 0.488163265306122 0.857768052516411 19.0137380506601 0.101440758435378 0.851000211757956 48.3704520396913 0.327363516819123 0.181358937599034 0.597374179431072 0.231214429815895 "M3" "Indirect MF Creator"
"Julio Cascante" "CB" 0 0.121827411167513 0 0.0077191272850173 0 0 17.9238083932126 0 22.6830213040671 16.5256241787122 0.176872744344356 0.639409547188848 0.48979911877401 "POR" 0.024330900243309 0.0072992700729927 0.766017837749534 5.51166666666667 0.869291338582677 20.9129764369452 0.0828489869519715 0.829823948618934 39.354422207876 1.55321632807604 0 0.576377952755905 0.419917845354745 "D3" "Back Third Outlet"
"DeJuan Jones" "FB/WB" 0.677966101694915 0.677966101694915 0.0511694119475423 0.06361303288679 0.00464711230326228 20.9046158970032 17.8426694130142 12.0677966101695 17.5046661880833 8.32052330335241 0.157493156270022 0.712535349673177 0.488795318066678 "NER" 0.0384615384615385 0.029585798816568 0.685994481945179 1.74335411471322 0.745353159851301 16.2704424604911 0.0941319453704191 0.75527359927454 36.4745762711864 -0.361843824386598 0.330855018587361 0.479914175230909 0.228118436290796 "M3" "Direct MF Creator"
"Edgar Castillo" "FB/WB" 0.586015538290788 0.745837957824639 0.0261444691815094 0.123615689409468 -0.0256282834272356 24.6112497183962 17.5660663259354 12.6259711431743 26.6903440621532 11.2408435072142 0.175161113748877 0.5755956613734 0.488453941647341 "NER" 0.0276243093922652 0.0257826887661142 0.848606017081271 4.79958274398868 0.744994731296101 16.6252755734288 0.117401157502455 0.742905148370751 50.5571587125416 0.105643375599954 0.249736564805059 0.527924130663858 0.222339304531085 "M3" "Indirect MF Creator"
"Kim Kee-Hee" "CB" 0.0338385618611209 0.169192809305605 0.000528366037145888 0.0180486757427016 -0.000528366037145888 39.859051669602 16.7214186142883 2.95384615384615 21.9273880860063 20.7768769827282 0.175161619403224 0.549126243149722 0.483351532697426 "SEA" 0.0170380078636959 0.00917431192660551 0.880219327936287 6.10712689901698 0.845166163141994 22.2746592449037 0.0871484187001221 0.812514821948129 44.8022559041241 1.4628537437804 0.0659307459911688 0.48942598187311 0.463746223564954 "D3" "Back Third General"
"Darwin Quintero" "CAM" 2.80895008605852 2.06540447504303 0.297548125925292 0.213845376857146 -0.0694445804098512 21.5887822432797 21.2023266812133 16.0275387263339 20.5301204819277 2.04753199268739 0.167876995605446 0.997750571731277 0.482215039003979 "MIN" 0.138698630136986 0.0873287671232877 0.483302192618391 5.75941412520064 0.677173913043478 19.9905110948194 0.101889712930021 0.730110355926192 38.0034423407917 -2.01176705481981 0.421739130434783 0.540217391304348 0.0538775402061311 "A3" "creative forward"
"Leonardo Bertone" "CDM" 0.605132823052679 0.30256641152634 0.0172518575307879 0.0206872889228262 0.00632261288316224 31.2577950433886 24.9407290213225 6.73129411764706 33.88743809095 9.9846915803692 0.191501594955801 0.544755260539533 0.482187416202016 "CIN" 0.0414673046251994 0.0239234449760766 0.885145038754562 3.23286353467562 0.768041237113402 20.7764639127651 0.107832281665607 0.792105726718493 50.3124718595227 -1.21074395606991 0.133789771578735 0.673539518900344 0.198453608247423 "M3" "Indirect MF Creator"
"Sebastian Saucedo" "Wing" 2.79025923016496 1.58366064414768 0.126031443998274 0.101896999824578 0.019987379603844 27.6653919297566 22.7701999357742 17.3448546739984 19.8334642576591 0 0.23513126558538 0.748154641945622 0.481785267456673 "RSL" 0.110192837465565 0.0743801652892562 0.643964817492492 -0.656143552311436 0.772556390977444 19.49755702153 0.114538934210114 0.769464855113844 40.1194029850746 0.124030573154566 0.432330827067669 0.49436090225564 0 "A3" "creative forward"
"David Guzman" "CDM" 0.902255639097744 0.661654135338346 0.0422081265926229 0.0505719807196101 -0.0139177794407835 26.042167791463 25.0165454461608 9.38345864661654 33.2703213610586 10.7872340425532 0.209413891399569 0.568048162244814 0.479442685209611 "CLB,POR" 0.0418326693227092 0.0219123505976096 0.844017668000102 2.89761506276151 0.819428571428571 21.2814940893319 0.116667248935031 0.8221351163217 52.6315789473684 -0.142449731217295 0.178285714285714 0.632136105860114 0.204957446808511 "M3" "Indirect MF Creator"
"Anton Tinnerholm" "FB/WB" 0.804469273743017 0.905027932960894 0.0802116763587524 0.141905289650653 -0.00654684825442456 20.7525763028681 17.5755178593839 14.7486033519553 25.072625698324 13.7430167597765 0.184534789829908 0.665941993571739 0.478223591615255 "NYC" 0.0341515474919957 0.0309498399146211 0.718115986424481 2.17541666666667 0.750938673341677 18.0015426984461 0.095894020449525 0.746297734352447 53.5642458100559 0.248588396808618 0.275344180225281 0.468085106382978 0.256570713391739 "M3" "Direct MF Creator"
"Wilfried Zahibo" "CM" 0.354243542435424 0.649446494464945 0.0427336932457433 0.0321674004800077 0.00234832617364783 23.0860629138725 29.1876489776612 5.28385899814471 36.3690036900369 7.32052076875387 0.192571334829837 0.563939174354276 0.47618940734625 "NER" 0.0289855072463768 0.020703933747412 0.84439852558833 5.64748062015504 0.778985507246377 19.0537372949981 0.104332937263981 0.785721604086927 48.8856088560886 -0.32929819536385 0.108086185725937 0.743961352657004 0.14974797164344 "M3" "Indirect MF Creator"
